buildYear,contractTerm,contractType,dealDay,dealMonth,dealYear,deposit,excluUseAr,floor,jibun,monthlyRent,offiNm,preDeposit,preMonthlyRent,sggCd,sggNm,umdNm,useRRRight
2019,20.02~21.02,신규,13,2,2020,"3,500",12.87,8,56-83,63,한빛슈테리움2차,,,11410,서대문구,대현동, 
2005,, ,19,2,2020,"16,500",26.74,9,27-20,0,신촌가이아,,,11410,서대문구,대현동, 
2019,, ,15,2,2020,"26,500",32.09,10,400-3,0,디에이원파크,,,11410,서대문구,홍은동, 
2003,, ,14,2,2020,500,19.24,2,80-7,50,파라다이스텔에스비,,,11410,서대문구,연희동, 
2018,, ,15,2,2020,"15,500",19.21,3,37-24,0,이대프리젠#4,,,11410,서대문구,대현동, 
2004,, ,18,2,2020,"14,000",19.81,2,103-6,0,라이온스톤,,,11410,서대문구,연희동, 
2004,, ,3,2,2020,"12,000",19.81,2,103-6,13,라이온스톤,,,11410,서대문구,연희동, 
2004,, ,18,2,2020,"2,000",22.2,5,343-1,30,선정오피스텔,,,11410,서대문구,북가좌동, 
2019,, ,15,2,2020,"1,000",17.37,3,90-15,83,아리움Ⅰ,,,11410,서대문구,대현동, 
2014,, ,15,2,2020,"1,000",23.38,18,104-5,80,신촌푸르지오시티,,,11410,서대문구,대현동, 
2019,, ,1,2,2020,"1,000",16.89,8,90-15,82,아리움Ⅰ,,,11410,서대문구,대현동, 
2019,, ,1,2,2020,"20,000",17.37,4,90-15,0,아리움Ⅰ,,,11410,서대문구,대현동, 
2018,, ,14,2,2020,"21,000",29.44,3,274-32,0,서대문 노블루체,,,11410,서대문구,홍은동, 
2018,, ,13,2,2020,"21,000",21.43,5,37-15,0,이대프리젠#3,,,11410,서대문구,대현동, 
2019,, ,8,2,2020,"3,500",12.87,9,56-83,63,한빛슈테리움2차,,,11410,서대문구,대현동, 
2009,, ,13,2,2020,"1,000",25.35,13,192,70,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2019,, ,4,2,2020,"3,000",12.87,4,56-83,55,한빛슈테리움2차,,,11410,서대문구,대현동, 
2018,, ,12,2,2020,"23,000",24.1,6,90-42,0,이대다올노블리움2차,,,11410,서대문구,대현동, 
2002,, ,7,2,2020,"1,000",21.06,2,122-3,50,정연 지오빌,,,11410,서대문구,연희동, 
2004,, ,7,2,2020,"15,000",19.81,5,103-6,0,라이온스톤,,,11410,서대문구,연희동, 
2019,, ,11,2,2020,"3,000",13.57,6,56-83,60,한빛슈테리움2차,,,11410,서대문구,대현동, 
2019,, ,3,2,2020,"1,000",13.39,3,90-22,65,슈테리움 오피스텔,,,11410,서대문구,대현동, 
2004,20.02~21.02,신규,3,2,2020,"1,000",24.29,9,45-5,65,이화인비따레오피스텔,,,11410,서대문구,대현동, 
2018,, ,4,2,2020,"2,000",18.92,5,218-11,80,THE연희힐,,,11410,서대문구,연희동, 
2019,, ,5,2,2020,"4,500",12.87,7,56-83,55,한빛슈테리움2차,,,11410,서대문구,대현동, 
2003,, ,1,2,2020,"1,000",15.94,6,80-7,45,파라다이스텔에스비,,,11410,서대문구,연희동, 
2003,, ,3,2,2020,"10,000",27.48,2,136-7,20,(136-7),,,11410,서대문구,연희동, 
2005,, ,1,2,2020,"1,000",16.83,9,218-1,55,연희체스트빌,,,11410,서대문구,연희동, 
2005,, ,1,2,2020,"8,000",19.01,3,103-7,7,스페이스엠,,,11410,서대문구,연희동, 
2019,, ,4,2,2020,"1,000",17.37,8,90-15,83,아리움Ⅰ,,,11410,서대문구,대현동, 
2002,, ,21,3,2020,500,20.39,6,121-4,40,오벨리스크,,,11410,서대문구,연희동, 
2014,, ,21,3,2020,"21,000",26.75,8,104-5,0,신촌푸르지오시티,,,11410,서대문구,대현동, 
2020,, ,21,3,2020,"20,500",22.63,3,56-28,0,파크제이드 이화,,,11410,서대문구,대현동, 
2019,, ,13,3,2020,"26,500",32.09,10,400-3,0,디에이원파크,,,11410,서대문구,홍은동, 
2018,, ,26,3,2020,"14,500",14.46,7,37-15,0,이대프리젠#3,,,11410,서대문구,대현동, 
2019,, ,19,3,2020,"26,500",32.09,11,400-3,0,디에이원파크,,,11410,서대문구,홍은동, 
2019,, ,14,3,2020,"26,000",32.09,7,400-3,0,디에이원파크,,,11410,서대문구,홍은동, 
2005,, ,23,3,2020,"22,000",34.22,13,116,0,SK리쳄블,,,11410,서대문구,합동, 
2018,, ,21,3,2020,"23,500",26.21,4,90-42,0,이대다올노블리움2차,,,11410,서대문구,대현동, 
2002,, ,31,3,2020,"2,000",36,2,122-3,70,정연 지오빌,,,11410,서대문구,연희동, 
2018,, ,25,3,2020,"1,000",27.42,11,1013,90,이편한세상신촌,,,11410,서대문구,북아현동, 
2020,, ,11,3,2020,"2,000",15.89,8,56-28,70,파크제이드 이화,,,11410,서대문구,대현동, 
2009,, ,19,3,2020,"12,000",56.12,10,165-2,26,코지펠리스,,,11410,서대문구,홍은동, 
2014,, ,23,3,2020,"1,000",23.38,13,104-5,75,신촌푸르지오시티,,,11410,서대문구,대현동, 
2006,, ,3,3,2020,"21,000",30.86,12,117,0,충정로대우디오빌,,,11410,서대문구,합동, 
2005,, ,21,3,2020,"1,000",28.22,9,27-20,65,신촌가이아,,,11410,서대문구,대현동, 
2006,, ,19,3,2020,"37,000",59.02,15,117,0,충정로대우디오빌,,,11410,서대문구,합동, 
2006,, ,14,3,2020,"9,800",22.61,8,190,26,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
2015,, ,6,3,2020,"1,000",18.98,5,90-58,60,(90-58),,,11410,서대문구,대현동, 
2019,, ,23,3,2020,"16,700",13.29,5,90-22,0,슈테리움 오피스텔,,,11410,서대문구,대현동, 
2015,, ,10,3,2020,"1,000",20.3,9,56-119,70,SONG'S 8,,,11410,서대문구,대현동, 
2014,, ,21,3,2020,"22,000",27.66,17,104-5,0,신촌푸르지오시티,,,11410,서대문구,대현동, 
2018,, ,13,3,2020,"14,500",14.46,8,37-15,0,이대프리젠#3,,,11410,서대문구,대현동, 
2003,, ,4,3,2020,"6,500",21.72,2,446-270,0,(446-270),,,11410,서대문구,연희동, 
2006,, ,14,3,2020,"2,000",25.69,4,90-1,68,(90-1),,,11410,서대문구,대신동, 
2019,, ,13,3,2020,"20,000",18.89,4,110-22,0,신촌 스타게이트,,,11410,서대문구,대현동, 
2018,, ,9,3,2020,"1,000",17.33,6,56-10,75,더가온 오피스텔,,,11410,서대문구,대현동, 
2005,, ,4,3,2020,"10,000",24.92,15,29-81,25,신촌 르메이에르타운5,,,11410,서대문구,창천동, 
2018,, ,3,3,2020,"15,500",19.21,4,37-24,0,이대프리젠#4,,,11410,서대문구,대현동, 
2014,, ,12,3,2020,"21,000",26.76,7,104-5,0,신촌푸르지오시티,,,11410,서대문구,대현동, 
2019,, ,3,3,2020,"1,000",17.84,10,90-60,85,이대 포레스트,,,11410,서대문구,대현동, 
2009,, ,6,3,2020,"18,500",25.35,6,192,0,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2009,, ,5,3,2020,"10,000",25.35,3,192,30,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2019,, ,4,3,2020,"26,000",32.09,7,400-3,0,디에이원파크,,,11410,서대문구,홍은동, 
2019,, ,2,3,2020,"1,000",18.02,2,90-36,60,이화블로섬하우스,,,11410,서대문구,대현동, 
2006,, ,11,4,2020,"1,000",29.26,5,117,70,충정로대우디오빌,,,11410,서대문구,합동, 
2006,, ,22,4,2020,"23,500",37.15,13,117,0,충정로대우디오빌,,,11410,서대문구,합동, 
2005,, ,9,4,2020,"7,000",19.01,4,103-7,15,스페이스엠,,,11410,서대문구,연희동, 
2014,, ,11,4,2020,"22,000",25.76,8,104-5,0,신촌푸르지오시티,,,11410,서대문구,대현동, 
2019,, ,17,4,2020,"2,000",13.39,7,90-22,65,슈테리움 오피스텔,,,11410,서대문구,대현동, 
2006,, ,20,4,2020,"21,000",30.86,15,117,0,충정로대우디오빌,,,11410,서대문구,합동, 
2018,, ,11,4,2020,"21,000",20.02,10,37-15,0,이대프리젠#3,,,11410,서대문구,대현동, 
2003,, ,6,4,2020,"6,500",21.42,5,396-25,0,동림오벨리스크,,,11410,서대문구,홍은동, 
2017,, ,3,4,2020,"15,000",15.24,6,90-44,0,이대프리젠#2,,,11410,서대문구,대현동, 
2018,, ,4,4,2020,"15,500",19.21,3,37-24,0,이대프리젠#4,,,11410,서대문구,대현동, 
2004,, ,23,4,2020,"8,000",19.81,5,103-6,23,라이온스톤,,,11410,서대문구,연희동, 
2009,, ,22,4,2020,"18,500",25.35,10,192,0,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2020,, ,28,4,2020,"18,000",15.89,4,56-28,0,파크제이드 이화,,,11410,서대문구,대현동, 
2019,, ,4,4,2020,"26,000",32.09,9,400-3,0,디에이원파크,,,11410,서대문구,홍은동, 
2019,20.04~21.04,신규,5,4,2020,"2,000",26.67,4,142-21,60,연희미다스파크,,,11410,서대문구,연희동, 
2007,, ,10,4,2020,"20,000",115.53,10,340-27,100,현대싱그런,,,11410,서대문구,연희동, 
2019,, ,9,4,2020,"2,000",26.67,5,142-21,65,연희미다스파크,,,11410,서대문구,연희동, 
2002,, ,28,4,2020,"1,000",20.67,6,100-15,42,브라운 힐,,,11410,서대문구,연희동, 
2020,, ,2,4,2020,"1,000",15.89,4,56-28,70,파크제이드 이화,,,11410,서대문구,대현동, 
2014,, ,27,4,2020,"1,000",26.82,21,104-5,90,신촌푸르지오시티,,,11410,서대문구,대현동, 
2003,, ,27,4,2020,"1,000",20.58,4,413-126,40,(413-126),,,11410,서대문구,연희동, 
2014,, ,25,4,2020,"5,000",23.38,16,104-5,45,신촌푸르지오시티,,,11410,서대문구,대현동, 
2019,, ,29,4,2020,"17,000",13.39,9,90-22,0,슈테리움 오피스텔,,,11410,서대문구,대현동, 
2005,20.04~21.04,신규,13,4,2020,"1,000",49.83,3,116,115,SK리쳄블,,,11410,서대문구,합동, 
2014,, ,4,4,2020,"20,400",23.38,17,104-5,0,신촌푸르지오시티,,,11410,서대문구,대현동, 
2014,, ,14,4,2020,"1,000",29.62,9,104-36,95,신촌자이엘라,,,11410,서대문구,대현동, 
2019,, ,6,4,2020,"3,000",12.87,5,56-83,58,한빛슈테리움2차,,,11410,서대문구,대현동, 
2005,, ,23,4,2020,"8,000",19.01,2,103-7,10,스페이스엠,,,11410,서대문구,연희동, 
2009,, ,23,4,2020,"20,700",56.12,2,165-2,0,코지펠리스,,,11410,서대문구,홍은동, 
2012,, ,28,4,2020,500,20.79,9,427,53,신영오피스텔,,,11410,서대문구,홍은동, 
2020,, ,24,4,2020,"1,000",15.89,8,56-28,75,파크제이드 이화,,,11410,서대문구,대현동, 
2005,, ,26,4,2020,"1,000",31.41,8,29-81,80,신촌 르메이에르타운5,,,11410,서대문구,창천동, 
2004,, ,27,4,2020,"14,500",20.91,2,103-6,0,라이온스톤,,,11410,서대문구,연희동, 
2018,, ,10,4,2020,"18,300",17.66,8,90-77,0,유씨유 이대,,,11410,서대문구,대현동, 
2020,, ,13,4,2020,"18,000",15.89,3,56-28,0,파크제이드 이화,,,11410,서대문구,대현동, 
2007,, ,16,4,2020,"38,000",89.73,1,340-27,0,현대싱그런,,,11410,서대문구,연희동, 
2018,, ,14,4,2020,"14,500",14.46,3,37-15,0,이대프리젠#3,,,11410,서대문구,대현동, 
2014,, ,2,4,2020,"8,000",27.66,4,104-5,50,신촌푸르지오시티,,,11410,서대문구,대현동, 
2014,, ,13,4,2020,"22,000",26.76,18,104-5,0,신촌푸르지오시티,,,11410,서대문구,대현동, 
2007,, ,14,4,2020,"47,000",115.53,8,340-27,0,현대싱그런,,,11410,서대문구,연희동, 
2018,, ,7,4,2020,"21,000",20.02,8,37-15,0,이대프리젠#3,,,11410,서대문구,대현동, 
2005,20.04~21.04,신규,4,4,2020,"1,000",28.22,9,27-20,60,신촌가이아,,,11410,서대문구,대현동, 
2020,, ,9,4,2020,"2,000",15.89,5,56-28,65,파크제이드 이화,,,11410,서대문구,대현동, 
2014,, ,3,4,2020,"2,000",28.43,20,104-5,70,신촌푸르지오시티,,,11410,서대문구,대현동, 
2005,, ,2,4,2020,"24,000",34.22,15,116,0,SK리쳄블,,,11410,서대문구,합동, 
2006,, ,14,5,2020,"15,000",28.5,6,20-51,0,신영스카이텔,,,11410,서대문구,창천동, 
2006,, ,14,5,2020,"15,000",28.5,6,20-51,0,신영스카이텔,,,11410,서대문구,창천동, 
2018,, ,13,5,2020,"16,000",27.42,6,1013,30,이편한세상신촌,,,11410,서대문구,북아현동, 
2004,, ,30,5,2020,"14,500",24.7,3,465,0,충정리시온,,,11410,서대문구,충정로3가, 
2018,, ,26,5,2020,"15,000",18.54,6,37-48,15,에스엠피렌체,,,11410,서대문구,대현동, 
2004,, ,26,5,2020,"13,000",24.29,3,45-5,10,이화인비따레오피스텔,,,11410,서대문구,대현동, 
2003,, ,26,5,2020,"10,000",18.9,3,188-57,0,(188-57),,,11410,서대문구,연희동, 
2009,, ,12,5,2020,"5,000",25.35,9,192,50,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2019,, ,16,5,2020,"23,000",33.79,4,142-21,0,연희미다스파크,,,11410,서대문구,연희동, 
2018,, ,13,5,2020,"16,000",27.42,6,1013,35,이편한세상신촌,,,11410,서대문구,북아현동, 
2018,, ,11,5,2020,"24,000",27.42,3,1013,0,이편한세상신촌,,,11410,서대문구,북아현동, 
2018,, ,12,5,2020,"20,000",20.54,6,37-15,0,이대프리젠#3,,,11410,서대문구,대현동, 
2005,, ,9,5,2020,"20,000",34.22,7,116,0,SK리쳄블,,,11410,서대문구,합동, 
2001,20.06~21.06, ,22,5,2020,500,16.2,6,212-2,50,연희소프트빌,,,11410,서대문구,연희동, 
2018,, ,19,5,2020,"1,000",17.5,8,56-63,68,이대오늘아침 오피스텔,,,11410,서대문구,대현동, 
2004,, ,18,5,2020,"2,000",19.81,4,103-6,60,라이온스톤,,,11410,서대문구,연희동, 
2003,, ,30,5,2020,"1,000",19.24,9,80-7,50,파라다이스텔에스비,,,11410,서대문구,연희동, 
2005,, ,20,5,2020,"21,500",34.22,12,116,0,SK리쳄블,,,11410,서대문구,합동, 
2003,, ,10,5,2020,"3,000",18.9,7,188-57,45,(188-57),,,11410,서대문구,연희동, 
2002,, ,4,5,2020,500,19.44,6,122-3,50,정연 지오빌,,,11410,서대문구,연희동, 
2017,, ,8,5,2020,"3,500",14.27,4,37-30,52,이대프리젠#1,,,11410,서대문구,대현동, 
2014,, ,16,5,2020,"21,500",27.4,7,104-5,0,신촌푸르지오시티,,,11410,서대문구,대현동, 
2003,, ,25,5,2020,"10,000",19.94,3,188-57,0,(188-57),,,11410,서대문구,연희동, 
2017,, ,22,5,2020,"1,000",15.06,6,90-44,65,이대프리젠#2,,,11410,서대문구,대현동, 
2018,, ,7,5,2020,"1,000",19.27,4,56-63,70,이대오늘아침 오피스텔,,,11410,서대문구,대현동, 
2006,, ,13,5,2020,"2,000",29.26,12,117,70,충정로대우디오빌,,,11410,서대문구,합동, 
2005,, ,9,5,2020,"1,000",34.22,7,116,80,SK리쳄블,,,11410,서대문구,합동, 
2004,, ,25,5,2020,"8,500",19.81,3,103-6,30,라이온스톤,,,11410,서대문구,연희동, 
2004,, ,21,5,2020,"1,000",22.11,7,490,55,홍익사랑,,,11410,서대문구,창천동, 
2005,, ,20,5,2020,"1,000",24.92,12,29-81,70,신촌 르메이에르타운5,,,11410,서대문구,창천동, 
,, ,30,5,2020,"14,000",25.89,2,351-16,0,금정빌딩,,,11410,서대문구,북가좌동, 
2020,, ,20,5,2020,"19,000",15.89,3,56-28,0,파크제이드 이화,,,11410,서대문구,대현동, 
2017,, ,15,5,2020,"10,000",20.27,4,37-32,15,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
2002,, ,20,5,2020,"7,000",20.39,2,121-4,0,오벨리스크,,,11410,서대문구,연희동, 
2019,, ,26,5,2020,"1,000",20.05,10,110-22,90,신촌 스타게이트,,,11410,서대문구,대현동, 
2018,, ,18,5,2020,"1,000",17.31,4,90-77,83,유씨유 이대,,,11410,서대문구,대현동, 
2020,, ,7,5,2020,"20,000",28.89,4,193-9,0,(193-9),,,11410,서대문구,연희동, 
2018,, ,23,5,2020,"23,000",27.42,4,1013,0,이편한세상신촌,,,11410,서대문구,북아현동, 
2009,, ,22,5,2020,"3,000",56.12,3,165-2,60,코지펠리스,,,11410,서대문구,홍은동, 
2014,, ,1,5,2020,"24,000",27.66,9,104-5,0,신촌푸르지오시티,,,11410,서대문구,대현동, 
2014,, ,9,5,2020,"22,500",25.76,16,104-5,0,신촌푸르지오시티,,,11410,서대문구,대현동, 
2002,, ,19,5,2020,500,20.72,3,100-15,46,브라운 힐,,,11410,서대문구,연희동, 
2019,, ,13,5,2020,"23,000",33.79,3,142-21,0,연희미다스파크,,,11410,서대문구,연희동, 
2004,, ,8,5,2020,"14,000",19.81,6,103-6,0,라이온스톤,,,11410,서대문구,연희동, 
2014,, ,9,5,2020,"5,000",27.66,7,104-5,60,신촌푸르지오시티,,,11410,서대문구,대현동, 
2006,, ,2,5,2020,"35,000",59.02,10,117,0,충정로대우디오빌,,,11410,서대문구,합동, 
2020,, ,9,5,2020,"18,000",15.89,3,56-28,0,파크제이드 이화,,,11410,서대문구,대현동, 
2018,, ,8,5,2020,"14,500",14.46,6,37-15,0,이대프리젠#3,,,11410,서대문구,대현동, 
2003,, ,8,5,2020,"4,500",15.84,1,446-270,0,(446-270),,,11410,서대문구,연희동, 
2006,, ,7,5,2020,"3,000",30.86,2,117,60,충정로대우디오빌,,,11410,서대문구,합동, 
2006,, ,6,5,2020,"10,000",22.61,8,190,24,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
2020,, ,6,5,2020,"18,000",15.89,4,56-28,0,파크제이드 이화,,,11410,서대문구,대현동, 
2020,, ,6,5,2020,"18,000",15.89,3,56-28,0,파크제이드 이화,,,11410,서대문구,대현동, 
2007,, ,1,5,2020,"40,000",85.25,1,340-27,0,현대싱그런,,,11410,서대문구,연희동, 
2009,, ,17,6,2020,"3,000",25.35,6,192,60,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2018,, ,12,6,2020,"19,000",17.31,8,90-77,0,유씨유 이대,,,11410,서대문구,대현동, 
2007,, ,13,6,2020,"40,000",86.17,8,340-27,0,현대싱그런,,,11410,서대문구,연희동, 
2020,, ,11,6,2020,"17,000",22.24,9,158-11,0,제니스,,,11410,서대문구,홍제동, 
2019,, ,8,6,2020,"1,000",26.67,4,142-21,70,연희미다스파크,,,11410,서대문구,연희동, 
2020,, ,7,6,2020,"19,000",26.49,7,158-11,0,제니스,,,11410,서대문구,홍제동, 
2020,, ,3,6,2020,"17,000",21.36,7,158-11,0,제니스,,,11410,서대문구,홍제동, 
2018,, ,1,6,2020,"21,000",20.02,7,37-15,0,이대프리젠#3,,,11410,서대문구,대현동, 
2020,, ,9,6,2020,"17,000",22.24,10,158-11,0,제니스,,,11410,서대문구,홍제동, 
2009,, ,10,6,2020,"17,500",56.12,3,165-2,0,코지펠리스,,,11410,서대문구,홍은동, 
2007,, ,3,6,2020,"10,000",116.81,11,194-30,190,브라운스톤 연희,,,11410,서대문구,연희동, 
2019,, ,29,6,2020,"1,000",17.84,10,90-60,80,이대 포레스트,,,11410,서대문구,대현동, 
2017,, ,20,6,2020,"1,000",20.27,6,37-32,70,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
2017,, ,27,6,2020,"3,000",19.31,6,37-32,60,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
2005,, ,24,6,2020,"1,000",41.08,8,116,95,SK리쳄블,,,11410,서대문구,합동, 
2017,, ,18,6,2020,"1,000",15.24,6,90-44,60,이대프리젠#2,,,11410,서대문구,대현동, 
2020,, ,8,6,2020,"19,000",25.92,6,158-11,0,제니스,,,11410,서대문구,홍제동, 
2017,20.06~21.02,신규,8,6,2020,"1,000",20.27,10,37-32,70,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
2017,20.07~21.07,신규,6,6,2020,"1,000",19.31,9,37-32,66,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
2003,, ,19,6,2020,"2,000",20.58,3,413-126,35,(413-126),,,11410,서대문구,연희동, 
2005,, ,27,6,2020,"5,000",26.64,9,27-20,50,신촌가이아,,,11410,서대문구,대현동, 
2007,, ,19,6,2020,"5,000",28.79,6,194-30,45,브라운스톤 연희,,,11410,서대문구,연희동, 
2020,, ,19,6,2020,"3,000",21.36,9,158-11,55,제니스,,,11410,서대문구,홍제동, 
2018,, ,24,6,2020,"22,000",21.43,8,37-15,0,이대프리젠#3,,,11410,서대문구,대현동, 
2005,, ,11,6,2020,500,26.64,10,27-20,70,신촌가이아,,,11410,서대문구,대현동, 
2006,, ,29,6,2020,"35,000",61.22,14,117,0,충정로대우디오빌,,,11410,서대문구,합동, 
2020,, ,8,6,2020,"17,000",22.24,7,158-11,0,제니스,,,11410,서대문구,홍제동, 
2018,, ,13,6,2020,"21,000",20.02,9,37-15,0,이대프리젠#3,,,11410,서대문구,대현동, 
2020,, ,9,6,2020,"19,000",27.86,6,158-11,0,제니스,,,11410,서대문구,홍제동, 
2020,, ,10,6,2020,"19,000",25.92,8,158-11,0,제니스,,,11410,서대문구,홍제동, 
2017,, ,8,6,2020,"3,000",15.06,10,90-44,58,이대프리젠#2,,,11410,서대문구,대현동, 
2020,, ,22,6,2020,"19,000",27.36,6,158-11,0,제니스,,,11410,서대문구,홍제동, 
2018,, ,26,6,2020,"14,600",27.16,8,1013,29,이편한세상신촌,,,11410,서대문구,북아현동, 
2020,, ,10,6,2020,"19,000",27.36,10,158-11,0,제니스,,,11410,서대문구,홍제동, 
2005,, ,25,6,2020,500,16.83,6,218-1,60,연희체스트빌,,,11410,서대문구,연희동, 
2005,20.06~21.06,신규,24,6,2020,500,16.83,2,218-1,60,연희체스트빌,,,11410,서대문구,연희동, 
2020,, ,17,6,2020,"19,000",26.49,4,158-11,0,제니스,,,11410,서대문구,홍제동, 
2020,, ,12,6,2020,"19,000",27.86,7,158-11,0,제니스,,,11410,서대문구,홍제동, 
2019,, ,13,6,2020,"1,000",13.78,8,90-15,70,아리움Ⅰ,,,11410,서대문구,대현동, 
2020,, ,8,6,2020,"19,000",27.36,9,158-11,0,제니스,,,11410,서대문구,홍제동, 
2020,, ,17,6,2020,"19,000",27.2,8,158-11,0,제니스,,,11410,서대문구,홍제동, 
2020,, ,18,6,2020,"19,000",27.86,9,158-11,0,제니스,,,11410,서대문구,홍제동, 
2020,, ,17,6,2020,"19,000",25.92,7,158-11,0,제니스,,,11410,서대문구,홍제동, 
2020,, ,17,6,2020,"19,000",26.49,8,158-11,0,제니스,,,11410,서대문구,홍제동, 
2020,, ,15,6,2020,"19,000",26.49,5,158-11,0,제니스,,,11410,서대문구,홍제동, 
2020,, ,15,6,2020,"19,000",26.49,6,158-11,0,제니스,,,11410,서대문구,홍제동, 
2004,, ,15,6,2020,"14,500",19.81,3,103-6,0,라이온스톤,,,11410,서대문구,연희동, 
2009,, ,10,6,2020,"18,500",25.35,18,192,0,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2020,, ,13,6,2020,"19,000",27.86,10,158-11,0,제니스,,,11410,서대문구,홍제동, 
2020,, ,12,6,2020,"19,000",27.86,8,158-11,0,제니스,,,11410,서대문구,홍제동, 
2020,, ,10,6,2020,"19,000",15.89,5,56-28,0,파크제이드 이화,,,11410,서대문구,대현동, 
2017,, ,8,6,2020,"1,000",15.24,4,90-44,65,이대프리젠#2,,,11410,서대문구,대현동, 
2018,20.06~22.06,신규,9,6,2020,"18,500",17.66,12,90-77,0,유씨유 이대,,,11410,서대문구,대현동, 
2020,, ,8,6,2020,"19,000",26.49,9,158-11,0,제니스,,,11410,서대문구,홍제동, 
2020,, ,9,6,2020,"19,000",25.92,4,158-11,0,제니스,,,11410,서대문구,홍제동, 
2019,, ,9,6,2020,"26,000",32.09,8,400-3,0,디에이원파크,,,11410,서대문구,홍은동, 
2017,20.06~21.06,신규,4,6,2020,"1,000",15.6,6,90-44,65,이대프리젠#2,,,11410,서대문구,대현동, 
2020,, ,2,6,2020,"5,000",26.49,3,158-11,55,제니스,,,11410,서대문구,홍제동, 
2006,, ,6,6,2020,"20,000",29.25,9,117,0,충정로대우디오빌,,,11410,서대문구,합동, 
2020,, ,3,6,2020,"19,000",28.47,8,158-11,0,제니스,,,11410,서대문구,홍제동, 
2020,, ,3,6,2020,"19,000",28.47,9,158-11,0,제니스,,,11410,서대문구,홍제동, 
2018,, ,1,6,2020,"1,000",27.38,2,274-32,70,서대문 노블루체,,,11410,서대문구,홍은동, 
2004,, ,28,7,2020,"16,000",22.54,4,103-6,0,라이온스톤,,,11410,서대문구,연희동, 
2006,, ,24,7,2020,"20,000",29.25,3,117,0,충정로대우디오빌,,,11410,서대문구,합동, 
2007,, ,28,7,2020,"40,000",86.17,5,340-27,40,현대싱그런,,,11410,서대문구,연희동, 
2017,, ,18,7,2020,"2,000",16.03,5,37-30,59,이대프리젠#1,,,11410,서대문구,대현동, 
2017,20.07~21.07, ,7,7,2020,"3,000",20.27,7,37-32,65,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
