buildYear,contractTerm,contractType,dealDay,dealMonth,dealYear,deposit,excluUseAr,floor,houseType,jibun,mhouseNm,monthlyRent,preDeposit,preMonthlyRent,sggCd,umdNm,useRRRight
1991,, ,7,1,2019,"17,500",64.17,1,연립,350-5,삼화빌라,0,,,11410,북가좌동, 
2003,, ,7,1,2019,"20,000",55.95,3,다세대,280-34,정우베스트빌,0,,,11410,북가좌동, 
2003,, ,4,1,2019,"3,000",45.09,3,다세대,383-11,프렌치빌라,50,,,11410,북가좌동, 
2002,, ,7,1,2019,"17,000",66.35,3,다세대,3-83,로얄빌라트,0,,,11410,북가좌동, 
2017,, ,4,1,2019,"19,000",29.9,3,다세대,74-90,하나블루힐스(74-90),0,,,11410,북가좌동, 
2002,, ,4,1,2019,"15,500",47.34,4,다세대,327-5,다솜빌라,0,,,11410,북가좌동, 
2002,, ,3,1,2019,"1,000",45,2,다세대,3-85,두오주택,45,,,11410,충정로3가, 
1996,, ,3,1,2019,"19,000",99.04,3,연립,321-1,현대(321-1),0,,,11410,홍제동, 
2015,, ,20,2,2019,"15,000",34.88,5,다세대,267-11,탑스빌(267-11),0,,,11410,홍제동, 
2018,, ,19,2,2019,100,43.77,3,다세대,407-11,형지파크빌,31,,,11410,홍은동, 
2012,, ,16,2,2019,"1,000",17.44,3,다세대,328-14,다인하우스(328-14),45,,,11410,북가좌동, 
2002,, ,21,2,2019,"5,000",14.94,1,다세대,340-41,(340-41),0,,,11410,연희동, 
2008,, ,19,2,2019,"15,000",59.38,4,다세대,188-54,명문주택,30,,,11410,연희동, 
1994,, ,21,2,2019,"12,000",48.03,1,다세대,379-27,우정빌라,0,,,11410,북가좌동, 
1987,, ,28,2,2019,"7,000",24.84,1,다세대,4-133,B동(4-133),0,,,11410,창천동, 
2011,, ,20,2,2019,"3,000",12,5,다세대,4-109,(4-109),30,,,11410,창천동, 
2019,, ,25,2,2019,"5,000",22.02,7,다세대,90-53,MANSION90,85,,,11410,대현동, 
2002,, ,27,2,2019,"12,000",41.15,3,다세대,296-17,(296-17),5,,,11410,북가좌동, 
1994,, ,26,2,2019,"11,000",32.435,3,다세대,8-6,홍암하이츠맨션,0,,,11410,남가좌동, 
1991,, ,12,2,2019,"17,000",41.56,3,다세대,1-20,초원빌라,0,,,11410,북아현동, 
2002,, ,22,2,2019,"8,000",23.23,2,다세대,69-2,백산타운,0,,,11410,연희동, 
2018,, ,24,2,2019,"15,500",15.71,7,다세대,37-24,이대프리젠#4,0,,,11410,대현동, 
2000,, ,21,2,2019,"9,000",69.22,1,다세대,3-12,길훈네스트빌,35,,,11410,북가좌동, 
2002,, ,21,2,2019,"5,000",14.94,1,다세대,340-41,(340-41),0,,,11410,연희동, 
1994,, ,21,2,2019,"12,000",48.03,1,다세대,379-27,우정빌라,0,,,11410,북가좌동, 
1993,, ,19,2,2019,"15,500",61.74,4,다세대,291-38,백산그랜드빌라(가),0,,,11410,북가좌동, 
2013,, ,1,2,2019,"2,000",14.32,2,다세대,410-19,그레이스하우스,35,,,11410,홍은동, 
1986,, ,20,2,2019,"9,900",37.62,1,다세대,267-140,(267-140),0,,,11410,홍제동, 
1993,, ,16,2,2019,"12,000",34.78,2,다세대,431-4,(431-4),0,,,11410,연희동, 
1987,, ,19,2,2019,"11,000",28.08,1,다세대,125-1,봉원빌라,0,,,11410,대신동, 
2017,, ,16,2,2019,"17,000",28.21,4,다세대,1-28,해들목휴먼빌(1-28),0,,,11410,북가좌동, 
2015,, ,12,2,2019,"23,000",38.76,3,다세대,320-11,유일빌리지,0,,,11410,북가좌동, 
1991,, ,18,2,2019,"10,000",40,1,다세대,325-9,(325-9),0,,,11410,홍은동, 
1993,, ,11,2,2019,"10,500",47.99,2,다세대,5-252,(5-252),0,,,11410,남가좌동, 
2002,, ,11,2,2019,"27,000",61.52,3,다세대,501-23,서림,0,,,11410,창천동, 
2014,, ,11,2,2019,"16,000",37.66,5,다세대,266-44,이지라이프빌(A동),0,,,11410,홍제동, 
1993,, ,7,2,2019,"9,000",42.68,1,다세대,274-18,진주빌라,25,,,11410,북가좌동, 
2016,, ,7,2,2019,"30,000",72.28,1,다세대,138-36,자이온빌,0,,,11410,연희동, 
2019,, ,18,2,2019,"30,000",41.56,3,다세대,1-345,힐스타빌리지2차,0,,,11410,북아현동, 
2002,, ,22,2,2019,"8,000",23.23,2,다세대,69-2,백산타운,0,,,11410,연희동, 
1997,, ,9,2,2019,"16,000",48.27,2,연립,1-341,(1-341),0,,,11410,북아현동, 
1997,, ,9,2,2019,"16,000",48.27,2,연립,1-341,(1-341),0,,,11410,북아현동, 
1994,, ,28,2,2019,"9,000",58.44,3,다세대,1-270,평화빌라,40,,,11410,북아현동, 
2018,, ,14,2,2019,"25,000",28.9,3,다세대,338-22,신안1차휴먼타운,0,,,11410,북가좌동, 
1994,, ,9,2,2019,"20,000",84.84,3,다세대,158-19,미도아트맨션,0,,,11410,홍제동, 
2011,, ,27,2,2019,500,14.86,3,다세대,461,(461-0),55,,,11410,창천동, 
2006,, ,11,2,2019,"14,000",32.45,5,다세대,346-21,부성(346-21),0,,,11410,북가좌동, 
2014,, ,18,2,2019,"16,000",29.69,4,다세대,407-34,공간하우스,0,,,11410,홍은동, 
2016,, ,16,2,2019,"1,500",29.86,3,다세대,119-1,유림빌리지,60,,,11410,홍제동, 
2001,, ,22,2,2019,"10,500",22.75,4,다세대,237-7,제니스빌,20,,,11410,연희동, 
2012,, ,24,2,2019,"1,000",13.845,1,다세대,53-34,(53-34),60,,,11410,대현동, 
2011,, ,15,2,2019,"22,000",59.9,2,다세대,344-33,동부홈타운,0,,,11410,북가좌동, 
1965,, ,11,2,2019,"4,500",21.55,2,연립,312-35,홍제,0,,,11410,홍제동, 
2013,, ,23,2,2019,500,12.34,3,다세대,3-67,새움스마트빌,45,,,11410,북가좌동, 
2003,, ,27,2,2019,"11,000",45.09,1,다세대,383-11,프렌치빌라,20,,,11410,북가좌동, 
2017,, ,14,2,2019,"1,000",23.46,4,다세대,219-16,(219-16),60,,,11410,연희동, 
1985,, ,24,2,2019,"18,000",88.96,2,연립,322-2,청자,0,,,11410,홍제동, 
2018,, ,21,2,2019,"4,000",57.98,2,다세대,151-15,동성빌,60,,,11410,연희동, 
1991,, ,20,2,2019,"13,000",42.14,3,다세대,156-9,(156-9),0,,,11410,연희동, 
2014,, ,25,2,2019,"1,000",17.44,3,다세대,1-354,(1-354),55,,,11410,북아현동, 
2011,, ,27,2,2019,"2,000",29.19,2,다세대,120-113,(120-113),50,,,11410,천연동, 
2012,, ,16,2,2019,"8,000",28.65,3,다세대,397-29,골드클래스,30,,,11410,홍은동, 
1986,, ,15,2,2019,"5,000",64.8,3,연립,168,삼성빌라,70,,,11410,연희동, 
1991,, ,19,2,2019,510,48.74,1,다세대,1-19,모경타운,60,,,11410,연희동, 
2017,, ,20,2,2019,"25,000",42.14,3,다세대,11-755,오케이팰리스2,0,,,11410,홍은동, 
2013,, ,20,2,2019,"20,000",51.16,4,연립,68-40,(68-40),0,,,11410,창천동, 
2015,, ,12,2,2019,"23,000",38.76,3,다세대,320-11,유일빌리지,0,,,11410,북가좌동, 
2009,, ,19,2,2019,"1,000",29.68,4,다세대,127-6,(127-6),55,,,11410,대신동, 
1991,, ,23,2,2019,"1,000",23.99,-1,다세대,126-139,(126-139),45,,,11410,옥천동, 
2002,, ,8,2,2019,"18,000",51.07,3,다세대,261,YOUTHVILLE,0,,,11410,창천동, 
2003,, ,14,2,2019,500,22.46,1,다세대,400-17,(400-17),50,,,11410,홍은동, 
2002,, ,11,2,2019,"17,000",57.12,1,다세대,446-280,연희카운티,0,,,11410,연희동, 
2003,, ,19,2,2019,300,15.5,2,다세대,329-20,무브빌,30,,,11410,북가좌동, 
2011,, ,25,2,2019,"2,000",17.4,5,다세대,4-109,(4-109),50,,,11410,창천동, 
1975,, ,22,2,2019,"12,000",46.28,1,연립다세대,315-41,대성아파트,0,,,11410,홍제동, 
1985,, ,28,2,2019,"14,000",87.57,2,연립,322-1,코오롱빌라,0,,,11410,홍은동, 
1986,, ,1,2,2019,"2,000",43.57,1,다세대,156-346,(156-346),40,,,11410,홍제동, 
2002,, ,16,2,2019,"5,000",59.68,2,다세대,122-2,써니빌,60,,,11410,홍제동, 
1997,, ,15,2,2019,"16,000",75.18,2,다세대,206-28,석산빌라,0,,,11410,홍은동, 
1991,, ,9,2,2019,"9,500",44.46,3,다세대,367-16,연안빌리지,0,,,11410,북가좌동, 
1993,, ,16,2,2019,"10,000",46.81,3,다세대,19-8,미도빌라,0,,,11410,홍제동, 
2015,19.04~21.04,신규,20,2,2019,"15,000",34.88,5,다세대,267-11,탑스빌(267-11),0,,,11410,홍제동, 
2003,19.04~21.04,신규,26,2,2019,"32,000",67.27,2,다세대,31-23,정호샤인빌Ⅱ,0,,,11410,합동, 
2003,, ,26,2,2019,"11,000",55.85,4,다세대,367-1,행운아트빌(A동),30,,,11410,북가좌동, 
2018,, ,11,2,2019,"33,000",49.7,2,다세대,1-381,경복궁아침,0,,,11410,북아현동, 
2012,, ,10,2,2019,"5,000",15.6,2,다세대,340-17,(340-17),30,,,11410,연희동, 
2011,, ,15,2,2019,"22,000",59.9,2,다세대,344-33,동부홈타운,0,,,11410,북가좌동, 
1987,, ,27,2,2019,"17,000",54.6,1,연립,355,금호,0,,,11410,홍은동, 
1995,, ,15,2,2019,"20,000",83.08,3,다세대,321-3,도시하우스,0,,,11410,홍제동, 
2006,, ,9,2,2019,"11,000",32.4,2,다세대,376-5,신안월드,0,,,11410,북가좌동, 
2009,, ,26,2,2019,"3,000",68.51,1,다세대,129,언제나미소,40,,,11410,창천동, 
1992,, ,12,2,2019,"6,000",60.14,2,다세대,361-54,삼일빌라,40,,,11410,홍제동, 
2010,, ,16,2,2019,"12,000",36.88,4,다세대,280-6,GS빌라(280-6),0,,,11410,북가좌동, 
2006,, ,24,2,2019,"16,000",47.34,2,다세대,328-5,우창파크빌,0,,,11410,북가좌동, 
1992,, ,20,2,2019,"15,500",36,1,다세대,350-13,송재빌라,0,,,11410,북가좌동, 
1975,, ,11,2,2019,"18,000",79.01,3,연립,167-38,우신,0,,,11410,홍제동, 
1976,, ,26,2,2019,"11,000",45.22,2,연립,361-11,(361-11),0,,,11410,홍제동, 
2002,, ,27,2,2019,"18,000",68.63,1,다세대,196-23,행복하우스,0,,,11410,연희동, 
2017,, ,23,2,2019,"30,000",46.68,2,다세대,287-108,수정쉐르빌,0,,,11410,홍제동, 
2013,, ,28,2,2019,"15,000",44.6,4,다세대,415-72,반석빌,0,,,11410,홍은동, 
2016,, ,25,2,2019,500,90.63,2,다세대,331-29,LATOURVILA,40,,,11410,북가좌동, 
1991,, ,28,2,2019,"1,000",34.32,3,다세대,80-22,한양빌라(80-22),30,,,11410,북가좌동, 
2003,, ,21,2,2019,"25,000",68.91,2,다세대,3-63,한양홈타운,0,,,11410,충정로3가, 
1997,, ,19,2,2019,"12,000",45.75,4,다세대,276-9,충우주택,0,,,11410,북가좌동, 
2018,, ,15,2,2019,"10,000",47.78,4,다세대,410-36,(410-36),0,,,11410,홍은동, 
1991,, ,23,2,2019,"12,000",41.43,2,다세대,305-12,명진빌라,0,,,11410,북가좌동, 
1997,, ,11,2,2019,"7,000",83.71,4,연립,266-21,대흥주택,50,,,11410,홍제동, 
2004,, ,23,2,2019,"22,000",73.98,2,다세대,1-441,청옥빌라트,0,,,11410,북아현동, 
2004,, ,15,2,2019,"1,000",36.96,3,다세대,339,(339-0),85,,,11410,창천동, 
1994,, ,12,2,2019,"12,000",48.03,1,다세대,379-27,우정빌라,0,,,11410,북가좌동, 
1993,, ,23,2,2019,"6,800",32.46,-1,다세대,122-25,(122-25),0,,,11410,홍제동, 
2014,, ,13,2,2019,"1,700",54.68,5,다세대,415-80,준쉐르빌,90,,,11410,홍은동, 
2018,, ,22,2,2019,"20,000",55.67,3,다세대,307-15,이지라이프빌,0,,,11410,북가좌동, 
2015,, ,15,2,2019,"13,500",18.06,4,다세대,322-14,동화빌라,0,,,11410,북가좌동, 
2019,, ,28,2,2019,"30,000",41.61,2,다세대,1-345,힐스타빌리지2차,0,,,11410,북아현동, 
2012,, ,15,2,2019,"2,500",48.53,1,다세대,265-197,경원탑스빌(265-197),35,,,11410,홍은동, 
2011,, ,14,2,2019,"1,000",12.87,2,다세대,90-55,(90-55),60,,,11410,창천동, 
2004,, ,11,2,2019,"15,000",59.67,4,다세대,366-21,한일아트빌라,0,,,11410,북가좌동, 
2012,, ,11,2,2019,"1,000",12.1,5,연립,150,이대역마에스트로,65,,,11410,대현동, 
2012,, ,18,2,2019,"1,000",14.62,2,다세대,328-14,다인하우스(328-14),45,,,11410,북가좌동, 
2013,, ,18,2,2019,"1,500",32.34,2,다세대,327-9,(327-9),50,,,11410,남가좌동, 
2001,, ,19,2,2019,"12,000",62.87,3,다세대,3-108,한빌주택,0,,,11410,충정로3가, 
2011,, ,20,2,2019,"10,500",14.48,1,다세대,132-83,(132-83),0,,,11410,연희동, 
2016,, ,13,2,2019,"14,000",44.13,5,다세대,151-66,삼원렉스빌,30,,,11410,연희동, 
2017,, ,26,2,2019,"1,521",48.27,3,다세대,360-40,해담빌,20,,,11410,홍제동, 
1997,, ,27,2,2019,"20,000",72.33,4,다세대,3-77,성은빌라,0,,,11410,충정로3가, 
2018,, ,25,2,2019,"3,000",13.48,8,다세대,218-11,THE연희힐,65,,,11410,연희동, 
1997,, ,23,2,2019,"20,000",68.4,3,연립,361-17,유림아트빌라,0,,,11410,홍제동, 
2017,, ,23,2,2019,"16,000",29.67,3,다세대,5-49,비전파크,0,,,11410,북가좌동, 
2009,, ,16,2,2019,200,68.51,2,다세대,129,언제나미소,61,,,11410,창천동, 
2002,, ,22,2,2019,"1,000",25.56,2,다세대,304-108,덕원빌라,50,,,11410,홍제동, 
2018,, ,8,2,2019,"1,000",52.9,3,다세대,30-27,풀하우스,60,,,11410,연희동, 
1993,, ,19,2,2019,"2,000",37.58,3,다세대,369-13,(369-13),40,,,11410,북가좌동, 
2004,, ,11,2,2019,"20,000",65.97,1,다세대,385-15,세인트빌,0,,,11410,북가좌동, 
2003,, ,18,2,2019,"5,000",71.38,1,다세대,705-10,태리하우스,50,,,11410,연희동, 
2017,, ,10,2,2019,"1,000",17.365,2,다세대,4-12,위즈하우스,45,,,11410,홍은동, 
2013,, ,21,2,2019,"1,000",24.76,8,연립,263,성산빌딩,70,,,11410,냉천동, 
2004,, ,28,2,2019,"8,000",26.1,5,다세대,344-155,(344-155),0,,,11410,연희동, 
2005,, ,26,2,2019,"8,000",53.62,1,다세대,360-85,(360-85),35,,,11410,홍제동, 
1987,, ,20,2,2019,"6,000",28.08,2,다세대,125-1,봉원빌라,40,,,11410,대신동, 
2003,, ,26,2,2019,"2,000",41.49,3,다세대,422,정웅에이스빌,80,,,11410,창천동, 
1992,, ,23,2,2019,"15,000",59.67,3,다세대,385-3,현대빌라,0,,,11410,북가좌동, 
2014,, ,12,2,2019,"1,983",40.1,4,다세대,5-46,우리빌,17,,,11410,북가좌동, 
2002,, ,14,2,2019,"3,000",33.84,5,다세대,194-55,연훈빌라,70,,,11410,연희동, 
2017,, ,15,2,2019,"18,000",40.43,4,다세대,10-184,에비앙빌,0,,,11410,홍은동, 
2002,, ,20,2,2019,500,39.7,3,다세대,290-8,광천타운,68,,,11410,북가좌동, 
2013,, ,16,2,2019,"3,000",13.82,4,다세대,22,제이스빌,50,,,11410,옥천동, 
1991,, ,28,2,2019,"13,000",56.88,4,다세대,115-35,(115-35),0,,,11410,북아현동, 
2016,, ,9,2,2019,"17,000",29.78,2,다세대,322-118,(322-118),0,,,11410,홍제동, 
1965,, ,23,2,2019,"1,000",21.55,2,연립,312-35,홍제,40,,,11410,홍제동, 
2018,, ,21,2,2019,"22,000",22.1,9,다세대,90-35,이대다올노블리움2차(비동),0,,,11410,대현동, 
2002,, ,8,2,2019,"17,000",51.07,3,다세대,261,YOUTHVILLE,0,,,11410,창천동, 
2018,, ,12,2,2019,"3,000",13.48,8,다세대,218-11,THE연희힐,65,,,11410,연희동, 
2018,, ,7,2,2019,"25,000",29.12,5,다세대,124-1,모두가,0,,,11410,대신동, 
2005,, ,27,2,2019,"18,000",73.45,2,다세대,277-128,홍은동씨티빌,0,,,11410,홍은동, 
2015,, ,22,2,2019,"3,000",21.15,5,다세대,328-54,한결하우스,35,,,11410,북가좌동, 
2000,, ,25,2,2019,500,26.81,3,다세대,123-82,파인빌라,50,,,11410,북아현동, 
1992,, ,27,2,2019,"6,000",43.14,1,다세대,414-28,(414-28),0,,,11410,홍은동, 
2016,, ,10,2,2019,"2,000",27.1,1,다세대,127-8,송이빌,100,,,11410,대신동, 
2012,, ,27,2,2019,"4,000",15.6,2,다세대,340-17,(340-17),38,,,11410,연희동, 
2003,, ,26,2,2019,"30,000",80.98,2,다세대,369-1,신안월드빌(369-1),0,,,11410,북가좌동, 
2008,, ,23,2,2019,"16,000",49.44,3,다세대,397-23,명지하이츠빌,0,,,11410,홍은동, 
2002,, ,25,2,2019,"1,000",21.93,3,다세대,332-6,홍은동퀸스빌,30,,,11410,홍은동, 
1977,, ,27,2,2019,"13,000",55.87,2,연립,265-397,(265-397),0,,,11410,홍은동, 
2018,, ,15,2,2019,"3,000",13.48,7,다세대,218-11,THE연희힐,65,,,11410,연희동, 
2002,, ,27,2,2019,"1,000",26.79,4,다세대,190-13,스위스그린빌(1동),39,,,11410,홍은동, 
2010,, ,14,2,2019,"2,000",54.42,5,다세대,13-106,미현,120,,,11410,창천동, 
2008,, ,26,2,2019,"24,000",56.3,2,다세대,351-5,메이플빌,0,,,11410,연희동, 
2004,, ,27,2,2019,"18,000",55.02,4,다세대,187-45,연희그린빌라,0,,,11410,연희동, 
1994,, ,23,2,2019,"11,000",45.87,2,다세대,383-10,(383-10),0,,,11410,북가좌동, 
2018,, ,19,2,2019,"1,000",13.98,9,다세대,90-42,이대다올노블리움2차(에이동),65,,,11410,대현동, 
2003,, ,11,2,2019,"1,000",35.44,2,다세대,312-19,오크빌,60,,,11410,홍제동, 
1998,, ,17,2,2019,"10,000",46.83,2,다세대,519-74,(519-74),0,,,11410,연희동, 
2014,, ,22,2,2019,"11,500",30.42,4,다세대,321-11,창안아트빌,40,,,11410,북가좌동, 
2003,, ,26,2,2019,"16,500",65.14,3,다세대,350-13,(350-13),25,,,11410,연희동, 
2008,, ,11,2,2019,"18,000",76.2,4,다세대,313-22,홍제렉스빌,0,,,11410,홍제동, 
2017,, ,26,2,2019,"25,000",46.83,2,다세대,414-3,조이빌,0,,,11410,홍은동, 
2006,, ,16,2,2019,"16,000",32.04,3,다세대,380-10,명진쉐르빌,0,,,11410,북가좌동, 
2017,, ,21,2,2019,"1,500",25.72,3,다세대,136-11,뉴캐슬,60,,,11410,홍제동, 
2001,, ,20,2,2019,"5,000",62.75,3,다세대,287-3,인준빌,90,,,11410,연희동, 
1994,, ,25,2,2019,"9,000",50.94,2,다세대,411-6,현대(411-6),0,,,11410,홍은동, 
2012,, ,7,2,2019,300,14.58,3,다세대,343-45,하늘드리움,40,,,11410,남가좌동, 
1985,, ,25,2,2019,"22,000",65.07,2,연립,141-34,동진빌라,0,,,11410,연희동, 
2012,19.02~21.02,신규,18,2,2019,500,14.35,4,다세대,279-66,비발디하우스,45,,,11410,홍제동, 
2002,, ,22,2,2019,"15,000",55.35,3,다세대,80-119,드림아트빌(80-119),0,,,11410,북가좌동, 
2002,19.02~21.02,신규,25,2,2019,"3,000",42.95,2,다세대,721,(721-0),45,,,11410,북아현동, 
2012,, ,23,2,2019,"5,000",17.44,2,다세대,328-14,다인하우스(328-14),20,,,11410,북가좌동, 
1997,, ,22,2,2019,"22,000",82.32,4,다세대,284,(284-0),0,,,11410,창천동, 
2018,, ,1,2,2019,"1,000",13.48,8,다세대,218-11,THE연희힐,75,,,11410,연희동, 
2003,, ,14,2,2019,"17,000",41.77,1,다세대,75-156,충우주택,0,,,11410,북가좌동, 
2012,, ,23,2,2019,"5,000",37.2,4,다세대,340-17,(340-17),27,,,11410,연희동, 
2017,, ,23,2,2019,"20,600",35.48,5,다세대,287-108,수정쉐르빌,0,,,11410,홍제동, 
2012,, ,15,2,2019,"1,000",19.92,3,다세대,170-144,위일리치빌,45,,,11410,연희동, 
2003,, ,13,2,2019,500,13.43,4,다세대,29,서문빌리지,48,,,11410,연희동, 
2013,, ,23,2,2019,"3,000",35.51,5,다세대,340-35,샤론인텔리안,60,,,11410,북가좌동, 
2015,, ,23,2,2019,"1,000",18.27,10,다세대,90-58,(90-58),65,,,11410,대현동, 
2011,, ,2,2,2019,"1,000",23.65,5,다세대,4-101,(4-101),63,,,11410,창천동, 
2013,, ,10,2,2019,"2,000",13.45,3,다세대,22,제이스빌,55,,,11410,옥천동, 
1988,, ,23,2,2019,"11,000",41.1,3,연립,277-202,크로버빌라-다동,0,,,11410,홍은동, 
1994,, ,13,2,2019,"12,000",44.58,3,다세대,336-47,건영그린빌라,0,,,11410,북가좌동, 
2002,, ,1,2,2019,"9,000",23.76,3,다세대,304-108,덕원빌라,0,,,11410,홍제동, 
2003,, ,16,2,2019,"19,000",45.7,2,다세대,46-3,포춘빌라트,0,,,11410,연희동, 
2003,, ,21,2,2019,"20,000",76.35,3,다세대,320-7,영동베스트빌,0,,,11410,북가좌동, 
2003,, ,21,2,2019,"7,400",40.61,2,다세대,151-47,다솜빌라,0,,,11410,연희동, 
2002,, ,19,2,2019,"17,000",58.72,4,다세대,381-17,나라아트빌,0,,,11410,북가좌동, 
2002,, ,15,2,2019,"20,000",82.39,5,다세대,308-9,나성빌라,0,,,11410,북가좌동, 
1988,, ,18,2,2019,"10,500",31.6,2,다세대,126-129,(126-129),0,,,11410,옥천동, 
2018,, ,7,2,2019,"1,000",52.9,4,다세대,30-27,풀하우스,58,,,11410,연희동, 
2008,, ,2,2,2019,"5,000",76.18,5,다세대,328-29,LG빌라(328-29),70,,,11410,북가좌동, 
2011,, ,18,2,2019,"3,000",13.86,1,다세대,344-146,원캐슬,32,,,11410,연희동, 
2003,, ,8,2,2019,"1,000",65.82,3,다세대,124,화림빌딩,45,,,11410,대신동, 
1989,, ,19,2,2019,"10,000",30.96,1,다세대,294-12,현대럭스빌라-가동,0,,,11410,홍은동, 
2013,, ,2,2,2019,"5,000",30.88,3,다세대,340-31,수진에코빌,35,,,11410,북가좌동, 
2014,, ,18,2,2019,"15,000",31.385,2,다세대,277-24,우영채움빌,0,,,11410,북가좌동, 
2002,, ,13,2,2019,"15,000",42.36,5,다세대,350-27,초원빌라(B),0,,,11410,북가좌동, 
2018,, ,15,2,2019,"3,000",13.48,8,다세대,218-11,THE연희힐,65,,,11410,연희동, 
2002,, ,19,2,2019,"15,000",52.07,4,다세대,3-131,동양플러스빌,0,,,11410,북가좌동, 
1998,, ,18,2,2019,"33,000",174.26,2,연립,51-121,골든빌라,0,,,11410,연희동, 
2012,, ,7,2,2019,"1,000",16.87,3,다세대,291-4,(291-4),60,,,11410,연희동, 
2005,, ,17,2,2019,"1,000",23.5,3,다세대,91-15,(91-15),60,,,11410,대신동, 
1993,, ,18,2,2019,"8,000",36.9,3,다세대,342-7,(342-7),15,,,11410,북가좌동, 
2012,, ,15,2,2019,"19,000",55.4,1,다세대,265-90,힐튼타운(265-90),0,,,11410,홍은동, 
2012,, ,6,2,2019,300,12.38,1,다세대,343-45,하늘드리움,35,,,11410,남가좌동, 
2016,, ,14,2,2019,"18,000",29.21,3,다세대,336-31,대상데코빌,0,,,11410,북가좌동, 
2014,, ,12,2,2019,500,18.4,2,다세대,421-12,(421-12),45,,,11410,홍은동, 
2004,, ,18,2,2019,"18,000",65.73,1,다세대,385-15,세인트빌,0,,,11410,북가좌동, 
2018,, ,16,2,2019,"28,000",44.59,3,다세대,295-37,한신갤러리시그니처,0,,,11410,북가좌동, 
2013,, ,16,2,2019,"24,000",48.32,4,다세대,330-1,태양아트빌,0,,,11410,북가좌동, 
2001,, ,16,2,2019,"18,000",62.88,4,다세대,123-75,진영아트빌,0,,,11410,북아현동, 
1993,, ,16,2,2019,"11,800",38.1,4,다세대,321-1,황제빌라(321-1),0,,,11410,북가좌동, 
2012,, ,16,2,2019,"5,000",40.34,4,다세대,294-18,태경쉐르빌,58,,,11410,홍은동, 
1983,, ,3,2,2019,"1,000",14.93,4,다세대,344-26,(344-26),45,,,11410,연희동, 
1991,, ,15,2,2019,"3,500",33.18,3,다세대,265-221,홍은빌라(타동),0,,,11410,홍은동, 
2013,, ,15,2,2019,"16,000",40.91,2,다세대,361-22,그랜드,0,,,11410,홍제동, 
2018,, ,15,2,2019,"23,500",29.94,3,다세대,307-15,이지라이프빌,0,,,11410,북가좌동, 
1991,, ,15,2,2019,"14,000",52.56,1,다세대,51-53,(51-53),0,,,11410,연희동, 
1986,, ,15,2,2019,"9,000",34.92,3,다세대,342-16,명지빌라,0,,,11410,북가좌동, 
2003,, ,14,2,2019,"22,000",79.43,3,다세대,322-29,라이프빌,0,,,11410,남가좌동, 
1994,, ,13,2,2019,"15,000",54.03,2,다세대,350-2,(350-2),0,,,11410,연희동, 
1991,, ,14,2,2019,100,59.46,4,다세대,220-23,연세빌라,50,,,11410,연희동, 
2018,, ,13,2,2019,"35,000",42.98,5,다세대,134-2,제니스빌(134-2),0,,,11410,홍제동, 
1975,, ,13,2,2019,"17,000",79.01,3,연립,167-38,우신,0,,,11410,홍제동, 
1995,, ,7,2,2019,"15,000",66.06,2,다세대,265-84,동원빌라,0,,,11410,홍은동, 
2016,, ,13,2,2019,"14,800",28.47,4,다세대,331-4,서은주택(331-4),0,,,11410,남가좌동, 
2003,, ,11,2,2019,"10,000",41.68,5,다세대,341-4,부성6차,0,,,11410,북가좌동, 
1985,, ,12,2,2019,"11,000",62.01,3,연립,188-29,삼성빌라,0,,,11410,홍은동, 
2003,, ,11,2,2019,"8,000",24.45,2,다세대,5-231,거풍1,0,,,11410,남가좌동, 
2016,, ,11,2,2019,"17,500",29.21,2,다세대,336-31,대상데코빌,0,,,11410,북가좌동, 
2005,19.03~21.03,신규,12,2,2019,"10,000",62.85,4,다세대,220-43,연성아트빌,60,,,11410,연희동, 
2008,, ,12,2,2019,"20,000",54.19,4,다세대,120-35,천연동근생및주택,0,,,11410,천연동, 
1965,, ,11,2,2019,"4,500",21.55,2,연립,312-35,홍제,0,,,11410,홍제동, 
2001,19.02~21.02,신규,11,2,2019,"5,000",38.16,1,다세대,520-43,연흥가나안빌라,0,,,11410,연희동, 
2015,, ,9,2,2019,"17,000",26.75,5,다세대,10-196,해밀마을1차,0,,,11410,홍은동, 
2002,, ,11,2,2019,"23,000",79.65,2,다세대,280-1,승안화이트빌,0,,,11410,북가좌동, 
2014,, ,11,2,2019,"20,000",42.05,3,다세대,312-25,리젠트,0,,,11410,북가좌동, 
2011,, ,9,2,2019,"15,000",75.63,4,다세대,190-9,롯데그린빌라,0,,,11410,홍은동, 
2002,, ,10,2,2019,"20,000",37.48,2,다세대,501-4,심스빌,0,,,11410,창천동, 
2014,, ,1,2,2019,"4,082",29.84,4,다세대,345-3,해담하우스가동,0,,,11410,홍은동, 
2014,, ,10,2,2019,"15,000",39.74,3,다세대,312-30,비주얼아트빌,0,,,11410,북가좌동, 
2013,, ,11,2,2019,"3,000",16.77,2,다세대,410-19,그레이스하우스,25,,,11410,홍은동, 
2016,, ,8,2,2019,"1,000",15.8,4,다세대,410-14,엘림하우스,52,,,11410,홍은동, 
2011,, ,9,2,2019,"5,000",46.9,3,다세대,78-3,건우주택,65,,,11410,충정로2가, 
1991,, ,8,2,2019,"12,000",42.48,2,다세대,366-25,한일아트빌라,0,,,11410,북가좌동, 
2002,, ,6,2,2019,"20,000",37.77,2,다세대,63,(63-0),0,,,11410,충정로2가, 
