aptNm,buildYear,contractTerm,contractType,dealDay,dealMonth,dealYear,deposit,excluUseAr,floor,jibun,monthlyRent,preDeposit,preMonthlyRent,sggCd,umdNm,useRRRight
파라타워,2020,22.04~23.04,신규,30,3,2022,"1,000",15.792,5,90-70,90,,,11410,대현동, 
연희웨스트팰리스,2014,22.05~24.05,갱신,31,3,2022,"12,600",13.12,8,746,0,"12,000",,11410,연희동,사용
성원,1998,22.04~24.04,신규,19,3,2022,"38,000",55.35,9,456,0,,,11410,홍제동, 
래미안루센티아,2020,,신규,14,3,2022,"10,617",34.12,5,390,26,,,11410,남가좌동, 
홍제역해링턴플레이스,2024,22.04~24.04,신규,2,3,2022,"30,000",59.96,12,474,100,,,11410,홍제동, 
청구1차,1994,22.04~24.04,신규,5,3,2022,"58,000",84.78,8,453,0,,,11410,홍제동, 
태영으뜸(데시앙),1998,22.04~24.04,신규,18,3,2022,"11,000",66.09,8,373,80,,,11410,홍제동, 
경남(2차),1999,22.04~24.04,신규,12,3,2022,"4,000",164.66,7,118-9,120,,,11410,북아현동, 
3RU-City,2013,22.04~23.04,신규,26,3,2022,"1,000",25.06,12,510-2,78,,,11410,창천동, 
신촌럭키,1999,22.04~24.04,신규,29,3,2022,200,59.7,10,144,200,,,11410,대현동, 
더스타일하우스디센트럴,2020,22.05~24.05,갱신,22,3,2022,"5,310",17.6626,18,480,34,"5,310",32,11410,충정로3가, 
홍제역해링턴플레이스,2024,22.05~24.05,신규,19,3,2022,"74,000",84.95,17,474,0,,,11410,홍제동, 
홍제역해링턴플레이스,2024,22.04~24.04,신규,18,3,2022,"58,000",59.99,2,474,0,,,11410,홍제동, 
금호어울림,2016,22.05~24.05,신규,17,3,2022,"10,000",59.18,10,471,140,,,11410,홍제동, 
창덕에버빌,1998,22.03~24.03,갱신,15,3,2022,"82,000",159.53,19,105-1,0,"62,000",,11410,남가좌동, 
DMC에코자이,2019,22.06~24.06,갱신,18,3,2022,"7,000",59.656,13,389,180,"5,000",130,11410,남가좌동, 
힐스테이트신촌,2020,22.05~24.05,신규,14,3,2022,"70,000",59.8404,9,1017,0,,,11410,북아현동, 
래미안루센티아,2020,22.06~24.05,갱신,21,3,2022,"64,000",84.83,17,390,0,"61,000",,11410,남가좌동,사용
월드컵현대,1998,22.04~24.04,신규,23,3,2022,"35,000",111.13,15,371-1,0,,,11410,북가좌동, 
동원베네스트,2012,22.03~24.03,갱신,30,3,2022,"36,700",84.9772,12,463,0,"35,000",,11410,홍은동,사용
DMC파크뷰자이4단지,2015,22.05~24.11,신규,25,3,2022,"53,000",84.968,9,385,50,,,11410,남가좌동, 
DMC파크뷰자이2단지,2015,22.04~23.04,신규,9,3,2022,"57,750",84.99,1,385,0,,,11410,남가좌동, 
홍제역해링턴플레이스,2024,22.05~24.05, ,31,3,2022,"75,000",84.95,8,474,0,,,11410,홍제동, 
3RU-City,2013,22.04~23.04,신규,26,3,2022,"1,000",14.81,11,510-2,65,,,11410,창천동, 
디엠씨엘가,2017,22.04~24.04,갱신,23,3,2022,"24,500",30.36,4,387,0,"24,500",,11410,남가좌동,사용
래미안루센티아,2020,22.04~24.04,갱신,24,3,2022,"61,950",84.83,6,390,0,"59,000",,11410,남가좌동,사용
홍제역해링턴플레이스,2024,22.07~24.07,신규,31,3,2022,"80,000",84.95,11,474,0,,,11410,홍제동, 
DMC한양,1987,22.04~24.04,갱신,10,3,2022,"38,850",116.76,1,431,0,"37,000",,11410,북가좌동,사용
현대그린,1996,22.03~24.03,신규,14,3,2022,"50,000",84.96,9,455,0,,,11410,홍제동, 
DMC센트럴아이파크,2018,22.05~24.05,신규,30,3,2022,"40,000",59.91,14,388,65,,,11410,남가좌동, 
"현대(1,2차)",1988,22.04~24.04,갱신,22,3,2022,"38,000",84.77,15,202-5,0,"36,000",,11410,홍은동, 
DMC파크뷰자이1단지,2015,22.05~24.05,신규,28,3,2022,"110,000",121.614,19,385,0,,,11410,남가좌동, 
돈의문센트레빌,2011,22.07~24.07,신규,30,3,2022,"10,000",84.99,1,261,230,,,11410,냉천동, 
래미안루센티아,2020,22.03~24.03,갱신,21,3,2022,"45,000",59.98,7,390,0,"43,000",,11410,남가좌동,사용
홍제역해링턴플레이스,2024,22.04~24.04,신규,9,3,2022,"20,000",59.99,9,474,150,,,11410,홍제동, 
DMC센트레빌,2009,, ,12,3,2022,"65,000",84.98,3,381,0,,,11410,남가좌동, 
유원,1987,22.05~24.05,신규,9,3,2022,"32,000",64.26,5,22,0,,,11410,홍은동, 
홍제한양,1993,22.05~24.05,신규,29,3,2022,"40,000",60.06,5,82,0,,,11410,홍제동, 
두산,1999,22.04~24.04,갱신,25,3,2022,"5,000",59.96,15,1009,115,"5,000",110,11410,북아현동,사용
두산,1999,22.05~24.05,갱신,29,3,2022,"36,330",59.96,8,1009,0,"34,600",,11410,북아현동,사용
북가좌삼호,1996,22.06~24.06,신규,26,3,2022,"50,000",84.57,2,449,0,,,11410,북가좌동, 
돈의문센트레빌,2011,22.06~24.06,갱신,30,3,2022,"78,500",84.99,10,261,0,"73,000",,11410,냉천동, 
홍제삼성래미안,2001,22.03~24.03,신규,9,3,2022,"5,000",60,2,461,100,,,11410,홍제동, 
인왕산현대,2000,22.05~24.05,신규,26,3,2022,"49,000",59.93,5,460,0,,,11410,홍제동, 
홍제현대,1992,22.07~24.07,갱신,4,3,2022,"39,375",75.15,10,331,0,"37,500",,11410,홍제동,사용
더스타일하우스디센트럴,2020,, ,29,3,2022,"1,003",17.6626,4,480,10,,,11410,충정로3가, 
독립문극동(200-0),1998,22.03~24.03,갱신,9,3,2022,"55,650",84.87,20,200,0,"53,000",,11410,현저동,사용
e편한세상신촌1단지,2018,22.05~24.05,갱신,26,3,2022,"30,000",84.95,17,1013,140,"30,000",130,11410,북아현동,사용
남가좌동현대,1999,,갱신,29,3,2022,"30,000",59.4,4,376,0,"25,000",,11410,남가좌동, 
홍제역해링턴플레이스,2024,22.04~24.04,신규,7,3,2022,"65,000",84.95,1,474,0,,,11410,홍제동, 
홍제센트럴IPARK,2020,22.03~24.03,신규,24,3,2022,"5,000",59.9837,14,473,190,,,11410,홍제동, 
현대그린,1996,22.04~23.04,신규,19,3,2022,"15,000",84.96,14,455,85,,,11410,홍제동, 
대림,1993,22.03~23.03, ,29,3,2022,"31,900",84.74,9,700,0,,,11410,연희동, 
더스타일하우스디센트럴,2020,22.03~23.03,갱신,25,3,2022,"4,695",21.056,23,480,45,"4,695",43,11410,충정로3가, 
더스타일하우스디센트럴,2020,22.05~23.05,갱신,29,3,2022,"5,310",17.6626,16,480,34,"5,310",32,11410,충정로3가, 
더스타일하우스디센트럴,2020,22.04~24.04,갱신,31,3,2022,"4,870",16.0626,18,480,30,"4,870",29,11410,충정로3가, 
디엠씨엘가,2017,22.04~24.04,신규,23,3,2022,"25,200",26.7,7,387,0,,,11410,남가좌동, 
DMC에코자이,2019,22.05~24.05,신규,29,3,2022,"30,000",59.79,19,389,100,,,11410,남가좌동, 
래미안루센티아,2020,22.04~24.04, ,24,3,2022,"5,000",59.98,3,390,70,,,11410,남가좌동, 
대우푸르지오,2002,22.03~24.03,신규,5,3,2022,"65,000",84.706,20,739,0,,,11410,연희동, 
화신,2004,22.07~24.07,신규,31,3,2022,"7,000",58.4,2,1-78,87,,,11410,북아현동, 
에스케이뷰,2008,22.07~24.07,신규,26,3,2022,"75,000",84.909,9,118,0,,,11410,합동, 
청구1차,1994,22.05~24.05,갱신,28,3,2022,"60,000",84.78,8,453,0,"30,000",,11410,홍제동, 
유원,1987,, ,19,3,2022,"40,000",84.6,11,22,0,,,11410,홍은동, 
금호어울림,2016,22.04~24.04,갱신,21,3,2022,"44,000",59.18,13,471,0,"42,000",,11410,홍제동,사용
홍제센트럴IPARK,2020,22.04~24.04,신규,18,3,2022,"5,000",84.9728,16,473,210,,,11410,홍제동, 
두산,1999,22.04~24.03,신규,5,3,2022,"18,000",59.96,3,1009,80,,,11410,북아현동, 
DMC한양,1987,22.05~24.05,신규,22,3,2022,"43,000",84.33,7,431,0,,,11410,북가좌동, 
DMC래미안e편한세상,2012,22.03~23.10,갱신,14,3,2022,"50,000",84.97,15,481,20,"47,000",20,11410,북가좌동, 
북한산두산위브,2020,22.05~24.05,신규,26,3,2022,"56,500",84.98,3,467,0,,,11410,홍은동, 
DMC한양,1987,22.05~24.05,신규,22,3,2022,"43,000",84.33,7,431,0,,,11410,북가좌동, 
래미안남가좌2차,2005,22.07~23.07,갱신,26,3,2022,"23,000",59.788,9,379,58,"23,000",58,11410,남가좌동, 
DMC서부인터빌,2008,22.03~24.03,갱신,1,3,2022,"38,850",84.66,1,467,0,"37,000",,11410,북가좌동,사용
인왕궁맨숀,1974,22.04~24.04,신규,16,3,2022,"12,000",54.02,1,104-6,0,,,11410,홍제동, 
래미안루센티아,2020,, ,25,3,2022,"45,150",84.95,20,390,0,,,11410,남가좌동, 
풍림2,1990,22.04~24.04,신규,20,3,2022,"36,000",58.5,15,453-2,0,,,11410,홍은동, 
DMC래미안e편한세상,2012,22.05~24.05,신규,12,3,2022,"78,000",84.92,25,481,0,,,11410,북가좌동, 
독립문극동(200-0),1998,22.03~23.02,갱신,1,3,2022,"51,450",84.87,2,200,0,"49,000",,11410,현저동,사용
인왕산현대,2000,22.03~24.03,갱신,9,3,2022,"36,225",59.93,15,460,0,"34,500",,11410,홍제동,사용
디엠씨엘가,2017,22.04~24.04,신규,30,3,2022,"27,000",30.36,3,387,0,,,11410,남가좌동, 
에스케이뷰,2008,22.05~24.05,신규,19,3,2022,"75,000",84.98,14,118,0,,,11410,합동, 
DMC파크뷰자이1단지,2015,22.05~24.05,갱신,26,3,2022,"68,000",84.971,4,385,0,"60,000",,11410,남가좌동, 
"현대(1,2차)",1988,22.03~24.03,갱신,30,3,2022,"26,250",59.96,2,202-5,0,"25,000",,11410,홍은동,사용
DMC파크뷰자이1단지,2015,22.03~24.03,갱신,28,3,2022,"63,000",84.98,10,385,0,"60,000",,11410,남가좌동,사용
홍은미성,1985,22.04~24.04,갱신,26,3,2022,"29,000",84.96,3,186-1,0,"27,000",,11410,홍은동, 
DMC래미안e편한세상,2012,22.05~24.05,신규,9,3,2022,"90,000",120.95,25,481,0,,,11410,북가좌동, 
더스타일하우스디센트럴,2020,22.04~23.04,신규,31,3,2022,"6,260",21.056,17,480,39,,,11410,충정로3가, 
수목아이엠,2003,22.04~24.04,신규,13,3,2022,"5,000",43.3,5,1-106,80,,,11410,북아현동, 
독립문극동(200-0),1998,22.04~24.04,신규,16,3,2022,"51,000",59.58,2,200,0,,,11410,현저동, 
북한산두산위브,2020,22.04~23.08,갱신,31,3,2022,"50,000",84.98,11,467,0,"45,000",,11410,홍은동, 
신촌푸르지오,2015,22.04~24.04,갱신,26,3,2022,"71,400",84.9572,16,1011,0,"64,000",,11410,북아현동, 
문화촌현대,2002,, ,31,3,2022,"30,000",84.99,1,463,30,,,11410,홍제동, 
유원하나,1996,22.05~24.05,신규,19,3,2022,"14,500",58.77,5,454,40,,,11410,홍제동, 
홍제한양,1993,22.05~24.05,갱신,24,3,2022,"29,400",60.06,1,82,0,"28,000",,11410,홍제동, 
홍제역해링턴플레이스,2024,22.04~24.04,신규,24,3,2022,"20,000",59.99,13,474,150,,,11410,홍제동, 
남가좌동현대,1999,22.03~24.03,신규,31,3,2022,"58,000",73.65,17,376,0,,,11410,남가좌동, 
장미,2004,22.04~24.04,갱신,19,3,2022,"33,600",84.45,3,30-9,0,"32,000",,11410,충정로3가, 
디엠씨엘가,2017,22.04~23.04,갱신,28,3,2022,"14,500",13.03,9,387,0,"14,000",,11410,남가좌동,사용
연희파크푸르지오,2018,,신규,31,3,2022,"11,743",59.9835,2,747,51,,,11410,연희동, 
쌍용스윗닷홈,2005,, ,31,3,2022,"40,000",128.21,6,380,0,,,11410,남가좌동, 
DMC파크뷰자이3단지,2015,22.04~24.04,갱신,3,3,2022,"20,000",59.981,12,385,85,"20,000",75,11410,남가좌동, 
동원베네스트,2012,,신규,31,3,2022,"22,050",59.9554,8,463,0,,,11410,홍은동, 
문화촌현대,2002,22.04~24.04,신규,31,3,2022,"30,000",84.99,1,463,30,,,11410,홍제동, 
돈의문센트레빌,2011,22.05~24.05,신규,31,3,2022,"60,600",84.99,1,261,0,,,11410,냉천동, 
DMC래미안e편한세상,2012,22.05~24.05,신규,4,3,2022,"15,000",84.95,10,481,200,,,11410,북가좌동, 
DMC에코자이,2019,22.04~24.04,신규,26,3,2022,"62,000",59.79,12,389,0,,,11410,남가좌동, 
남양,1999,22.03~24.03,신규,23,3,2022,"10,000",83.07,14,457,120,,,11410,홍제동, 
홍제원현대(459-0),2000,22.04~24.04,갱신,10,3,2022,"23,000",59.93,10,459,0,"23,000",,11410,홍제동,사용
"현대(1,2차)",1988,, ,30,3,2022,"26,250",59.96,2,202-5,0,,,11410,홍은동, 
홍제센트럴IPARK,2020,22.03~24.03,갱신,30,3,2022,"68,250",84.9206,7,473,0,"65,000",,11410,홍제동,사용
e편한세상신촌1단지,2018,22.04~24.04,갱신,12,3,2022,"73,500",84.98,17,1013,0,"70,000",,11410,북아현동,사용
유원하나,1996,, ,30,3,2022,533,28.71,3,454,7,,,11410,홍제동, 
홍은동벽산,1997,22.06~24.06,신규,30,3,2022,"48,000",84.78,11,455,0,,,11410,홍은동, 
홍제역해링턴플레이스,2024,22.05~24.05,신규,30,3,2022,"65,000",59.96,5,474,0,,,11410,홍제동, 
유원,1987,22.05~24.05,갱신,29,3,2022,"25,200",64.26,5,22,0,"24,000",,11410,홍은동,사용
두산,1999,22.03~24.03,갱신,30,3,2022,"33,600",59.96,11,1009,0,"32,000",,11410,북아현동,사용
DMC파크뷰자이1단지,2015,22.03~24.03,갱신,30,3,2022,"56,700",84.971,4,385,0,"54,000",,11410,남가좌동, 
DMC파크뷰자이2단지,2015,22.03~24.03,갱신,2,3,2022,"58,500",84.909,7,385,0,"56,500",,11410,남가좌동,사용
홍제한양,1993,22.05~24.05,신규,18,3,2022,"40,000",60.06,10,82,0,,,11410,홍제동, 
더스타일하우스디센트럴,2020,, ,30,3,2022,"2,807",17.6626,9,480,4,,,11410,충정로3가, 
월드컵현대,1998,22.05~24.05,신규,26,3,2022,"43,000",59.76,5,371-1,0,,,11410,북가좌동, 
더스타일하우스디센트럴,2020,22.04~24.04,갱신,29,3,2022,"11,280",39.8291,24,480,69,"11,280",66,11410,충정로3가, 
문화촌현대,2002,, ,30,3,2022,"27,000",59.94,3,463,0,,,11410,홍제동, 
홍제원현대(459-0),2000,22.03~24.03,갱신,30,3,2022,"35,700",59.93,11,459,0,"34,000",,11410,홍제동,사용
더스타일하우스디센트럴,2020,22.03~23.03, ,30,3,2022,"3,650",16.0626,24,480,35,,,11410,충정로3가, 
더스타일하우스디센트럴,2020,22.04~23.04,갱신,29,3,2022,"5,310",17.6626,14,480,34,"5,310",32,11410,충정로3가, 
홍제역해링턴플레이스,2024,22.07~24.07,신규,30,3,2022,"62,000",59.99,15,474,0,,,11410,홍제동, 
혜우,1996,22.04~24.04,신규,10,3,2022,"75,000",129.27,18,101-7,0,,,11410,대현동, 
신일해피트리,2005,22.03~24.03,갱신,30,3,2022,"42,000",84.98,10,455,0,"40,000",,11410,북가좌동,사용
신촌푸르지오,2015,22.03~24.03,갱신,30,3,2022,"68,200",84.9953,9,1011,0,"65,000",,11410,북아현동,사용
홍제역해링턴플레이스,2024,22.03~24.03,신규,14,3,2022,"20,000",59.93,2,474,145,,,11410,홍제동, 
돈의문센트레빌,2011,22.04~24.04,갱신,19,3,2022,"70,000",84.99,4,261,0,"67,000",,11410,냉천동,사용
더스타일하우스디센트럴,2020,22.04~24.04,갱신,29,3,2022,"3,990",17.6626,21,480,39,"3,990",37,11410,충정로3가, 
북한산두산위브,2020,22.05~24.05,갱신,25,3,2022,"52,500",84.98,7,467,0,"50,000",,11410,홍은동, 
e편한세상신촌2단지,2018,,신규,17,3,2022,"9,439",32.74,12,1013,23,,,11410,북아현동, 
DMC파크뷰자이3단지,2015,22.04~24.04,갱신,28,3,2022,"57,750",84.99,11,385,0,"55,000",,11410,남가좌동,사용
홍제원현대(459-0),2000,22.05~24.05,신규,24,3,2022,"50,000",84.9,1,459,0,,,11410,홍제동, 
나눔스타빌,2003,22.04~24.04,신규,7,3,2022,"35,000",84.23,1,265-293,0,,,11410,홍은동, 
DMC한양,1987,22.05~23.08,신규,28,3,2022,"40,000",84.33,7,431,0,,,11410,북가좌동, 
북한산더샵,2017,, ,25,3,2022,"47,775",59.899,7,464,0,,,11410,홍은동, 
더스타일하우스디센트럴,2020,22.04~23.04,갱신,29,3,2022,"5,310",17.6626,14,480,34,"5,310",32,11410,충정로3가, 
더스타일하우스디센트럴,2020,22.05~23.05,갱신,29,3,2022,"5,914",26.5236,11,480,56,"5,914",55,11410,충정로3가, 
홍제역해링턴플레이스,2024,22.04~24.04,신규,26,3,2022,"70,000",84.95,20,474,0,,,11410,홍제동, 
DMC에코자이,2019,22.04~24.04,갱신,29,3,2022,"5,000",72.845,4,389,190,"5,000",180,11410,남가좌동,사용
래미안루센티아,2020,22.04~24.04,갱신,18,3,2022,"5,000",84.83,3,390,189,"5,000",180,11410,남가좌동,사용
더스타일하우스디센트럴,2020,22.04~24.04,갱신,21,3,2022,"6,260",21.056,5,480,39,"6,260",37,11410,충정로3가, 
DMC래미안e편한세상,2012,22.04~24.04,갱신,29,3,2022,"53,000",59.97,8,481,0,"48,000",,11410,북가좌동, 
돈의문센트레빌,2011,22.03~24.03,갱신,20,3,2022,"20,000",59.98,9,261,95,"20,000",90,11410,냉천동,사용
DMC센트럴아이파크,2018,22.04~24.02,신규,25,3,2022,"10,000",84.9,14,388,200,,,11410,남가좌동, 
신촌푸르지오,2015,22.05~24.05,신규,25,3,2022,"75,000",59.9973,8,1011,0,,,11410,북아현동, 
독립문삼호,1995,22.08~24.08,신규,26,3,2022,"20,000",84.78,13,100,140,,,11410,영천동, 
홍제역해링턴플레이스,2024,22.05~24.05,신규,28,3,2022,"45,000",84.95,17,474,110,,,11410,홍제동, 
DMC래미안e편한세상,2012,22.04~24.04,신규,25,3,2022,"50,000",120.95,15,481,130,,,11410,북가좌동, 
홍제삼성래미안,2001,22.03~24.03,신규,12,3,2022,"5,000",32.76,10,461,85,,,11410,홍제동, 
홍제한양,1993,22.04~24.04,신규,18,3,2022,"40,000",84.77,12,82,50,,,11410,홍제동, 
래미안루센티아,2020,22.03~24.03,갱신,5,3,2022,"51,450",59.98,16,390,0,"49,000",,11410,남가좌동,사용
DMC래미안e편한세상,2012,22.05~24.05,신규,16,3,2022,"63,000",84.95,7,481,0,,,11410,북가좌동, 
신원지벤스타7,2005,22.04~24.04,갱신,27,3,2022,"50,000",129.96,4,394-1,0,"47,000",,11410,홍은동, 
두산,1999,22.03~24.03,신규,3,3,2022,"10,000",59.96,5,1009,110,,,11410,북아현동, 
래미안남가좌2차,2005,,갱신,28,3,2022,"62,000",114.793,7,379,0,"47,000",,11410,남가좌동, 
더스타일하우스디센트럴,2020,22.04~24.04,갱신,21,3,2022,"3,990",17.6626,15,480,39,"3,990",37,11410,충정로3가, 
래미안루센티아,2020,22.03~24.03,갱신,26,3,2022,"52,500",84.83,21,390,0,"50,000",,11410,남가좌동,사용
"현대(1,2차)",1988,22.05~24.05,신규,10,3,2022,"40,000",59.97,10,202-5,0,,,11410,홍은동, 
북가좌삼호,1996,22.04~24.04,갱신,28,3,2022,"43,050",114.03,16,449,0,"41,000",,11410,북가좌동,사용
고은,1975,22.05~24.05,신규,12,3,2022,"21,000",62.48,5,156-200,0,,,11410,홍제동, 
남가좌동현대,1999,22.04~24.04,갱신,26,3,2022,"45,000",114.9,2,376,0,"43,000",,11410,남가좌동,사용
북한산더샵,2017,22.04~24.04,갱신,26,3,2022,"49,300",59.899,11,464,0,"47,000",,11410,홍은동,사용
홍제원현대(459-0),2000,22.03~24.03,갱신,28,3,2022,"46,200",84.9,7,459,0,"44,000",,11410,홍제동,사용
홍제역해링턴플레이스,2024,22.05~24.05,신규,28,3,2022,"60,000",59.99,10,474,0,,,11410,홍제동, 
홍제역해링턴플레이스,2024,22.04~24.04,신규,26,3,2022,"69,500",84.95,1,474,0,,,11410,홍제동, 
성원,2001,22.04~24.04,신규,25,3,2022,"28,000",59.61,11,740,50,,,11410,연희동, 
독립문삼호,1995,22.03~24.03,갱신,26,3,2022,"47,250",84.78,3,100,0,"45,000",,11410,영천동,사용
홍제센트럴IPARK,2020,22.03~24.03,신규,14,3,2022,"25,000",59.9837,5,473,110,,,11410,홍제동, 
홍은동벽산,1997,22.04~24.04,신규,28,3,2022,"55,000",84.96,13,455,0,,,11410,홍은동, 
홍제역해링턴플레이스,2024,22.03~24.03,신규,1,3,2022,"55,000",59.99,2,474,0,,,11410,홍제동, 
북한산두산위브,2020,22.03~22.05,갱신,26,3,2022,"44,000",84.98,20,467,0,"44,000",,11410,홍은동,사용
신촌럭키,1999,22.06~24.06,신규,27,3,2022,"15,000",83.38,3,144,160,,,11410,대현동, 
신촌푸르지오,2015,22.03~24.03,갱신,19,3,2022,"71,000",84.9953,8,1011,0,"68,000",,11410,북아현동,사용
더스타일하우스디센트럴,2020,22.04~24.04,갱신,25,3,2022,"4,870",16.0626,6,480,30,"4,870",29,11410,충정로3가, 
DMC래미안e편한세상,2012,22.04~24.04,갱신,26,3,2022,"57,750",84.94,19,481,0,"55,000",,11410,북가좌동,사용
아르팰리스,2018,22.03~24.03,갱신,16,3,2022,"37,800",58.01,9,277-169,0,"36,000",,11410,홍은동, 
홍제현대,1992,22.03~24.04,갱신,26,3,2022,"44,000",106.18,2,331,0,"42,000",,11410,홍제동,사용
래미안남가좌2차,2005,22.03~24.03,갱신,26,3,2022,"49,300",59.788,11,379,0,"47,000",,11410,남가좌동,사용
북한산두산위브,2020,22.03~24.03,갱신,26,3,2022,"47,000",84.78,19,467,0,"45,000",,11410,홍은동,사용
DMC센트럴아이파크,2018,22.05~24.05,신규,26,3,2022,"65,000",84.98,5,388,0,,,11410,남가좌동, 
홍제원현대(459-1),2000,, ,27,3,2022,904,32.67,7,459-1,13,,,11410,홍제동, 
더스타일하우스디센트럴,2020,22.05~23.05,갱신,24,3,2022,"5,310",17.6626,4,480,34,"5,310",32,11410,충정로3가, 
3RU-City,2013,22.03~23.03,신규,12,3,2022,"1,000",17.19,3,510-2,70,,,11410,창천동, 
충정리시온,2004,22.03~24.03,신규,25,3,2022,"13,000",44.88,16,465,70,,,11410,충정로3가, 
e편한세상신촌3단지,2018,22.03~24.03,신규,3,3,2022,"55,000",59.85,8,1013,120,,,11410,북아현동, 
홍제센트럴IPARK,2020,,신규,24,3,2022,"8,512",34.8921,14,473,21,,,11410,홍제동, 
대우푸르지오,2002,, ,19,3,2022,"10,000",59.584,2,739,110,,,11410,연희동, 
더스타일하우스디센트럴,2020,22.03~23.03,갱신,24,3,2022,"5,310",17.6626,20,480,34,"5,310",32,11410,충정로3가, 
신촌푸르지오,2015,22.03~24.03,갱신,24,3,2022,"73,500",84.9892,16,1011,0,"70,000",,11410,북아현동,사용
독립문극동(200-0),1998,22.03~24.03,갱신,15,3,2022,"10,000",84.87,4,200,140,"10,000",120,11410,현저동, 
디엠씨엘가,2017,22.03~24.03,갱신,24,3,2022,"26,200",30.36,7,387,0,"25,000",,11410,남가좌동,사용
더스타일하우스디센트럴,2020,22.04~24.04,갱신,24,3,2022,"3,990",17.6626,24,480,39,"3,990",37,11410,충정로3가, 
더스타일하우스디센트럴,2020,22.04~23.04,갱신,22,3,2022,"10,200",35.858,15,480,63,"10,200",60,11410,충정로3가, 
DMC센트레빌,2009,22.03~23.03,갱신,24,3,2022,"56,700",114.85,5,381,0,"54,000",,11410,남가좌동,사용
래미안루센티아,2020,22.03~24.03,갱신,23,3,2022,"26,250",59.98,8,390,68,"25,000",65,11410,남가좌동,사용
홍은센트레빌,2009,, ,15,3,2022,"2,672",30.38,1,461,25,,,11410,홍은동, 
래미안루센티아,2020,22.04~23.02,갱신,24,3,2022,"60,900",84.95,21,390,0,"58,000",,11410,남가좌동, 
신촌푸르지오,2015,22.03~24.03,갱신,7,3,2022,"63,000",59.993,9,1011,0,"60,000",,11410,북아현동,사용
문화촌현대,2002,22.04~24.04,신규,23,3,2022,"15,000",59.94,20,463,70,,,11410,홍제동, 
더스타일하우스디센트럴,2020,22.03~23.03,갱신,14,3,2022,"4,850",15.8101,6,480,30,"4,850",29,11410,충정로3가, 
