NO,시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세금(만원),층,건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원),주택유형
342,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,112.8619,202302,10,"5,000",300,12,2018,홍제천로 136,202303~202503,신규,-,,,아파트
343,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,59.9835,202302,9,"43,350",0,13,2018,홍제천로 136,202303~202503,갱신,-,"38,850",0.0,아파트
344,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,59.79,202302,8,"25,000",0,16,2002,연희로 38-20,202302~202502,신규,-,,,아파트
345,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202302,7,"1,000",70,3,2014,연희로5길 14,202303~202403,신규,-,,,아파트
346,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202302,4,"1,000",68,7,2014,연희로5길 14,202302~202402,갱신,-,"1,000",65.0,아파트
347,서울특별시 서대문구 연희동,740,740,0,성원,월세,84.95,202302,4,"10,000",160,14,2001,연희로32길 48,202303~202503,신규,-,,,아파트
348,서울특별시 서대문구 연희동,740,740,0,성원,월세,84.95,202302,4,"45,000",50,4,2001,연희로32길 48,202302~202502,갱신,-,"45,000",50.0,아파트
349,서울특별시 서대문구 연희동,746,746,0,연희웨스트팰리스,월세,13.12,202302,2,"1,000",70,4,2014,연희로5길 54-11,202303~202403,신규,-,,,아파트
350,서울특별시 서대문구 연희동,740,740,0,성원,월세,59.61,202302,2,"3,000",120,16,2001,연희로32길 48,202302~202502,신규,-,,,아파트
351,서울특별시 서대문구 연희동,746,746,0,연희웨스트팰리스,전세,26.88,202302,2,"21,000",0,10,2014,연희로5길 54-11,202302~202502,갱신,-,"20,000",0.0,아파트
352,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,84.6194,202302,1,"30,000",130,13,2018,홍제천로 136,202303~202503,갱신,사용,"30,000",120.0,아파트
353,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.584,202302,1,"20,000",80,9,2002,연희로 38-20,202302~202502,갱신,-,"18,000",50.0,아파트
354,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,20.777,202301,29,"7,500",60,9,2014,연희로5길 14,202301~202501,갱신,-,"6,000",60.0,아파트
355,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,59.9835,202301,28,"40,000",0,14,2018,홍제천로 136,-,-,-,,,아파트
356,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,59.9835,202301,28,"40,000",0,14,2018,홍제천로 136,202302~202502,신규,-,,,아파트
357,서울특별시 서대문구 연희동,105-4,105,4,은하,월세,16.53,202301,26,600,42,5,1971,연희로15길 127,202302~202502,신규,-,,,아파트
358,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,59.9835,202301,24,"40,000",0,14,2018,홍제천로 136,202303~202503,신규,-,,,아파트
359,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,84.4317,202301,21,"20,000",145,14,2018,홍제천로 136,202302~202502,신규,-,,,아파트
360,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202301,21,"1,000",70,8,2014,연희로5길 14,202302~202402,신규,-,,,아파트
361,서울특별시 서대문구 연희동,738,738,0,임광,월세,84.83,202301,20,"10,000",120,1,1999,동교로 291,202303~202503,신규,-,,,아파트
362,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,84.4317,202301,19,"50,000",0,10,2018,홍제천로 136,202302~202502,신규,-,,,아파트
363,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202301,17,"1,500",62,9,2014,연희로5길 14,202302~202502,신규,-,,,아파트
364,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202301,17,"12,290",100,8,2018,홍제천로 136,202302~202502,신규,-,,,아파트
365,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202301,17,"1,000",65,4,2014,연희로5길 14,202301~202401,갱신,-,"1,000",65.0,아파트
366,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,84.6194,202301,14,"63,100",0,3,2018,홍제천로 136,202302~202502,갱신,사용,"63,000",0.0,아파트
367,서울특별시 서대문구 연희동,91-2,91,2,연희아트빌,전세,99.53,202301,14,"50,000",0,3,2001,연희로24길 19-13,202302~202502,신규,-,,,아파트
368,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.584,202301,14,"5,000",150,8,2002,연희로 38-20,202301~202501,신규,-,,,아파트
369,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202301,14,"1,000",70,6,2014,연희로5길 14,202302~202402,신규,-,,,아파트
370,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,84.4317,202301,13,"49,000",0,8,2018,홍제천로 136,202302~202502,신규,-,,,아파트
371,서울특별시 서대문구 연희동,708-4,708,4,홍연,월세,62.9,202301,13,"3,000",80,1,1984,홍연4길 31,202302~202502,신규,-,,,아파트
372,서울특별시 서대문구 연희동,746,746,0,연희웨스트팰리스,월세,13.12,202301,13,"1,000",65,9,2014,연희로5길 54-11,202302~202502,신규,-,,,아파트
373,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,84.8003,202301,10,"63,000",0,9,2018,홍제천로 136,202301~202501,-,-,,,아파트
374,서울특별시 서대문구 연희동,738,738,0,임광,월세,59.96,202301,10,"5,000",130,2,1999,동교로 291,202302~202502,신규,-,,,아파트
375,서울특별시 서대문구 연희동,738,738,0,임광,월세,59.96,202301,10,"5,000",130,2,1999,동교로 291,202302~202502,신규,-,,,아파트
376,서울특별시 서대문구 연희동,746,746,0,연희웨스트팰리스,월세,13.12,202301,10,"1,000",70,2,2014,연희로5길 54-11,202301~202401,신규,-,,,아파트
377,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.584,202301,9,"3,000",125,12,2002,연희로 38-20,-,신규,-,,,아파트
378,서울특별시 서대문구 연희동,738,738,0,임광,월세,59.96,202301,9,"23,000",50,17,1999,동교로 291,202302~202502,신규,-,,,아파트
379,서울특별시 서대문구 연희동,740,740,0,성원,전세,84.95,202301,9,"44,000",0,13,2001,연희로32길 48,202303~202503,신규,-,,,아파트
380,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,114.705,202301,8,"60,000",0,10,2002,연희로 38-20,202303~202503,신규,-,,,아파트
381,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,84.4317,202301,6,"51,000",0,7,2018,홍제천로 136,202303~202503,신규,-,,,아파트
382,서울특별시 서대문구 연희동,105-4,105,4,은하,전세,49.59,202301,6,"20,000",0,4,1971,연희로15길 127,202302~202502,신규,-,,,아파트
383,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,전세,13.642,202301,6,"14,000",0,5,2014,연희로5길 14,202302~202502,신규,-,,,아파트
384,서울특별시 서대문구 연희동,746,746,0,연희웨스트팰리스,월세,13.12,202301,4,"1,000",63,7,2014,연희로5길 54-11,202302~202402,신규,-,,,아파트
385,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202301,4,"1,000",68,13,2014,연희로5길 14,202302~202402,신규,-,,,아파트
386,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.584,202301,3,"3,000",150,8,2002,연희로 38-20,202303~202503,신규,-,,,아파트
387,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.584,202301,3,"5,000",150,7,2002,연희로 38-20,202303~202503,신규,-,,,아파트
388,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,84.4317,202301,2,"45,000",0,5,2018,홍제천로 136,202301~202501,-,-,,,아파트
389,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,84.8003,202301,2,"10,000",150,6,2018,홍제천로 136,202302~202502,신규,-,,,아파트
