dealDate,deposit,monthlyRent,calcedRent,buildYear,contractTerm,contractType,excluUseAr,floor,jibun,offiNm,preDeposit,preMonthlyRent,sggCd,sggNm,umdNm,useRRRight
20170612,"20,000",50,0,2006,, ,61.22,11,117,충정로대우디오빌,,,11410,서대문구,합동, 
20170614,"20,500",0,0,2009,, ,56.12,8,165-2,코지펠리스,,,11410,서대문구,홍은동, 
20170615,"11,000",0,0,2004,, ,22.11,7,490,홍익사랑,,,11410,서대문구,창천동, 
20170621,"4,500",0,0,2003,, ,15.84,3,446-270,(446-270),,,11410,서대문구,연희동, 
20170628,"2,000",80,0,2004,, ,27.31,2,97-64,경선파인 오피스텔,,,11410,서대문구,창천동, 
20170630,"1,000",95,0,2005,17.07~18.07,신규,41.57,13,116,SK리쳄블,,,11410,서대문구,합동, 
20170701,"2,000",130,0,2006,, ,61.22,15,117,충정로대우디오빌,,,11410,서대문구,합동, 
20170701,"33,000",0,0,2007,, ,86.17,3,340-27,현대싱그런,,,11410,서대문구,연희동, 
20170704,"1,000",90,0,2005,, ,41.57,7,116,SK리쳄블,,,11410,서대문구,합동, 
20170705,"7,000",43,0,2009,, ,25.35,16,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20170714,"1,000",90,0,2014,, ,29.62,8,104-36,신촌자이엘라,,,11410,서대문구,대현동, 
20170717,"17,500",0,0,2009,, ,25.35,9,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20170720,"10,000",0,0,2003,, ,19.94,2,188-57,(188-57),,,11410,서대문구,연희동, 
20170722,"3,000",70,0,2004,, ,20.52,3,97-64,경선파인 오피스텔,,,11410,서대문구,창천동, 
20170724,"10,000",0,0,2003,, ,19.94,4,188-57,(188-57),,,11410,서대문구,연희동, 
20170725,"1,000",58,0,2003,, ,18.9,3,188-57,(188-57),,,11410,서대문구,연희동, 
20170802,500,44,0,2004,, ,22.68,4,328-19,엘림오피스텔,,,11410,서대문구,남가좌동, 
20170812,"20,000",0,0,2014,, ,27.4,18,104-5,신촌푸르지오시티,,,11410,서대문구,대현동, 
20170817,"1,000",50,0,2002,, ,25.73,4,76-24,(76-24),,,11410,서대문구,연희동, 
20170818,"9,000",25,0,2003,, ,25.04,6,136-7,(136-7),,,11410,서대문구,연희동, 
20170818,500,60,0,2005,, ,19.01,6,103-7,스페이스엠,,,11410,서대문구,연희동, 
20170819,"14,000",20,0,2014,, ,25.76,19,104-5,신촌푸르지오시티,,,11410,서대문구,대현동, 
20170824,"8,000",15,0,2002,, ,25.73,6,76-24,(76-24),,,11410,서대문구,연희동, 
20170824,"3,000",55,0,2015,, ,18.27,5,90-58,(90-58),,,11410,서대문구,대현동, 
20170824,"2,000",50,0,2005,, ,19.01,3,103-7,스페이스엠,,,11410,서대문구,연희동, 
20170825,"1,000",70,0,1991,, ,22.91,5,343,(343),,,11410,서대문구,연희동, 
20170904,"10,000",90,0,2006,, ,61.73,4,117,충정로대우디오빌,,,11410,서대문구,합동, 
20170906,"1,000",95,0,2005,, ,41.08,5,116,SK리쳄블,,,11410,서대문구,합동, 
20170908,"18,300",0,0,2009,, ,56.12,7,165-2,코지펠리스,,,11410,서대문구,홍은동, 
20170908,"4,000",50,0,2004,, ,28.5,10,20-41,아남오피스텔,,,11410,서대문구,창천동, 
20170915,"20,500",0,0,2014,, ,27.4,7,104-5,신촌푸르지오시티,,,11410,서대문구,대현동, 
20170916,"5,000",40,0,2006,, ,19.4,10,190,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
20170919,"12,000",0,0,2003,, ,26.03,5,136-7,(136-7),,,11410,서대문구,연희동, 
20170923,"18,500",0,0,2009,, ,28.82,14,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20170929,"1,000",40,0,2004,, ,21.75,10,343-1,선정오피스텔,,,11410,서대문구,북가좌동, 
20170930,"3,000",45,0,2017,, ,15.06,5,90-44,이대프리젠#2,,,11410,서대문구,대현동, 
20171010,"14,000",0,0,2003,, ,25.04,5,136-7,(136-7),,,11410,서대문구,연희동, 
20171013,"18,000",0,0,2006,, ,58.53,5,117,충정로대우디오빌,,,11410,서대문구,합동, 
20171021,"1,000",45,0,2002,, ,20.39,2,121-4,오벨리스크,,,11410,서대문구,연희동, 
20171024,"1,000",63,0,2017,, ,16.03,5,37-30,이대프리젠#1,,,11410,서대문구,대현동, 
20171024,"8,000",13,0,2005,, ,19.01,5,103-7,스페이스엠,,,11410,서대문구,연희동, 
20171024,"8,000",13,0,2005,, ,19.01,5,103-7,스페이스엠,,,11410,서대문구,연희동, 
20171024,"8,000",13,0,2005,, ,19.01,5,103-7,스페이스엠,,,11410,서대문구,연희동, 
20171027,"25,000",27,0,2007,, ,89.73,1,340-27,현대싱그런,,,11410,서대문구,연희동, 
20171027,"40,000",0,0,2007,, ,115.53,5,340-27,현대싱그런,,,11410,서대문구,연희동, 
20171028,"13,000",0,0,2017,, ,16.03,5,37-30,이대프리젠#1,,,11410,서대문구,대현동, 
20171102,"13,000",0,0,2004,, ,24.7,4,465,충정리시온,,,11410,서대문구,충정로3가, 
20171113,"21,000",0,0,2006,, ,29.26,7,117,충정로대우디오빌,,,11410,서대문구,합동, 
20171113,"1,000",95,0,2005,, ,41.57,16,116,SK리쳄블,,,11410,서대문구,합동, 
20171114,"10,500",0,0,2006,, ,19.4,3,190,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
20171122,"46,000",0,0,2007,, ,132.63,10,194-30,브라운스톤 연희,,,11410,서대문구,연희동, 
20171124,"3,000",45,0,2003,, ,18.9,5,188-57,(188-57),,,11410,서대문구,연희동, 
20171124,"10,000",13,0,2006,, ,22.61,6,190,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
20171125,"15,000",35,0,2014,, ,27.61,9,104-36,신촌자이엘라,,,11410,서대문구,대현동, 
20171126,"1,000",70,0,2006,, ,28.5,15,20-51,신영스카이텔,,,11410,서대문구,창천동, 
20171130,"8,000",0,0,2003,, ,25.04,2,136-7,(136-7),,,11410,서대문구,연희동, 
20171204,"1,000",60,0,2017,, ,20.27,4,37-32,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
20171206,"1,000",65,0,2017,, ,16.03,4,37-30,이대프리젠#1,,,11410,서대문구,대현동, 
20171207,"9,000",0,0,2002,, ,13.33,5,92-7,창천오피스텔,,,11410,서대문구,창천동, 
20171207,"8,000",0,0,2003,, ,26.03,2,136-7,(136-7),,,11410,서대문구,연희동, 
20171215,"7,000",0,0,2005,, ,19.01,1,103-7,스페이스엠,,,11410,서대문구,연희동, 
20171221,"12,000",10,0,2003,, ,26.03,4,136-7,(136-7),,,11410,서대문구,연희동, 
20171221,"12,000",10,0,2003,, ,26.03,4,136-7,(136-7),,,11410,서대문구,연희동, 
20171228,"13,000",20,0,2009,, ,25.35,5,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20171228,"13,000",20,0,2009,, ,25.35,5,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20171229,"1,000",70,0,2017,, ,20.27,5,37-32,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
20180104,"9,800",19,0,2006,, ,19.4,4,190,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
20180106,"9,800",21,0,2006,, ,22.61,5,190,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
20180106,"3,000",60,0,2009,, ,25.35,4,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20180110,"3,000",55,0,2017,, ,20.27,7,37-32,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
20180115,"3,000",58,0,2017,, ,20.37,3,37-32,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
20180118,"1,000",70,0,2017,18.02~19.02,신규,20.37,9,37-32,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
20180126,"1,000",55,0,2004,, ,19.08,6,45-5,이화인비따레오피스텔,,,11410,서대문구,대현동, 
20180127,"15,000",0,0,2018,, ,16.62,6,90-42,이대다올노블리움2차,,,11410,서대문구,대현동, 
20180130,"31,000",0,0,2006,, ,61.73,5,117,충정로대우디오빌,,,11410,서대문구,합동, 
20180131,"36,000",0,0,2007,, ,87.59,4,340-27,현대싱그런,,,11410,서대문구,연희동, 
20180201,"8,000",10,0,2005,, ,19.01,3,103-7,스페이스엠,,,11410,서대문구,연희동, 
20180201,"8,000",0,0,2005,, ,19.01,3,103-7,스페이스엠,,,11410,서대문구,연희동, 
20180209,"24,000",0,0,2018,, ,27.42,8,1013,이편한세상신촌,,,11410,서대문구,북아현동, 
20180209,"24,000",0,0,2018,, ,27.42,8,1013,이편한세상신촌,,,11410,서대문구,북아현동, 
20180219,"15,000",0,0,2018,, ,19.21,3,37-24,이대프리젠#4,,,11410,서대문구,대현동, 
20180222,"12,500",0,0,2004,, ,19.81,4,103-6,라이온스톤,,,11410,서대문구,연희동, 
20180222,"15,000",0,0,2018,, ,19.21,6,37-24,이대프리젠#4,,,11410,서대문구,대현동, 
20180223,"1,000",90,0,2018,, ,24.1,6,90-35,이대다올노블리움2차,,,11410,서대문구,대현동, 
20180224,"22,000",0,0,2018,, ,24.1,6,90-42,이대다올노블리움2차,,,11410,서대문구,대현동, 
20180224,"5,000",35,0,2004,, ,19.81,2,103-6,라이온스톤,,,11410,서대문구,연희동, 
20180301,"14,500",0,0,2018,, ,19.9,5,37-24,이대프리젠#4,,,11410,서대문구,대현동, 
20180301,500,50,0,2003,, ,15.94,8,80-7,파라다이스텔에스비,,,11410,서대문구,연희동, 
20180308,"12,000",10,0,2003,, ,26.32,7,136-7,(136-7),,,11410,서대문구,연희동, 
20180310,"9,800",22,0,2006,, ,19.4,8,190,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
20180315,"9,000",0,0,2005,, ,19.01,4,103-7,스페이스엠,,,11410,서대문구,연희동, 
20180317,"10,000",0,0,2001,, ,16.2,5,212-2,연희소프트빌,,,11410,서대문구,연희동, 
20180324,"19,500",0,0,2006,, ,30.86,12,117,충정로대우디오빌,,,11410,서대문구,합동, 
20180326,"5,000",60,0,2009,, ,56.12,3,165-2,코지펠리스,,,11410,서대문구,홍은동, 
20180326,"1,000",70,0,2017,, ,20.27,10,37-32,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
20180329,"7,000",45,0,2009,, ,25.35,16,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20180409,500,50,0,2003,, ,19.24,4,80-7,파라다이스텔에스비,,,11410,서대문구,연희동, 
20180418,"32,500",0,0,2006,, ,61.73,4,117,충정로대우디오빌,,,11410,서대문구,합동, 
20180418,"1,000",50,0,2004,18.04~19.04,신규,21.75,9,343-1,선정오피스텔,,,11410,서대문구,북가좌동, 
20180426,"12,000",0,0,2003,, ,26.03,6,136-7,(136-7),,,11410,서대문구,연희동, 
20180426,"12,000",10,0,2003,, ,26.03,6,136-7,(136-7),,,11410,서대문구,연희동, 
20180426,"12,000",35,0,2006,, ,29.26,5,117,충정로대우디오빌,,,11410,서대문구,합동, 
20180427,"8,000",0,0,2003,, ,26.36,4,413-126,(413-126),,,11410,서대문구,연희동, 
20180427,"14,000",0,0,2018,, ,14.46,10,37-15,이대프리젠#3,,,11410,서대문구,대현동, 
20180427,"24,000",0,0,2018,, ,27.42,3,1013,이편한세상신촌,,,11410,서대문구,북아현동, 
20180428,"21,000",0,0,2018,, ,21.43,7,37-15,이대프리젠#3,,,11410,서대문구,대현동, 
20180508,"9,000",0,0,2005,, ,19.01,5,103-7,스페이스엠,,,11410,서대문구,연희동, 
20180511,"1,000",85,0,2018,, ,27.42,11,1013,이편한세상신촌,,,11410,서대문구,북아현동, 
20180511,"19,500",0,0,2018,, ,20.02,3,37-15,이대프리젠#3,,,11410,서대문구,대현동, 
20180515,"1,000",67,0,2004,18.05~19.01, ,28.5,13,20-41,아남오피스텔,,,11410,서대문구,창천동, 
20180516,"35,000",0,0,2007,, ,86.17,8,340-27,현대싱그런,,,11410,서대문구,연희동, 
20180517,"20,000",100,0,2007,, ,115.53,8,340-27,현대싱그런,,,11410,서대문구,연희동, 
20180519,"9,500",21,0,2006,, ,19.4,8,190,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
20180524,"33,000",0,0,2006,, ,61.73,7,117,충정로대우디오빌,,,11410,서대문구,합동, 
20180528,"25,000",0,0,2005,, ,41.57,17,116,SK리쳄블,,,11410,서대문구,합동, 
20180531,100,40,0,2002,, ,19.44,3,122-3,정연 지오빌,,,11410,서대문구,연희동, 
20180610,"30,000",0,0,2006,, ,61.22,2,117,충정로대우디오빌,,,11410,서대문구,합동, 
20180611,"1,000",65,0,2004,, ,28.5,6,20-41,아남오피스텔,,,11410,서대문구,창천동, 
20180616,"10,000",60,0,2005,, ,41.08,15,116,SK리쳄블,,,11410,서대문구,합동, 
20180616,"10,000",30,0,2009,, ,25.35,3,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20180622,"1,000",80,0,2005,, ,34.22,6,116,SK리쳄블,,,11410,서대문구,합동, 
20180622,"17,000",0,0,2009,, ,25.35,10,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20180623,"4,000",55,0,2018,, ,18.31,5,56-10,더가온 오피스텔,,,11410,서대문구,대현동, 
20180623,"1,000",70,0,2018,, ,16.98,3,56-10,더가온 오피스텔,,,11410,서대문구,대현동, 
20180626,"1,000",80,0,2018,, ,23.45,11,90-66,MJ더퍼스트이대,,,11410,서대문구,대현동, 
20180627,"20,000",0,0,2018,, ,20.02,7,37-15,이대프리젠#3,,,11410,서대문구,대현동, 
20180703,"15,000",0,0,2018,, ,17.33,8,56-10,더가온 오피스텔,,,11410,서대문구,대현동, 
20180703,"16,000",0,0,2018,, ,17.32,3,56-10,더가온 오피스텔,,,11410,서대문구,대현동, 
20180707,"16,500",0,0,2018,, ,17.33,3,56-10,더가온 오피스텔,,,11410,서대문구,대현동, 
20180712,"12,000",10,0,2003,, ,26.03,5,136-7,(136-7),,,11410,서대문구,연희동, 
20180712,"7,000",0,0,2002,, ,14.11,7,92-7,창천오피스텔,,,11410,서대문구,창천동, 
20180713,"19,000",0,0,2006,, ,30.86,3,117,충정로대우디오빌,,,11410,서대문구,합동, 
20180714,"4,000",50,0,2006,, ,27.14,8,20-51,신영스카이텔,,,11410,서대문구,창천동, 
20180717,"5,000",50,0,2009,, ,25.35,7,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20180720,"1,000",70,0,2018,, ,16.99,5,56-10,더가온 오피스텔,,,11410,서대문구,대현동, 
20180723,"6,500",0,0,2003,, ,24.48,6,396-25,동림오벨리스크,,,11410,서대문구,홍은동, 
20180803,500,95,0,2014,, ,26.76,19,104-5,신촌푸르지오시티,,,11410,서대문구,대현동, 
20180804,"7,500",0,0,2005,, ,19.01,1,103-7,스페이스엠,,,11410,서대문구,연희동, 
20180806,"15,000",30,0,2005,, ,34.22,5,116,SK리쳄블,,,11410,서대문구,합동, 
20180806,"1,000",100,0,2005,, ,41.08,4,116,SK리쳄블,,,11410,서대문구,합동, 
20180806,"13,500",0,0,2004,, ,19.81,3,103-6,라이온스톤,,,11410,서대문구,연희동, 
20180807,"8,500",0,0,2002,, ,25.73,7,76-24,(76-24),,,11410,서대문구,연희동, 
20180810,"1,000",70,0,2018,18.08~20.08, ,17.6,3,56-10,더가온 오피스텔,,,11410,서대문구,대현동, 
20180811,"17,000",0,0,2018,, ,17.31,14,90-77,유씨유 이대,,,11410,서대문구,대현동, 
20180815,"6,000",0,0,2004,, ,19.25,8,78-4,시아 루비움,,,11410,서대문구,연희동, 
20180818,"1,000",70,0,2005,, ,26.22,12,29-81,신촌 르메이에르타운5,,,11410,서대문구,창천동, 
20180901,"5,000",50,0,2009,, ,25.35,9,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20180902,"4,500",0,0,2003,, ,15.84,3,446-270,(446-270),,,11410,서대문구,연희동, 
20180908,"20,500",0,0,2006,, ,29.25,14,117,충정로대우디오빌,,,11410,서대문구,합동, 
20180910,"19,000",0,0,2018,, ,27.38,3,274-32,서대문 노블루체,,,11410,서대문구,홍은동, 
20180913,"24,000",0,0,2005,, ,41.57,2,116,SK리쳄블,,,11410,서대문구,합동, 
20180915,"24,000",0,0,2005,, ,41.57,9,116,SK리쳄블,,,11410,서대문구,합동, 
20180927,"1,000",80,0,2018,, ,17.66,13,90-77,유씨유 이대,,,11410,서대문구,대현동, 
20180928,"14,000",0,0,2006,, ,57.15,2,169-3,드리밍 아파트,,,11410,서대문구,연희동, 
20180929,500,55,0,2002,, ,18.5,3,62-48,(62-48),,,11410,서대문구,창천동, 
20180929,"18,300",0,0,2018,, ,17.66,3,90-77,유씨유 이대,,,11410,서대문구,대현동, 
20181002,"9,000",0,0,2004,, ,24.84,9,343-1,선정오피스텔,,,11410,서대문구,북가좌동, 
20181012,"18,000",0,0,2009,, ,25.35,3,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20181015,"1,000",70,0,2009,, ,25.35,13,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20181020,"27,000",0,0,2018,, ,46.44,4,382-9,더-아무르,,,11410,서대문구,남가좌동, 
20181023,"17,500",0,0,2018,, ,17.66,10,90-77,유씨유 이대,,,11410,서대문구,대현동, 
20181024,"9,800",17,0,2006,, ,22.61,7,190,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
20181025,"30,000",0,0,2007,, ,86.17,6,340-27,현대싱그런,,,11410,서대문구,연희동, 
20181029,"10,000",25,0,2004,, ,22.54,3,103-6,라이온스톤,,,11410,서대문구,연희동, 
20181029,"10,000",0,0,2003,, ,18.9,2,188-57,(188-57),,,11410,서대문구,연희동, 
20181030,"20,000",50,0,2006,, ,61.22,11,117,충정로대우디오빌,,,11410,서대문구,합동, 
20181101,"9,000",0,0,2005,, ,19.01,2,103-7,스페이스엠,,,11410,서대문구,연희동, 
20181103,"20,000",0,0,2006,, ,29.26,8,117,충정로대우디오빌,,,11410,서대문구,합동, 
20181105,"6,000",50,0,2018,, ,17.66,9,90-77,유씨유 이대,,,11410,서대문구,대현동, 
20181113,"12,000",10,0,2003,, ,26.03,3,136-7,(136-7),,,11410,서대문구,연희동, 
20181114,"5,000",75,0,2005,, ,41.57,6,116,SK리쳄블,,,11410,서대문구,합동, 
20181116,"3,000",30,0,2002,, ,19.44,2,122-3,정연 지오빌,,,11410,서대문구,연희동, 
20181116,"18,000",0,0,2018,, ,17.31,13,90-77,유씨유 이대,,,11410,서대문구,대현동, 
20181121,"1,000",80,0,2005,, ,34.22,10,116,SK리쳄블,,,11410,서대문구,합동, 
20181127,"1,000",70,0,2009,, ,25.35,13,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20181130,"12,500",0,0,2006,, ,22.61,6,190,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
20181203,"10,000",22,0,2006,, ,22.61,7,190,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
20181206,"8,000",10,0,2005,, ,19.01,5,103-7,스페이스엠,,,11410,서대문구,연희동, 
20181206,"10,000",0,0,2005,, ,19.01,5,103-7,스페이스엠,,,11410,서대문구,연희동, 
20181207,"18,000",0,0,2018,, ,17.66,7,90-77,유씨유 이대,,,11410,서대문구,대현동, 
20181208,"10,000",17,0,2006,, ,22.61,6,190,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
20181211,"7,000",35,0,2004,, ,19.81,4,103-6,라이온스톤,,,11410,서대문구,연희동, 
20181219,"20,000",0,0,2005,, ,34.22,6,116,SK리쳄블,,,11410,서대문구,합동, 
20181221,"18,000",0,0,2009,, ,25.35,14,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20181231,"2,000",65,0,2009,, ,25.35,16,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20181231,"18,000",0,0,2009,, ,25.35,16,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20190105,"2,000",63,0,2009,, ,25.35,3,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20190109,"19,000",0,0,2018,, ,17.66,14,90-77,유씨유 이대,,,11410,서대문구,대현동, 
20190115,"10,000",30,0,2018,, ,18.03,9,37-48,에스엠피렌체,,,11410,서대문구,대현동, 
20190120,"10,000",40,0,2005,, ,45.63,5,27-20,신촌가이아,,,11410,서대문구,대현동, 
20190122,"3,000",30,0,2002,, ,19.44,3,122-3,정연 지오빌,,,11410,서대문구,연희동, 
20190123,"1,000",40,0,2002,, ,20.67,7,100-15,브라운 힐,,,11410,서대문구,연희동, 
20190126,"7,000",55,0,2014,, ,23.7,7,104-5,신촌푸르지오시티,,,11410,서대문구,대현동, 
20190128,"15,000",10,0,2009,, ,56.12,5,165-2,코지펠리스,,,11410,서대문구,홍은동, 
20190129,"18,000",0,0,2009,, ,25.35,7,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20190130,"22,500",0,0,2018,, ,26.6,5,90-66,MJ더퍼스트이대,,,11410,서대문구,대현동, 
20190209,"15,000",0,0,2018,, ,16.62,2,90-42,이대다올노블리움2차,,,11410,서대문구,대현동, 
20190211,"20,000",9,0,2018,, ,27.42,10,1013,이편한세상신촌,,,11410,서대문구,북아현동, 
20190214,"24,000",0,0,2018,, ,27.42,12,1013,이편한세상신촌,,,11410,서대문구,북아현동, 
20190216,"17,000",0,0,2007,, ,28.79,5,194-30,브라운스톤 연희,,,11410,서대문구,연희동, 
20190219,"10,000",40,0,2005,, ,45.63,5,27-20,신촌가이아,,,11410,서대문구,대현동, 
20190223,"6,000",30,0,2005,, ,20.4,3,218-1,연희체스트빌,,,11410,서대문구,연희동, 
20190226,"19,900",0,0,2006,, ,29.25,3,117,충정로대우디오빌,,,11410,서대문구,합동, 
20190226,"1,000",90,0,2018,, ,24.1,6,90-35,이대다올노블리움2차,,,11410,서대문구,대현동, 
20190227,"1,000",70,0,2009,, ,25.35,11,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20190227,"1,000",50,0,2005,, ,19.01,4,103-7,스페이스엠,,,11410,서대문구,연희동, 
20190302,"7,000",0,0,2001,, ,16.2,5,212-2,연희소프트빌,,,11410,서대문구,연희동, 
20190309,500,70,0,2006,, ,29.29,15,117,충정로대우디오빌,,,11410,서대문구,합동, 
20190312,"46,000",0,0,2007,, ,116.81,10,194-30,브라운스톤 연희,,,11410,서대문구,연희동, 
20190315,"5,000",45,0,2004,, ,24.29,4,45-5,이화인비따레오피스텔,,,11410,서대문구,대현동, 
20190319,"5,000",50,0,2009,, ,22.72,19,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20190319,"29,000",0,0,2005,, ,49.83,9,116,SK리쳄블,,,11410,서대문구,합동, 
20190323,"1,000",63,0,2004,, ,19.38,3,97-64,경선파인 오피스텔,,,11410,서대문구,창천동, 
20190326,"45,000",0,0,2007,, ,116.81,9,194-30,브라운스톤 연희,,,11410,서대문구,연희동, 
20190327,"18,000",0,0,2009,, ,25.35,11,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20190329,"10,000",45,0,2014,, ,23.38,16,104-5,신촌푸르지오시티,,,11410,서대문구,대현동, 
20190406,"20,800",0,0,2014,, ,25.76,16,104-5,신촌푸르지오시티,,,11410,서대문구,대현동, 
20190408,"7,000",0,0,2003,, ,24.48,6,396-25,동림오벨리스크,,,11410,서대문구,홍은동, 
20190417,"21,000",0,0,2014,19.04~21.04,신규,26.76,16,104-5,신촌푸르지오시티,,,11410,서대문구,대현동, 
20190420,"3,000",30,0,2002,, ,20.39,6,121-4,오벨리스크,,,11410,서대문구,연희동, 
20190422,"19,000",0,0,2009,, ,56.12,6,165-2,코지펠리스,,,11410,서대문구,홍은동, 
20190425,"12,000",15,0,2015,, ,18.98,7,90-58,(90-58),,,11410,서대문구,대현동, 
20190426,"5,000",50,0,2005,, ,26.34,8,29-81,신촌 르메이에르타운5,,,11410,서대문구,창천동, 
20190427,"22,000",0,0,2005,, ,34.22,10,116,SK리쳄블,,,11410,서대문구,합동, 
20190429,"15,000",30,0,2014,, ,29.62,11,104-36,신촌자이엘라,,,11410,서대문구,대현동, 
20190429,"24,500",0,0,2005,, ,41.57,11,116,SK리쳄블,,,11410,서대문구,합동, 
20190509,"7,000",50,0,2006,, ,37.15,2,117,충정로대우디오빌,,,11410,서대문구,합동, 
20190509,"9,800",20,0,2006,, ,22.61,5,190,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
20190510,"25,000",0,0,2005,, ,41.57,17,116,SK리쳄블,,,11410,서대문구,합동, 
20190520,"22,000",0,0,2005,, ,41.08,10,116,SK리쳄블,,,11410,서대문구,합동, 
20190521,"15,000",0,0,2019,, ,24.3,4,142-21,연희미다스파크,,,11410,서대문구,연희동, 
20190522,"17,000",0,0,2019,, ,26.67,6,142-21,연희미다스파크,,,11410,서대문구,연희동, 
20190527,"13,000",0,0,2004,, ,23.76,4,45-5,이화인비따레오피스텔,,,11410,서대문구,대현동, 
20190529,"10,000",0,0,2005,, ,19.01,5,103-7,스페이스엠,,,11410,서대문구,연희동, 
20190530,"14,000",0,0,2004,, ,24.29,7,45-5,이화인비따레오피스텔,,,11410,서대문구,대현동, 
20190531,"13,000",5,0,2003,, ,26.32,3,136-7,(136-7),,,11410,서대문구,연희동, 
20190601,"1,000",65,0,2004,, ,27.31,1,97-64,경선파인 오피스텔,,,11410,서대문구,창천동, 
20190603,"1,000",65,0,2018,, ,17.5,4,56-63,이대오늘아침 오피스텔,,,11410,서대문구,대현동, 
20190606,"33,000",0,0,2006,, ,61.73,7,117,충정로대우디오빌,,,11410,서대문구,합동, 
20190611,"5,000",50,0,2009,, ,25.35,18,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20190619,"10,000",0,0,2003,, ,18.9,6,188-57,(188-57),,,11410,서대문구,연희동, 
20190619,"8,500",0,0,2002,, ,17.82,6,92-7,창천오피스텔,,,11410,서대문구,창천동, 
20190624,"17,000",0,0,2017,, ,20.27,6,37-32,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
20190627,"10,000",40,0,2014,, ,27.66,5,104-5,신촌푸르지오시티,,,11410,서대문구,대현동, 
20190628,"6,000",40,0,2004,, ,19.81,6,103-6,라이온스톤,,,11410,서대문구,연희동, 
20190629,"33,000",0,0,2007,, ,86.17,3,340-27,현대싱그런,,,11410,서대문구,연희동, 
20190705,"17,000",0,0,2019,, ,26.67,3,142-21,연희미다스파크,,,11410,서대문구,연희동, 
20190711,"1,000",40,0,2004,, ,21.75,4,343-1,선정오피스텔,,,11410,서대문구,북가좌동, 
20190712,"33,000",0,0,2006,, ,61.73,5,117,충정로대우디오빌,,,11410,서대문구,합동, 
20190716,"17,800",0,0,2009,, ,25.35,9,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20190716,"12,000",10,0,2003,, ,26.03,4,136-7,(136-7),,,11410,서대문구,연희동, 
20190722,"5,000",50,0,2018,, ,16.89,3,56-10,더가온 오피스텔,,,11410,서대문구,대현동, 
20190722,"20,000",0,0,2006,, ,29.26,3,117,충정로대우디오빌,,,11410,서대문구,합동, 
20190724,"4,000",50,0,2006,19.08~20.08,신규,27.14,8,20-51,신영스카이텔,,,11410,서대문구,창천동, 
20190727,"17,000",0,0,2019,, ,26.67,4,142-21,연희미다스파크,,,11410,서대문구,연희동, 
20190730,"23,000",0,0,2018,, ,24.1,4,90-35,이대다올노블리움2차,,,11410,서대문구,대현동, 
20190801,"1,000",60,0,,, ,14.4,6,90-45,이화스테이,,,11410,서대문구,대현동, 
20190805,"17,500",0,0,2005,, ,26.64,8,27-20,신촌가이아,,,11410,서대문구,대현동, 
