dealDate,deposit,monthlyRent,calcedRent,buildYear,contractTerm,contractType,excluUseAr,floor,houseType,jibun,mhouseNm,preDeposit,preMonthlyRent,sggCd,umdNm,useRRRight
20210626,400,15,0,1989,, ,75.25,1,연립,123-32,아현빌라,,,11410,북아현동, 
20210626,"19,900",0,0,2002,, ,43.52,3,다세대,347-24,골든하이츠빌라B,,,11410,북가좌동, 
20210626,"1,000",75,0,2012,21.07~23.07,신규,29.86,2,다세대,280-10,세명파크빌,,,11410,홍제동, 
20210626,"34,000",0,0,2018,21.09~23.09,신규,26.74,6,다세대,413-36,서경팰리스,,,11410,홍은동, 
20210626,"1,000",65,0,2018,21.08~23.02,신규,15.11,8,다세대,90-35,이대다올노블리움2차(비동),,,11410,대현동, 
20210626,"9,000",15,0,1986,21.08~23.08, ,31.32,-1,다세대,346-25,유성빌라비동,,,11410,남가좌동, 
20210626,"20,400",0,0,2019,21.06~23.07,갱신,23.34,3,다세대,295-1,연희궁의아침(천동),"19,500",,11410,연희동,사용
20210626,"9,000",15,0,1986,, ,31.32,-1,다세대,346-25,유성빌라비동,,,11410,남가좌동, 
20210626,"18,000",0,0,1986,21.06~23.06,갱신,41.55,2,다세대,130-1,(130-1),"18,000",,11410,홍제동, 
20210626,"23,000",0,0,2009,21.08~23.08,신규,46.78,4,다세대,268-41,인욱빌4차,,,11410,홍제동, 
20210626,"23,000",0,0,2001,21.07~23.07,신규,54,2,다세대,122-32,엘리스빌리지,,,11410,홍제동, 
20210626,500,48,0,2003,21.06~22.06,신규,15.19,3,다세대,29,서문빌리지,,,11410,연희동, 
20210626,"1,500",80,0,2020,21.06~22.06,신규,52.04,2,다세대,196-8,밀레니엄하우스,,,11410,홍은동, 
20210626,"19,000",0,0,1994,21.08~23.08,신규,44.42,-1,다세대,410-22,연희백산빌라,,,11410,연희동, 
20210626,"34,000",0,0,2018,21.09~23.09,신규,26.74,6,다세대,413-36,서경팰리스,,,11410,홍은동, 
20210626,"13,000",60,0,2013,21.07~23.07,갱신,46.3,3,다세대,1-383,산아래,"12,000",63,11410,북아현동,사용
20210627,"20,000",2,0,2017,21.09~23.09, ,40.82,2,다세대,295-24,이헌빌라트,,,11410,북가좌동, 
20210627,"1,000",70,0,2013,21.07~22.07,신규,30.88,3,다세대,340-31,수진에코빌,,,11410,북가좌동, 
20210627,"20,000",4,0,2017,21.08~23.08, ,40.88,3,다세대,295-24,이헌빌라트,,,11410,북가좌동, 
20210628,"15,000",0,0,2018,21.07~23.07,신규,29.49,5,다세대,213-7,아트빌리지K,,,11410,홍제동, 
20210628,"6,000",0,0,1995,21.06~23.06, ,50.67,3,연립,105-46,무악빌라,,,11410,홍제동, 
20210628,"28,000",0,0,2010,21.06~23.06, ,67.04,4,다세대,189-20,한양홈타운,,,11410,북아현동, 
20210628,"22,000",0,0,2007,21.07~23.07, ,67.8,2,다세대,380-22,프라임빌,,,11410,북가좌동, 
20210628,"4,000",70,0,2012,21.08~23.08,신규,53.04,4,다세대,341-15,GS빌라(341-15),,,11410,북가좌동, 
20210628,"23,000",0,0,1989,21.06~23.06,갱신,72.72,2,다세대,1-19,정우,"18,000",,11410,북아현동, 
20210628,"1,000",50,0,2011,21.06~22.06,신규,45.15,3,다세대,1-318,신영빌라트(1-318),,,11410,북아현동, 
20210628,"22,000",0,0,2007,21.07~23.07,신규,67.8,2,다세대,380-22,프라임빌,,,11410,북가좌동, 
20210628,"19,000",0,0,2016,21.09~23.09,신규,45.46,3,다세대,73-23,청마스마트빌,,,11410,남가좌동, 
20210628,"1,000",53,0,2009,21.07~22.07,신규,68.51,4,다세대,129,언제나미소,,,11410,창천동, 
20210628,"5,500",0,0,1995,21.07~23.07, ,21.01,2,다세대,325-40,엘리트홈(325-40),,,11410,남가좌동, 
20210628,500,40,0,2003,21.06~23.06,신규,17.64,3,다세대,350-20,신안월드(350-20),,,11410,북가좌동, 
20210628,"11,550",0,0,2003,21.06~23.06,갱신,30.79,5,연립,366-9,한양빌라(366-9),"11,000",,11410,북가좌동,사용
20210628,"20,000",0,0,2002,21.08~23.08,신규,55.52,4,다세대,381-17,나라아트빌,,,11410,북가좌동, 
20210629,100,43,0,1991,21.07~22.07,신규,87.04,-1,다세대,4-26,신촌빌라2차,,,11410,창천동, 
20210629,"4,000",35,0,2011,, ,12.87,2,다세대,90-46,연세힐하우스,,,11410,창천동, 
20210629,"1,000",67,0,2013,21.07~22.07,신규,18.26,2,다세대,68-51,티파니,,,11410,창천동, 
20210629,"11,500",0,0,1996,21.07~23.07, ,53.16,2,다세대,715-8,그린빌라,,,11410,연희동, 
20210629,500,65,0,2003,21.08~22.08,신규,26.88,4,다세대,90-34,스카이빌,,,11410,창천동, 
20210629,500,65,0,2006,21.07~22.07,신규,31.99,2,다세대,48-63,화이트빌(A동),,,11410,연희동, 
20210629,"15,000",0,0,2011,21.06~21.11,신규,27.35,3,다세대,156-367,올림푸스(156-367),,,11410,홍제동, 
20210629,"37,000",0,0,1985,21.11~23.11,신규,65.07,3,연립,141-34,동진빌라,,,11410,연희동, 
20210629,"10,000",55,0,1993,21.07~23.07,신규,63.57,3,다세대,291-34,백산그랜드빌라(나),,,11410,북가좌동, 
20210629,"18,300",7,0,2017,21.07~23.07,신규,29.93,3,다세대,74-90,하나블루힐스(74-90),,,11410,북가좌동, 
20210629,"23,000",0,0,2001,21.06~23.06,갱신,70.48,4,다세대,288-6,거봉빌라(288-6),"23,000",,11410,북가좌동,사용
20210629,"19,000",0,0,2019,21.08~23.08,신규,18.06,4,다세대,312-29,빌리브캐슬,,,11410,북가좌동, 
20210629,"1,000",60,0,2017,21.07~22.07,신규,25.72,2,다세대,136-11,뉴캐슬,,,11410,홍제동, 
20210629,"23,100",0,0,2014,21.07~23.07, ,47.78,3,다세대,265-348,기룡하이츠,,,11410,홍은동, 
20210630,"20,000",0,0,2015,21.06~23.06,신규,29.45,4,다세대,98-20,금화팰리스,,,11410,천연동, 
20210630,"15,000",0,0,1993,21.07~23.07,갱신,47.16,2,다세대,721-8,명지주택,"15,000",,11410,연희동,사용
20210630,"20,000",0,0,2021,21.07~23.07,신규,24.82,3,다세대,13-76,창천빌딩,,,11410,창천동, 
20210630,"27,000",0,0,2001,21.08~23.08,신규,63.41,5,다세대,347-19,미래그린빌라,,,11410,북가좌동, 
20210630,"20,000",0,0,2005,, ,57.95,2,다세대,329-31,삼성쉐르빌,,,11410,북가좌동, 
20210630,"12,000",30,0,2001,21.06~23.06,신규,49.92,2,다세대,142-3,(142-3),,,11410,연희동, 
20210630,"15,000",0,0,2001,21.06~23.06,신규,59.88,2,다세대,142-3,(142-3),,,11410,연희동, 
20210630,"26,000",0,0,2006,21.11~23.11,신규,41.42,5,다세대,112,(112-0),,,11410,천연동, 
20210630,500,60,0,2007,21.07~22.07,신규,47.68,3,다세대,140-14,화이트빌(140-14),,,11410,연희동, 
20210630,"1,000",57,0,2017,21.07~22.07,신규,12.1,8,다세대,90-45,이화스테이,,,11410,대현동, 
20210630,"2,000",65,0,1992,21.08~23.08,신규,60.34,2,다세대,341-13,한솔빌라B동,,,11410,홍제동, 
20210701,"7,000",0,0,2007,21.07~23.07, ,30.2,3,다세대,5-253,(5-253),,,11410,남가좌동, 
20210701,"1,000",43,0,1986,21.08~22.08,신규,33.03,2,다세대,5-120,태양,,,11410,남가좌동, 
20210701,"23,000",0,0,2014,21.08~23.08, ,49.49,3,다세대,347-42,영주아트빌(347-42),,,11410,북가좌동, 
20210701,"5,000",25,0,1992,21.07~23.07, ,35.85,1,다세대,191-105,미성빌라,,,11410,홍은동, 
20210701,300,40,0,2013,21.07~22.07,신규,28.12,3,다세대,338-47,(338-47),,,11410,남가좌동, 
20210701,"1,000",87,0,2018,21.09~22.09,신규,22.1,7,다세대,90-42,이대다올노블리움2차(에이동),,,11410,대현동, 
20210701,"10,000",55,0,2019,21.07~23.07,신규,16.27,17,다세대,110-22,신촌스타게이트,,,11410,대현동, 
20210701,500,30,0,1991,, ,43.29,-1,다세대,349-32,신안빌라(349-32),,,11410,북가좌동, 
20210701,"23,000",0,0,1984,21.07~23.03,갱신,111.31,3,연립,1-1627,제일빌라가동,"22,000",,11410,북아현동,사용
20210702,"9,000",30,0,2003,21.07~23.07,신규,49.49,2,다세대,151-78,(151-78),,,11410,연희동, 
20210702,"23,000",0,0,2014,, ,48.16,4,다세대,311-9,신흥뜨란채(311-9),,,11410,북가좌동, 
20210702,"16,500",0,0,2004,21.08~23.08,신규,73.2,2,다세대,321-10,신정빌라B동,,,11410,북가좌동, 
20210702,"3,000",42,0,2001,21.07~22.07,신규,27.38,2,다세대,281,(281-0),,,11410,창천동, 
20210702,"1,000",80,0,2001,21.07~22.07,신규,29.4,2,다세대,68-67,올리브하우스,,,11410,창천동, 
20210702,"16,500",0,0,2004,, ,30.06,2,다세대,321-10,신정빌라B동,,,11410,북가좌동, 
20210702,"3,000",42,0,2011,21.07~22.07,신규,12.87,1,다세대,90-55,(90-55),,,11410,창천동, 
20210703,"10,000",55,0,2015,21.09~23.09,신규,55.61,3,다세대,2-11,위산렉스빌(2-11),,,11410,북가좌동, 
20210703,"22,000",0,0,2018,21.07~23.07,신규,17.6,4,다세대,260-17,(260-17),,,11410,홍제동, 
20210703,"3,000",30,0,2002,, ,47.25,1,다세대,74-162,승원스위트빌,,,11410,북가좌동, 
20210703,"20,000",0,0,2016,21.07~23.07,신규,29.585,4,다세대,291-31,한신갤러리,,,11410,북가좌동, 
20210703,"15,000",2,0,2002,21.07~23.07,갱신,42.4,3,연립,126-2,그랜드힐,"15,000",,11410,대신동, 
20210703,"2,300",52,0,2013,21.07~23.07, ,13.45,5,다세대,22,제이스빌,,,11410,옥천동, 
20210703,"20,500",0,0,2014,21.08~23.08,신규,40.08,5,다세대,286-34,미다스빌,,,11410,북가좌동, 
20210703,"14,000",0,0,1996,21.08~23.08,신규,23.98,-1,다세대,47-5,(47-5),,,11410,홍제동, 
20210703,500,40,0,2012,21.07~22.01,신규,12.87,2,다세대,343-45,하늘드리움,,,11410,남가좌동, 
20210703,"14,000",0,0,1996,21.08~23.08,신규,23.98,-1,다세대,47-5,(47-5),,,11410,홍제동, 
20210703,"1,000",65,0,2002,21.07~23.07,신규,26.88,2,다세대,437,(437-0),,,11410,창천동, 
20210703,"2,300",52,0,2013,21.07~23.07,신규,13.45,5,다세대,22,제이스빌,,,11410,옥천동, 
20210703,500,40,0,2012,21.07~22.01,신규,12.87,3,다세대,343-45,하늘드리움,,,11410,남가좌동, 
20210703,"1,000",85,0,2019,21.07~23.07,신규,15.67,19,다세대,110-22,신촌스타게이트,,,11410,대현동, 
20210703,"2,000",45,0,2011,21.07~23.07,신규,12.14,5,다세대,62-18,(62-18),,,11410,창천동, 
20210704,"16,800",0,0,1985,21.08~23.08, ,84.51,1,연립,188-29,삼성빌라,,,11410,홍은동, 
20210704,"49,000",0,0,2016,21.08~23.08,신규,58.62,7,다세대,136-12,연희노블레스,,,11410,연희동, 
20210704,"2,000",60,0,2003,, ,45.34,3,다세대,1-111,미가빌,,,11410,북아현동, 
20210705,"1,000",100,0,2019,21.07~23.07,신규,34.43,4,다세대,279-88,루가노빌1,,,11410,홍제동, 
20210705,"3,000",60,0,2013,21.07~22.07,신규,29.92,2,다세대,206-1,월드빌,,,11410,홍제동, 
20210705,"3,000",47,0,2018,21.08~23.08,신규,42.9,5,다세대,151-15,동성빌,,,11410,연희동, 
20210705,"1,000",77,0,2021,21.07~22.07,신규,24.9,3,다세대,13-76,창천빌딩,,,11410,창천동, 
20210705,"44,550",0,0,2018,, ,42.88,5,다세대,48-11,블레어빌,,,11410,연희동, 
20210705,"24,000",0,0,2018,21.09~23.09,갱신,18.8,5,다세대,124-1,모두가,"23,500",,11410,대신동,사용
20210705,500,43,0,2013,21.07~22.07,신규,12.87,3,다세대,407-5,프라임하우스,,,11410,홍은동, 
20210705,"23,000",0,0,1991,21.09~23.09,신규,50.2,2,다세대,266-131,한덕빌라,,,11410,홍제동, 
20210705,300,43,0,2001,21.07~22.07,신규,83.56,2,연립,290-1,연세아크로폴리스,,,11410,연희동, 
20210705,"22,000",0,0,2008,21.07~23.07,갱신,59.84,2,다세대,173-17,동진,"21,000",,11410,홍제동, 
20210705,"10,200",0,0,1995,21.09~23.09,신규,59.65,-1,다세대,368-1,배명하이츠,,,11410,북가좌동, 
20210705,"14,400",0,0,1992,21.07~23.07,신규,45.5,1,다세대,351-25,샤론그린빌라,,,11410,북가좌동, 
20210705,"29,800",0,0,2020,21.08~23.08,신규,27.51,7,다세대,168-2,진성위메이드,,,11410,홍은동, 
20210705,"10,500",25,0,2001,21.07~23.07,신규,51.36,1,다세대,142-3,(142-3),,,11410,연희동, 
20210705,"29,800",0,0,2020,21.08~23.08,신규,27.51,7,다세대,168-2,진성위메이드,,,11410,홍은동, 
20210705,"16,000",0,0,1996,21.07~23.07,신규,36.8,-1,다세대,47-5,(47-5),,,11410,홍제동, 
20210705,"8,000",55,0,2001,21.07~23.07,신규,59.88,1,다세대,142-3,(142-3),,,11410,연희동, 
20210705,"6,800",0,0,2011,21.07~22.07,갱신,12,2,다세대,5-188,(5-188),"6,500",,11410,남가좌동, 
20210705,"20,000",0,0,2019,21.07~23.07,신규,22.17,2,다세대,295-1,연희궁의아침(천동),,,11410,연희동, 
20210706,"10,000",100,0,1986,21.08~23.08, ,64.8,2,연립,168,삼성빌라,,,11410,연희동, 
20210706,500,42,0,2012,21.08~23.08,신규,13.08,2,다세대,341-17,명지하우스,,,11410,남가좌동, 
20210706,"10,000",100,0,1986,21.08~23.07, ,64.8,2,연립,168,삼성빌라,,,11410,연희동, 
20210706,"15,000",0,0,2003,21.07~23.07,갱신,51.95,3,다세대,1-39,(1-39),"8,000",,11410,충정로3가, 
20210706,"3,000",50,0,1978,21.08~23.08,신규,81.65,2,연립,385-36,(385-36),,,11410,북가좌동, 
20210706,"1,000",55,0,2011,21.07~22.07,신규,22.35,3,다세대,90-46,연세힐하우스,,,11410,창천동, 
20210706,"19,500",0,0,2019,21.08~23.08,신규,23.34,2,다세대,295-1,연희궁의아침(천동),,,11410,연희동, 
20210706,"22,000",0,0,1986,21.09~23.09,신규,64.8,1,다세대,168,삼성빌라,,,11410,연희동, 
20210706,"32,000",0,0,2003,21.07~23.07,신규,78.15,2,다세대,396-40,백송하이츠-다동,,,11410,홍은동, 
20210706,"13,000",0,0,1991,21.08~23.08,신규,64.02,-1,다세대,312-92,남일하이츠빌라,,,11410,홍제동, 
20210706,"32,000",0,0,2003,21.07~23.07,신규,78.15,2,다세대,396-40,백송하이츠-다동,,,11410,홍은동, 
20210706,"22,000",0,0,1986,21.09~23.09,신규,64.8,1,연립,168,삼성빌라,,,11410,연희동, 
20210707,"5,500",0,0,1985,, ,43.14,-1,다세대,9-475,(9-475),,,11410,홍은동, 
20210707,"18,000",0,0,2002,21.10~23.10,신규,42.18,1,다세대,75-29,성은아트맨션,,,11410,북가좌동, 
20210707,"9,000",0,0,1986,21.08~23.08,신규,41.6,2,다세대,727-3,(727-3),,,11410,연희동, 
20210707,"7,000",0,0,2002,, ,22.41,4,다세대,332-6,홍은동퀸스빌,,,11410,홍은동, 
20210707,"1,000",55,0,2013,21.07~23.07,신규,17.82,4,다세대,340-31,수진에코빌,,,11410,북가좌동, 
20210707,"23,000",0,0,2018,21.08~23.08,신규,35.33,2,다세대,347-36,에코빌,,,11410,북가좌동, 
20210707,"3,500",48,0,2011,21.07~23.07,신규,29.37,2,다세대,120-113,(120-113),,,11410,천연동, 
20210707,"14,000",0,0,2014,21.08~23.08,신규,29.88,4,다세대,204-7,에코빌,,,11410,홍은동, 
20210707,"23,000",0,0,2016,21.09~23.09,신규,53.03,2,다세대,3-50,미도하이츠,,,11410,북가좌동, 
20210707,"5,000",25,0,2003,21.07~23.07, ,28.05,3,다세대,184,아크로폴리스,,,11410,창천동, 
20210707,"10,000",0,0,2011,21.08~23.08,신규,12.47,2,다세대,4-114,(4-114),,,11410,창천동, 
20210707,"7,200",0,0,2017,21.07~27.07,갱신,35.2,3,다세대,4-12,위즈하우스,"7,200",,11410,홍은동, 
20210708,"30,000",0,0,2003,21.08~23.08,신규,76.6,4,다세대,339-26,수목아이엠하우스,,,11410,남가좌동, 
20210708,"13,000",0,0,1986,21.08~23.08,신규,36.87,2,다세대,317-1,(317-1),,,11410,북가좌동, 
20210708,"27,000",0,0,2019,21.07~23.07,신규,29.46,6,다세대,327-12,주현주택,,,11410,북가좌동, 
20210708,"14,000",0,0,1995,21.10~23.10,신규,55.96,2,다세대,342-23,미주맨션,,,11410,북가좌동, 
20210708,"1,000",63,0,1991,21.08~23.08,신규,68.35,-1,다세대,381-16,산수주택,,,11410,북가좌동, 
20210708,"1,000",40,0,2004,21.07~22.07,신규,19.95,2,다세대,124-6,(124-6),,,11410,대신동, 
20210708,"10,000",50,0,2002,21.08~23.08,신규,57.31,2,다세대,261,YOUTHVILLE,,,11410,창천동, 
20210708,"3,000",105,0,2015,21.08~23.08, ,31.95,4,다세대,100-5,금반석시티빌39차,,,11410,창천동, 
20210708,"7,000",0,0,1992,21.08~23.08,신규,29.31,4,다세대,3-41,(3-41),,,11410,충정로3가, 
20210708,500,35,0,2002,21.07~22.07,신규,39.78,2,다세대,340-14,RENTHOUSE,,,11410,남가좌동, 
20210709,"10,000",0,0,1986,21.09~23.09,신규,36.73,-1,다세대,142-2,동진주택6동,,,11410,연희동, 
20210709,"3,000",55,0,2008,21.08~22.09,신규,35.16,3,다세대,317,로뎀cc,,,11410,창천동, 
20210709,"24,000",0,0,2001,21.08~23.08,신규,67.32,1,다세대,3-107,에덴빌라,,,11410,북가좌동, 
20210709,500,55,0,2009,21.07~22.07,신규,68.51,3,다세대,129,언제나미소,,,11410,창천동, 
20210709,"19,000",0,0,2015,21.07~23.07, ,47.26,3,다세대,11-792,동부캐슬(11-792),,,11410,홍은동, 
20210709,500,48,0,2003,21.08~22.07,신규,16.58,4,다세대,395-38,화이트빌5,,,11410,홍은동, 
20210710,"8,400",0,0,1973,21.11~23.11,신규,41.73,2,다세대,362-6,(362-6),,,11410,홍제동, 
20210710,"1,000",50,0,2002,21.07~23.07, ,22.68,2,다세대,405-5,현대빌딩,,,11410,홍은동, 
20210710,500,50,0,2013,21.07~22.07,신규,14.4,3,다세대,324-28,명지하우스(324-28),,,11410,남가좌동, 
20210710,"24,150",0,0,2018,21.08~23.08,신규,29.91,1,다세대,46-5,정다운집,,,11410,연희동, 
20210710,"5,000",50,0,2013,21.07~23.07,신규,31.55,4,다세대,325-8,영주아트빌,,,11410,북가좌동, 
20210710,500,62,0,2001,21.08~22.08,신규,23.81,2,다세대,68-67,올리브하우스,,,11410,창천동, 
20210710,"20,000",0,0,1978,, ,81.65,2,다세대,385-36,(385-36),,,11410,북가좌동, 
20210710,500,65,0,2018,, ,14.79,2,다세대,100-127,(100-127),,,11410,창천동, 
20210710,"5,000",23,0,2014,, ,29.69,4,다세대,407-34,공간하우스,,,11410,홍은동, 
20210711,"15,000",0,0,1982,, ,68.68,2,다세대,370-4,문화맨션(B동),,,11410,북가좌동, 
20210711,"18,000",0,0,2002,21.11~23.11,신규,56.52,2,다세대,412-31,월드딩크빌,,,11410,홍은동, 
20210711,"20,000",0,0,1985,21.08~23.08,신규,45.96,2,연립,141-34,동진빌라,,,11410,연희동, 
20210712,"7,500",0,0,1986,21.07~23.07,신규,32.91,3,다세대,188-86,(188-86),,,11410,홍은동, 
20210712,"20,000",0,0,1991,21.09~23.09,갱신,59.7,3,다세대,312-105,성진하이츠빌라,"17,000",,11410,홍제동, 
20210712,500,50,0,1997,21.07~22.07,신규,40.96,4,다세대,104-25,현대빌라(104-25),,,11410,홍제동, 
20210712,"22,000",0,0,1991,21.07~23.07,갱신,73.17,3,다세대,1-388,우신빌라3차,"20,000",,11410,북아현동, 
20210712,"2,000",55,0,2015,21.08~22.08,신규,18.98,8,다세대,90-58,(90-58),,,11410,대현동, 
20210712,"6,000",67,0,2013,21.07~23.07,신규,40.63,7,연립,263,성산빌딩,,,11410,냉천동, 
20210712,"18,000",0,0,2016,21.09~23.09,신규,20.91,4,다세대,336-31,대상데코빌,,,11410,북가좌동, 
20210712,"3,000",60,0,1994,21.08~23.08,신규,38.8,1,다세대,122-43,이화주택,,,11410,홍제동, 
20210712,"11,550",0,0,2013,21.07~23.07,갱신,38.505,3,다세대,330-9,(330-9),"11,000",,11410,남가좌동,사용
20210712,"1,000",70,0,2012,21.07~23.01,신규,29.86,3,다세대,280-10,세명파크빌,,,11410,홍제동, 
20210712,"26,500",0,0,2021,21.07~23.07,신규,29.82,3,다세대,5-37,대호아트빌,,,11410,북가좌동, 
20210712,"3,000",60,0,1994,21.08~23.08, ,38.8,1,다세대,122-43,이화주택,,,11410,홍제동, 
20210712,"5,220",32,0,2019,21.07~23.09,신규,20.13,2,다세대,42-20,퍼즈하우스(PuzzHouse),,,11410,연희동, 
20210712,"19,000",0,0,2002,21.08~23.08,갱신,49.86,2,다세대,350-18,성모빌라,"17,000",,11410,북가좌동, 
20210712,"21,360",15,0,2018,21.08~23.08,갱신,29.91,3,다세대,46-5,정다운집,"20,000",15,11410,연희동, 
20210712,"13,500",0,0,1993,21.07~23.07, ,42.68,1,다세대,274-18,진주빌라,,,11410,북가좌동, 
20210713,"22,000",0,0,2008,,갱신,63.55,2,다세대,173-17,동진,"22,000",,11410,홍제동, 
20210713,"13,000",0,0,1987,21.09~23.09,신규,64.1,2,다세대,8-445,(8-445),,,11410,홍은동, 
20210713,"1,000",65,0,1980,21.07~23.07,신규,52.73,4,다세대,266-3,제일주택,,,11410,홍제동, 
20210713,"18,000",0,0,2004,21.08~23.08,신규,47.71,4,다세대,344-155,(344-155),,,11410,연희동, 
20210713,"30,000",0,0,2015,21.08~23.08, ,49.99,2,다세대,336-9,한양아트빌,,,11410,북가좌동, 
20210713,"15,000",0,0,1993,21.07~23.07,갱신,32.46,2,다세대,122-25,(122-25),"13,500",,11410,홍제동, 
20210713,500,65,0,2007,21.07~22.07,신규,33.28,4,다세대,140-14,화이트빌(140-14),,,11410,연희동, 
20210713,"1,000",50,0,2014,21.07~23.07,신규,23.82,3,다세대,273-182,휴가촌,,,11410,홍제동, 
20210713,"1,000",60,0,1993,21.07~23.07,신규,44.07,1,다세대,341-20,현대빌라,,,11410,남가좌동, 
20210713,"24,000",0,0,2017,21.07~23.07,신규,29.46,3,다세대,336-23,주원베르빌(101동),,,11410,남가좌동, 
20210713,"26,500",0,0,2019,21.07~23.07,갱신,29.12,4,다세대,295-7,연희궁의아침(지동),"26,000",,11410,연희동, 
20210713,"30,000",0,0,2015,21.09~23.09, ,49.99,2,다세대,336-9,한양아트빌,,,11410,북가좌동, 
20210713,"27,000",0,0,2019,21.07~23.07,신규,29.46,3,다세대,327-12,주현주택,,,11410,북가좌동, 
20210714,"12,000",0,0,1991,, ,53.6,1,다세대,10-233,"청구그린빌라(A,B동)",,,11410,홍은동, 
20210714,"3,000",160,0,1997,21.07~22.07,신규,115.7,3,연립,265-302,동호맨션,,,11410,홍은동, 
20210714,500,60,0,2011,21.07~22.07,신규,24.96,4,연립다세대,461,(461-0),,,11410,창천동, 
20210714,"15,800",0,0,2007,21.07~23.07, ,24.08,2,다세대,232,창천율도국인104동,,,11410,창천동, 
