dealDate,deposit,monthlyRent,calcedRent,aptNm,buildYear,contractTerm,contractType,excluUseAr,floor,jibun,preDeposit,preMonthlyRent,sggCd,umdNm,useRRRight
20171104,"27,000",0,0,홍제한양,1993,, ,60.06,12,82,,,11410,홍제동, 
20171104,"47,000",0,0,신촌푸르지오,2015,, ,59.9973,9,1011,,,11410,북아현동, 
20171104,"10,000",0,0,초원,1988,, ,49.26,2,8-26,,,11410,홍은동, 
20171104,"50,000",0,0,신촌푸르지오,2015,, ,59.9973,18,1011,,,11410,북아현동, 
20171104,"40,000",55,0,돈의문센트레빌,2011,, ,84.99,11,261,,,11410,냉천동, 
20171104,"31,000",0,0,남가좌동현대,1999,, ,59.4,10,376,,,11410,남가좌동, 
20171104,"42,000",0,0,신촌럭키,1999,, ,83.38,13,144,,,11410,대현동, 
20171104,"34,000",0,0,동원베네스트,2012,, ,84.9573,12,463,,,11410,홍은동, 
20171104,"38,000",0,0,월드컵현대,1998,, ,84.93,15,371-1,,,11410,북가좌동, 
20171104,"44,000",0,0,임광,1999,, ,84.83,1,738,,,11410,연희동, 
20171104,"44,000",0,0,DMC파크뷰자이5단지,2015,, ,59.981,3,385,,,11410,남가좌동, 
20171104,"57,000",0,0,DMC파크뷰자이1단지,2015,, ,84.968,12,385,,,11410,남가좌동, 
20171104,"32,000",0,0,홍은동벽산,1997,, ,84.96,1,455,,,11410,홍은동, 
20171104,"44,000",0,0,인왕산벽산,2003,, ,116.28,3,465,,,11410,홍제동, 
20171104,"26,000",0,0,현대그린,1996,, ,84.96,7,455,,,11410,홍제동, 
20171104,"55,000",0,0,독립문극동(200-0),1998,, ,102.45,6,200,,,11410,현저동, 
20171104,"59,000",0,0,신촌푸르지오,2015,, ,84.9559,15,1011,,,11410,북아현동, 
20171104,"49,000",0,0,신촌푸르지오,2015,, ,59.88,5,1011,,,11410,북아현동, 
20171104,"45,000",0,0,DMC파크뷰자이5단지,2015,, ,59.981,2,385,,,11410,남가좌동, 
20171104,"42,000",0,0,DMC파크뷰자이1단지,2015,, ,59.981,14,385,,,11410,남가좌동, 
20171105,"21,000",0,0,천연뜨란채,2006,, ,30.17,4,145,,,11410,천연동, 
20171105,"47,000",0,0,북한산더샵,2017,, ,84.96,12,464,,,11410,홍은동, 
20171105,"47,000",0,0,홍제현대,1992,, ,119.32,9,331,,,11410,홍제동, 
20171105,"27,000",0,0,문화촌현대,2002,, ,59.94,4,463,,,11410,홍제동, 
20171105,"5,000",130,0,천연뜨란채,2006,, ,75.8,10,145,,,11410,천연동, 
20171105,"15,000",125,0,신촌푸르지오,2015,, ,59.88,11,1011,,,11410,북아현동, 
20171105,"33,000",0,0,DMC래미안클라시스,2000,, ,59.97,1,377,,,11410,남가좌동, 
20171106,"52,000",0,0,DMC파크뷰자이1단지,2015,, ,84.968,5,385,,,11410,남가좌동, 
20171106,"33,000",0,0,현대,1992,, ,99.97,6,185-15,,,11410,충정로2가, 
20171106,"10,000",52,0,풍림2,1990,, ,66.69,2,453-2,,,11410,홍은동, 
20171106,"85,000",0,0,DMC파크뷰자이1단지,2015,, ,175.078,22,385,,,11410,남가좌동, 
20171106,"53,000",0,0,DMC파크뷰자이1단지,2015,, ,84.98,10,385,,,11410,남가좌동, 
20171106,"10,000",110,0,DMC래미안e편한세상,2012,, ,84.95,16,481,,,11410,북가좌동, 
20171106,"1,205",17,0,홍제원현대(459-1),2000,, ,32.67,5,459-1,,,11410,홍제동, 
20171106,"55,000",0,0,홍제삼성래미안,2001,, ,114.75,10,461,,,11410,홍제동, 
20171106,"20,000",85,0,돈의문센트레빌,2011,, ,59.98,7,261,,,11410,냉천동, 
20171107,"2,307",13,0,북한산더샵,2017,, ,34.692,4,464,,,11410,홍은동, 
20171107,"36,500",15,0,래미안남가좌2차,2005,, ,59.788,5,379,,,11410,남가좌동, 
20171107,"30,000",0,0,"현대(1,2차)",1988,, ,84.77,5,202-5,,,11410,홍은동, 
20171107,"27,000",25,0,북가좌삼호,1996,, ,84.57,15,449,,,11410,북가좌동, 
20171107,"47,000",0,0,DMC래미안e편한세상,2012,, ,84.95,7,481,,,11410,북가좌동, 
20171107,"37,000",0,0,홍제한양,1993,, ,120.14,10,82,,,11410,홍제동, 
20171107,"53,000",0,0,DMC파크뷰자이2단지,2015,, ,84.909,13,385,,,11410,남가좌동, 
20171107,"30,000",0,0,"현대(1,2차)",1988,, ,74.52,10,202-5,,,11410,홍은동, 
20171107,"30,000",100,0,e편한세상신촌1단지,2018,, ,84.93,17,1013,,,11410,북아현동, 
20171107,"54,000",0,0,DMC파크뷰자이1단지,2015,, ,84.98,9,385,,,11410,남가좌동, 
20171107,"5,000",150,0,DMC래미안e편한세상,2012,, ,84.95,14,481,,,11410,북가좌동, 
20171107,"49,000",0,0,DMC래미안e편한세상,2012,, ,84.94,17,481,,,11410,북가좌동, 
20171107,"45,000",0,0,DMC파크뷰자이3단지,2015,, ,59.981,10,385,,,11410,남가좌동, 
20171107,"6,022",0,0,DMC래미안e편한세상,2012,, ,39.96,7,481,,,11410,북가좌동, 
20171107,"46,000",0,0,DMC센트레빌,2009,, ,84.87,1,381,,,11410,남가좌동, 
20171107,"38,000",0,0,청구1차,1994,, ,84.78,5,453,,,11410,홍제동, 
20171107,140,140,0,디엠씨엘가,2017,, ,30.36,11,387,,,11410,남가좌동, 
20171107,"32,000",0,0,DMC래미안클라시스,2000,, ,59.97,7,377,,,11410,남가좌동, 
20171108,"54,000",0,0,DMC파크뷰자이1단지,2015,, ,84.971,25,385,,,11410,남가좌동, 
20171108,"47,000",0,0,DMC파크뷰자이1단지,2015,, ,59.977,22,385,,,11410,남가좌동, 
20171108,"40,000",50,0,DMC래미안e편한세상,2012,, ,84.97,5,481,,,11410,북가좌동, 
20171108,"50,000",0,0,북한산더샵,2017,18.01~20.01,신규,84.832,16,464,,,11410,홍은동, 
20171108,"51,500",0,0,e편한세상신촌1단지,2018,, ,59.85,14,1013,,,11410,북아현동, 
20171108,"53,000",0,0,DMC파크뷰자이1단지,2015,, ,84.974,14,385,,,11410,남가좌동, 
20171108,"25,500",0,0,극동,1995,, ,84.92,8,454,,,11410,홍은동, 
20171108,"53,000",0,0,DMC파크뷰자이2단지,2015,, ,84.968,19,385,,,11410,남가좌동, 
20171108,"33,000",0,0,홍제원현대(459-0),2000,, ,59.93,17,459,,,11410,홍제동, 
20171108,"40,000",0,0,DMC두산위브,2007,, ,84.9923,13,459,,,11410,북가좌동, 
20171108,"50,000",0,0,DMC파크뷰자이5단지,2015,, ,59.981,2,385,,,11410,남가좌동, 
20171108,3,18,0,DMC파크뷰자이2단지(임대),2015,, ,39.997,10,385,,,11410,남가좌동, 
20171108,"2,799",18,0,DMC래미안e편한세상,2012,, ,39.96,6,481,,,11410,북가좌동, 
20171109,"32,000",80,0,DMC파크뷰자이2단지,2015,, ,84.99,23,385,,,11410,남가좌동, 
20171109,"31,000",0,0,남가좌동현대,1999,, ,59.4,13,376,,,11410,남가좌동, 
20171109,"23,000",16,0,북아현경남,1996,, ,59.77,8,1006,,,11410,북아현동, 
20171109,"39,500",0,0,DMC휴먼빌아파트,2008,, ,84.21,7,456,,,11410,북가좌동, 
20171109,812,12,0,독립문극동(201-0),1998,, ,27,14,201,,,11410,현저동, 
20171109,"28,000",0,0,독립문파크빌,2000,, ,59.4,13,1019,,,11410,현저동, 
20171109,"35,000",0,0,DMC한양,1987,, ,116.76,8,431,,,11410,북가좌동, 
20171109,"26,000",0,0,DMC한양,1987,, ,65.34,12,431,,,11410,북가좌동, 
20171109,"40,000",0,0,금호어울림,2016,, ,84.7861,7,471,,,11410,홍제동, 
20171109,"3,000",140,0,래디앙,2003,, ,110.43,5,511-5,,,11410,창천동, 
20171109,"1,085",15,0,DMC래미안클라시스(임대),2000,, ,30.56,12,377-1,,,11410,남가좌동, 
20171110,"17,500",0,0,파크힐,2004,, ,152.3,6,312-243,,,11410,홍제동, 
20171110,"70,000",0,0,e편한세상신촌4단지,2018,, ,84.82,10,1013,,,11410,북아현동, 
20171110,"10,000",155,0,DMC파크뷰자이1단지,2015,, ,84.971,12,385,,,11410,남가좌동, 
20171110,"10,000",150,0,신촌푸르지오,2015,, ,84.9953,11,1011,,,11410,북아현동, 
20171110,"53,000",0,0,DMC래미안e편한세상,2012,, ,120.93,4,481,,,11410,북가좌동, 
20171110,"48,000",0,0,홍제원현대(459-0),2000,, ,114.72,1,459,,,11410,홍제동, 
20171110,"60,000",0,0,북한산더샵,2017,, ,114.87,13,464,,,11410,홍은동, 
20171110,"52,000",0,0,DMC래미안e편한세상,2012,, ,84.95,12,481,,,11410,북가좌동, 
20171110,"51,000",0,0,신촌푸르지오,2015,, ,59.88,15,1011,,,11410,북아현동, 
20171110,"58,000",0,0,DMC파크뷰자이1단지,2015,, ,84.968,6,385,,,11410,남가좌동, 
20171110,"8,000",120,0,DMC파크뷰자이2단지,2015,, ,59.981,17,385,,,11410,남가좌동, 
20171110,"14,000",50,0,DMC휴먼빌아파트,2008,, ,84.99,9,456,,,11410,북가좌동, 
20171110,"3,000",180,0,DMC파크뷰자이1단지,2015,, ,84.971,12,385,,,11410,남가좌동, 
20171110,"37,000",0,0,천연뜨란채,2006,, ,56.08,6,145,,,11410,천연동, 
20171110,"31,000",0,0,인왕산현대,2000,, ,59.93,5,460,,,11410,홍제동, 
20171111,"60,000",0,0,신촌푸르지오,2015,, ,84.9892,15,1011,,,11410,북아현동, 
20171111,"5,000",150,0,DMC파크뷰자이2단지,2015,, ,84.909,25,385,,,11410,남가좌동, 
20171111,"49,000",0,0,DMC래미안e편한세상,2012,, ,59.97,9,481,,,11410,북가좌동, 
20171111,"51,000",0,0,DMC파크뷰자이1단지,2015,, ,84.971,9,385,,,11410,남가좌동, 
20171111,"5,000",80,0,남가좌동현대,1999,, ,59.4,10,376,,,11410,남가좌동, 
20171111,"45,000",0,0,DMC파크뷰자이1단지,2015,, ,59.981,12,385,,,11410,남가좌동, 
20171111,"30,000",0,0,신촌럭키,1999,, ,59.7,3,144,,,11410,대현동, 
20171111,"37,000",0,0,동부센트레빌,2002,, ,59.86,8,260,,,11410,냉천동, 
20171111,"18,500",45,0,홍제한양,1993,, ,60.06,9,82,,,11410,홍제동, 
20171111,"36,000",0,0,남가좌동현대,1999,, ,114.9,12,376,,,11410,남가좌동, 
20171111,"4,000",95,0,디엠씨엘가,2017,, ,30.36,10,387,,,11410,남가좌동, 
20171111,"40,000",0,0,북가좌삼호,1996,, ,84.57,17,449,,,11410,북가좌동, 
20171111,"54,000",0,0,신촌푸르지오,2015,, ,84.9572,7,1011,,,11410,북아현동, 
20171111,"54,000",0,0,DMC파크뷰자이2단지,2015,, ,84.968,14,385,,,11410,남가좌동, 
20171111,"20,000",100,0,DMC파크뷰자이2단지,2015,, ,84.968,3,385,,,11410,남가좌동, 
20171111,"60,000",0,0,북한산더샵,2017,, ,120.27,2,464,,,11410,홍은동, 
20171111,"47,000",0,0,신촌푸르지오,2015,, ,59.9973,5,1011,,,11410,북아현동, 
20171111,"41,000",45,0,DMC파크뷰자이1단지,2015,, ,84.968,6,385,,,11410,남가좌동, 
20171111,"50,000",0,0,인왕산현대,2000,, ,114.72,12,460,,,11410,홍제동, 
20171111,"52,000",0,0,DMC래미안e편한세상,2012,, ,84.93,2,481,,,11410,북가좌동, 
20171111,"20,000",110,0,DMC파크뷰자이1단지,2015,, ,84.968,16,385,,,11410,남가좌동, 
20171111,"25,000",0,0,선명(102동),2004,, ,66.36,5,703-25,,,11410,연희동, 
20171111,"53,000",0,0,DMC래미안e편한세상,2012,, ,84.93,21,481,,,11410,북가좌동, 
20171111,"55,000",0,0,DMC파크뷰자이2단지,2015,, ,84.909,14,385,,,11410,남가좌동, 
20171111,"48,000",0,0,DMC센트레빌,2009,, ,84.87,5,381,,,11410,남가좌동, 
20171111,"20,000",102,0,DMC파크뷰자이1단지,2015,, ,84.968,3,385,,,11410,남가좌동, 
20171111,"15,000",30,0,문화촌현대,2002,, ,59.94,2,463,,,11410,홍제동, 
20171111,"31,000",0,0,남가좌동현대,1999,, ,59.4,9,376,,,11410,남가좌동, 
20171111,"19,000",0,0,안산맨숀,1972,, ,72.73,3,104-20,,,11410,홍제동, 
20171111,"28,000",0,0,문화촌현대,2002,, ,59.94,15,463,,,11410,홍제동, 
20171111,"58,000",0,0,DMC파크뷰자이1단지,2015,, ,84.98,14,385,,,11410,남가좌동, 
20171111,"37,000",0,0,홍제한양,1993,, ,84.77,7,82,,,11410,홍제동, 
20171111,"47,500",0,0,신촌푸르지오,2015,, ,59.9093,12,1011,,,11410,북아현동, 
20171111,"28,000",0,0,홍제한양,1993,, ,60.06,12,82,,,11410,홍제동, 
20171112,"48,000",0,0,북한산더샵,2017,, ,84.96,7,464,,,11410,홍은동, 
20171112,"10,000",80,0,돈의문센트레빌,2011,, ,59.98,8,261,,,11410,냉천동, 
20171112,"34,000",0,0,DMC래미안클라시스,2000,, ,59.97,18,377,,,11410,남가좌동, 
20171112,"25,000",30,0,독립문삼호,1995,, ,75.66,2,100,,,11410,영천동, 
20171112,"40,000",55,0,신촌푸르지오,2015,, ,84.9953,12,1011,,,11410,북아현동, 
20171113,"20,000",80,0,북가좌삼호,1996,, ,114.03,4,449,,,11410,북가좌동, 
20171113,"40,000",0,0,신촌럭키,1999,, ,83.38,14,144,,,11410,대현동, 
20171113,"35,000",0,0,홍은동벽산,1997,, ,84.96,8,455,,,11410,홍은동, 
20171113,"39,000",55,0,돈의문센트레빌,2011,, ,84.99,6,261,,,11410,냉천동, 
20171113,"55,000",0,0,DMC파크뷰자이1단지,2015,, ,84.971,14,385,,,11410,남가좌동, 
20171113,"32,000",0,0,두산,1999,, ,59.96,10,1009,,,11410,북아현동, 
20171113,"3,000",49,0,3RU-City,2013,, ,14.81,12,510-2,,,11410,창천동, 
20171113,"52,000",0,0,DMC파크뷰자이1단지,2015,, ,84.971,9,385,,,11410,남가좌동, 
20171113,"48,000",0,0,DMC파크뷰자이5단지,2015,, ,59.981,7,385,,,11410,남가좌동, 
20171114,"20,000",150,0,e편한세상신촌4단지,2018,, ,84.89,9,1013,,,11410,북아현동, 
20171114,"24,000",0,0,인왕궁맨숀,1974,, ,71.4,5,104-6,,,11410,홍제동, 
20171114,"41,000",0,0,돈의문센트레빌,2011,, ,59.98,3,261,,,11410,냉천동, 
20171114,"41,000",0,0,임광,1999,, ,84.83,1,738,,,11410,연희동, 
20171114,"30,000",0,0,경남102동,2008,17.11~19.11,신규,59.97,5,1010,,,11410,북아현동, 
20171114,"25,000",0,0,홍은동풍림아이원,2002,, ,84.918,1,460,,,11410,홍은동, 
20171114,"5,000",180,0,신촌푸르지오,2015,, ,84.9572,15,1011,,,11410,북아현동, 
20171114,904,13,0,홍제원현대(459-1),2000,, ,32.67,18,459-1,,,11410,홍제동, 
20171114,"46,000",0,0,DMC파크뷰자이1단지,2015,, ,59.981,12,385,,,11410,남가좌동, 
20171114,"52,000",0,0,DMC파크뷰자이1단지,2015,, ,84.971,9,385,,,11410,남가좌동, 
20171114,"25,000",0,0,동호,2003,, ,79.52,3,1-37,,,11410,충정로3가, 
20171114,"34,000",20,0,홍제현대,1992,, ,83.05,6,331,,,11410,홍제동, 
20171114,"72,000",0,0,DMC파크뷰자이1단지,2015,, ,120.492,10,385,,,11410,남가좌동, 
20171114,"31,000",0,0,"현대(1,2차)",1988,, ,84.77,2,202-5,,,11410,홍은동, 
20171114,"43,000",0,0,북한산더샵,2017,, ,84.75,3,464,,,11410,홍은동, 
20171114,"31,000",0,0,독립문파크빌,2000,, ,59.4,5,1019,,,11410,현저동, 
20171114,"10,000",120,0,독립문극동(200-0),1998,, ,84.87,4,200,,,11410,현저동, 
20171114,"22,000",0,0,극동,1995,, ,84.92,10,454,,,11410,홍은동, 
20171115,"15,000",70,0,DMC휴먼빌아파트,2008,, ,84.21,10,456,,,11410,북가좌동, 
20171115,"35,000",60,0,DMC파크뷰자이2단지,2015,, ,84.968,12,385,,,11410,남가좌동, 
20171115,"10,000",110,0,독립문극동(200-0),1998,, ,84.87,10,200,,,11410,현저동, 
20171115,"43,000",0,0,임광,1999,, ,84.83,1,738,,,11410,연희동, 
20171115,"29,000",0,0,홍제현대,1992,, ,60.81,3,331,,,11410,홍제동, 
20171115,"52,000",0,0,DMC래미안e편한세상,2012,, ,84.95,5,481,,,11410,북가좌동, 
20171115,"47,000",0,0,독립문극동(200-0),1998,, ,84.87,2,200,,,11410,현저동, 
20171115,"15,000",100,0,DMC파크뷰자이2단지,2015,, ,84.968,4,385,,,11410,남가좌동, 
20171115,"70,000",0,0,DMC파크뷰자이1단지,2015,, ,120.006,20,385,,,11410,남가좌동, 
20171115,"50,000",0,0,DMC파크뷰자이1단지,2015,, ,84.98,6,385,,,11410,남가좌동, 
20171115,"5,000",0,0,독립문삼호,1995,, ,84.78,4,100,,,11410,영천동, 
20171115,"34,000",0,0,문화촌현대,2002,, ,84.99,1,463,,,11410,홍제동, 
20171115,"53,000",0,0,DMC파크뷰자이2단지,2015,, ,84.968,9,385,,,11410,남가좌동, 
20171115,"72,000",0,0,DMC파크뷰자이1단지,2015,, ,120.006,8,385,,,11410,남가좌동, 
20171115,"11,000",25,0,신촌푸르지오,2015,, ,59.993,10,1011,,,11410,북아현동, 
20171115,"40,000",0,0,남가좌동현대,1999,, ,114.9,16,376,,,11410,남가좌동, 
20171115,"50,000",0,0,래미안남가좌2차,2005,, ,84.806,7,379,,,11410,남가좌동, 
20171116,"43,000",30,0,DMC파크뷰자이2단지,2015,, ,84.968,17,385,,,11410,남가좌동, 
20171116,"70,000",0,0,DMC파크뷰자이1단지,2015,, ,120.492,17,385,,,11410,남가좌동, 
20171116,"31,500",0,0,동원베네스트,2012,, ,84.9772,8,463,,,11410,홍은동, 
20171116,"40,000",0,0,독립문삼호,1995,, ,84.78,3,100,,,11410,영천동, 
20171116,"29,000",0,0,두산,1999,, ,59.96,10,1009,,,11410,북아현동, 
20171116,"53,000",0,0,DMC파크뷰자이1단지,2015,, ,84.971,7,385,,,11410,남가좌동, 
20171116,"34,000",0,0,DMC래미안클라시스,2000,, ,59.93,11,377,,,11410,남가좌동, 
20171116,"50,000",20,0,DMC파크뷰자이1단지,2015,, ,84.971,26,385,,,11410,남가좌동, 
20171116,"13,000",70,0,대우푸르지오,2002,, ,59.584,16,739,,,11410,연희동, 
20171117,"18,000",0,0,유진맨션,1970,, ,143.74,2,48,,,11410,홍은동, 
20171117,"59,500",0,0,신촌푸르지오,2015,, ,84.9572,7,1011,,,11410,북아현동, 
20171117,"26,000",0,0,풍림2,1990,, ,58.5,6,453-2,,,11410,홍은동, 
20171117,"53,000",0,0,홍제원현대(459-0),2000,, ,114.72,2,459,,,11410,홍제동, 
20171117,"4,099",0,0,동부센트레빌(임대),2002,, ,28.05,1,260-1,,,11410,냉천동, 
20171117,"50,000",0,0,DMC래미안e편한세상,2012,, ,84.94,13,481,,,11410,북가좌동, 
20171117,"10,000",40,0,안산맨숀,1972,, ,72.73,2,104-20,,,11410,홍제동, 
20171117,"50,000",0,0,DMC파크뷰자이1단지,2015,, ,84.971,1,385,,,11410,남가좌동, 
20171117,"17,000",60,0,홍제한양,1993,, ,60.06,15,82,,,11410,홍제동, 
20171117,"72,000",0,0,DMC파크뷰자이1단지,2015,, ,120.006,15,385,,,11410,남가좌동, 
20171117,"51,000",0,0,DMC파크뷰자이2단지,2015,, ,84.968,10,385,,,11410,남가좌동, 
20171117,"26,000",0,0,풍림2,1990,, ,66.69,5,453-2,,,11410,홍은동, 
20171117,"10,000",25,0,홍제삼성래미안,2001,, ,32.76,2,461,,,11410,홍제동, 
20171118,"30,000",0,0,홍은동벽산,1997,, ,84.78,11,455,,,11410,홍은동, 
20171118,"50,000",0,0,DMC파크뷰자이1단지,2015,17.11~19.11,신규,84.968,12,385,,,11410,남가좌동, 
20171118,"55,000",0,0,돈의문센트레빌,2011,, ,84.99,11,261,,,11410,냉천동, 
20171118,"43,000",0,0,DMC센트레빌,2009,, ,84.87,4,381,,,11410,남가좌동, 
20171118,"55,000",0,0,DMC파크뷰자이1단지,2015,, ,84.98,4,385,,,11410,남가좌동, 
20171118,"53,000",0,0,DMC파크뷰자이2단지,2015,, ,84.968,12,385,,,11410,남가좌동, 
20171118,"27,000",0,0,문화촌현대,2002,, ,59.94,15,463,,,11410,홍제동, 
20171118,"44,000",0,0,인왕산현대,2000,, ,84.9,14,460,,,11410,홍제동, 
20171118,"50,000",0,0,DMC래미안e편한세상,2012,, ,84.97,10,481,,,11410,북가좌동, 
20171118,"3,000",85,0,신촌자이엘라,2014,17.12~18.12,신규,22.13,20,104-36,,,11410,대현동, 
20171118,"35,000",0,0,남가좌동현대,1999,, ,84.78,4,376,,,11410,남가좌동, 
20171118,"50,500",0,0,DMC파크뷰자이1단지,2015,, ,84.971,14,385,,,11410,남가좌동, 
20171118,"35,000",0,0,홍은동벽산,1997,, ,114.96,1,455,,,11410,홍은동, 
20171118,"63,000",0,0,신촌푸르지오,2015,, ,84.9953,10,1011,,,11410,북아현동, 
20171118,"2,000",100,0,대현,1974,, ,62.45,4,53-4,,,11410,대현동, 
20171118,"20,000",80,0,DMC파크뷰자이3단지,2015,18.01~20.01,신규,84.968,15,385,,,11410,남가좌동, 
20171118,"10,000",85,0,DMC파크뷰자이3단지,2015,, ,59.981,20,385,,,11410,남가좌동, 
20171118,"15,000",80,0,DMC래미안클라시스,2000,, ,114.88,1,377,,,11410,남가좌동, 
20171118,"72,000",0,0,DMC파크뷰자이1단지,2015,, ,121.614,22,385,,,11410,남가좌동, 
20171118,"4,000",50,0,연대JK,2012,, ,24.09,3,518,,,11410,창천동, 
20171118,"30,000",0,0,두산,1997,, ,84.84,13,456,,,11410,홍은동, 
20171118,"17,000",0,0,유원,1987,, ,54.54,6,22,,,11410,홍은동, 
20171119,"20,000",0,0,서강1차(1동),1988,, ,71.53,3,186-22,,,11410,홍은동, 
20171119,"36,000",0,0,DMC한양,1987,, ,105.88,5,431,,,11410,북가좌동, 
20171119,"37,000",0,0,천연뜨란채,2006,, ,55.82,2,145,,,11410,천연동, 
20171119,"3,000",150,0,신촌푸르지오,2015,, ,59.88,8,1011,,,11410,북아현동, 
20171119,"30,000",0,0,에이원,2015,, ,58.79,7,132-5,,,11410,홍제동, 
20171119,"34,000",0,0,홍은동벽산,1997,, ,84.78,15,455,,,11410,홍은동, 
20171120,"21,000",45,0,임광,1999,, ,59.96,4,738,,,11410,연희동, 
20171120,"3,677",26,0,돈의문센트레빌(215),2011,, ,30.19,10,261-1,,,11410,냉천동, 
20171120,"48,000",0,0,북한산더샵,2017,, ,84.75,17,464,,,11410,홍은동, 
20171120,"28,000",20,0,동원베네스트,2012,, ,84.9386,2,463,,,11410,홍은동, 
20171120,"47,000",0,0,홍제한양,1993,, ,120.14,14,82,,,11410,홍제동, 
20171120,"54,000",0,0,DMC파크뷰자이1단지,2015,, ,84.968,16,385,,,11410,남가좌동, 
20171120,"33,000",0,0,대우푸르지오,2002,17.11~18.02,신규,59.584,18,739,,,11410,연희동, 
20171120,"20,000",50,0,진흥,2002,, ,78.02,5,459,,,11410,홍은동, 
20171120,"30,000",0,0,남가좌동현대,1999,, ,59.4,13,376,,,11410,남가좌동, 
20171120,"12,000",55,0,남가좌동현대,1999,, ,59.4,15,376,,,11410,남가좌동, 
20171120,"30,000",0,0,두산,1999,, ,59.96,17,1009,,,11410,북아현동, 
20171120,"5,000",150,0,성원,2001,, ,84.95,7,740,,,11410,연희동, 
20171120,"70,000",0,0,DMC파크뷰자이1단지,2015,, ,120.006,13,385,,,11410,남가좌동, 
20171120,"33,000",0,0,두산,1999,, ,59.96,16,1009,,,11410,북아현동, 
20171120,"50,000",0,0,DMC파크뷰자이2단지,2015,, ,84.99,10,385,,,11410,남가좌동, 
20171120,"55,000",0,0,DMC파크뷰자이1단지,2015,, ,84.971,6,385,,,11410,남가좌동, 
20171121,"3,000",120,0,홍제해성,2002,, ,83.5884,6,466,,,11410,홍제동, 
20171121,"48,000",0,0,DMC파크뷰자이5단지,2015,, ,59.981,8,385,,,11410,남가좌동, 
20171121,"14,000",93,0,신촌푸르지오,2015,, ,59.88,13,1011,,,11410,북아현동, 
20171121,"41,000",0,0,홍제한양,1993,, ,84.77,13,82,,,11410,홍제동, 
20171121,"44,500",0,0,DMC파크뷰자이4단지,2015,, ,59.981,6,385,,,11410,남가좌동, 
20171121,"2,000",100,0,청구3차,2001,, ,59.4,2,462,,,11410,홍제동, 
20171121,"25,000",0,0,풍림2,1990,, ,58.5,11,453-2,,,11410,홍은동, 
20171121,"20,000",30,0,월드컵현대,1998,, ,59.76,14,371-1,,,11410,북가좌동, 
20171121,"25,000",0,0,현대그린,1996,, ,84.96,2,455,,,11410,홍제동, 
20171122,"45,000",0,0,독립문극동(200-0),1998,, ,84.87,1,200,,,11410,현저동, 
20171122,"5,000",100,0,천연뜨란채,2006,, ,55.85,14,145,,,11410,천연동, 
20171122,"54,200",0,0,독립문극동(200-0),1998,, ,102.45,14,200,,,11410,현저동, 
20171122,"22,000",90,0,DMC파크뷰자이1단지,2015,, ,84.971,20,385,,,11410,남가좌동, 
20171122,"12,000",0,0,홍제한양,1993,, ,60.06,12,82,,,11410,홍제동, 
20171122,"50,000",0,0,대우푸르지오,2002,, ,114.705,10,739,,,11410,연희동, 
20171122,"45,000",0,0,신촌푸르지오,2015,, ,59.88,3,1011,,,11410,북아현동, 
20171122,"27,000",0,0,홍제한양,1993,, ,60.06,12,82,,,11410,홍제동, 
20171122,"50,000",0,0,신촌푸르지오,2015,, ,59.88,17,1011,,,11410,북아현동, 
20171122,"5,000",100,0,홍제해성,2002,, ,83.5884,5,466,,,11410,홍제동, 
20171122,"45,000",35,0,DMC파크뷰자이1단지,2015,, ,84.971,11,385,,,11410,남가좌동, 
20171123,"40,000",0,0,독립문극동(200-0),1998,, ,59.58,18,200,,,11410,현저동, 
20171123,"25,000",0,0,현대그린,1996,, ,84.96,3,455,,,11410,홍제동, 
20171123,"4,000",50,0,홍제삼성래미안,2001,, ,32.76,10,461,,,11410,홍제동, 
20171123,"52,000",0,0,DMC래미안e편한세상,2012,, ,84.95,7,481,,,11410,북가좌동, 
20171124,"52,000",0,0,DMC래미안e편한세상,2012,, ,84.92,9,481,,,11410,북가좌동, 
20171124,"17,000",90,0,e편한세상신촌1단지,2018,, ,59.85,8,1013,,,11410,북아현동, 
20171124,"21,000",50,0,홍은센트레빌,2009,, ,84.84,3,461,,,11410,홍은동, 
20171124,"56,000",0,0,DMC파크뷰자이1단지,2015,, ,84.971,1,385,,,11410,남가좌동, 
20171124,"52,000",0,0,DMC래미안e편한세상,2012,, ,84.92,2,481,,,11410,북가좌동, 
20171124,"50,000",0,0,신촌푸르지오,2015,, ,59.88,11,1011,,,11410,북아현동, 
20171124,"44,000",0,0,DMC파크뷰자이3단지,2015,, ,59.981,6,385,,,11410,남가좌동, 
20171124,"20,000",0,0,풍림1차,1988,, ,56.61,9,440-3,,,11410,홍은동, 
20171124,"54,000",0,0,DMC파크뷰자이2단지,2015,, ,84.99,29,385,,,11410,남가좌동, 
20171124,"34,000",0,0,두산,1999,, ,59.96,7,1009,,,11410,북아현동, 
20171124,"50,000",0,0,DMC파크뷰자이4단지,2015,, ,84.968,14,385,,,11410,남가좌동, 
20171124,"20,000",0,0,유진맨션,1970,, ,143.74,2,48,,,11410,홍은동, 
20171125,"53,000",0,0,DMC파크뷰자이2단지,2015,, ,84.909,24,385,,,11410,남가좌동, 
20171125,"51,000",0,0,DMC파크뷰자이4단지,2015,, ,84.968,8,385,,,11410,남가좌동, 
20171125,"48,000",0,0,북한산더샵,2017,, ,84.96,16,464,,,11410,홍은동, 
