,dealDate,deposit,monthlyRent,ChangeRate,calcedRent,excluUseAr,RPA,aptNm,buildYear,contractTerm,contractType,floor,jibun,preDeposit,preMonthlyRent,sggCd,umdNm,useRRRight
115,20110111,13000.0,0.0,7.2,78.0,55.35,1.41,성원,1998,, ,4.0,456,,,11410,홍제동, 
116,20110111,22000.0,0.0,7.2,132.0,57.78,2.28,천연뜨란채,2006,, ,9.0,145,,,11410,천연동, 
117,20110111,26500.0,0.0,7.2,159.0,164.92,0.96,동아빌라(188-72),1992,11.01~13.01,신규,6.0,188-72,,,11410,홍은동, 
118,20110112,27000.0,0.0,7.2,162.0,84.78,1.91,독립문삼호,1995,, ,8.0,100,,,11410,영천동, 
119,20110112,16000.0,0.0,7.2,96.0,59.4,1.62,남가좌동현대,1999,, ,20.0,376,,,11410,남가좌동, 
120,20110112,23000.0,0.0,7.2,138.0,84.6,1.63,충림예하임,2010,, ,8.0,477,,,11410,충정로3가, 
121,20110112,27000.0,0.0,7.2,162.0,84.95,1.91,성원,2001,11.02~13.02,신규,13.0,740,,,11410,연희동, 
122,20110112,26000.0,0.0,7.2,156.0,84.95,1.84,DMC아이파크,2009,, ,11.0,458,,,11410,북가좌동, 
123,20110112,6000.0,0.0,7.2,36.0,25.02,1.44,삼우빌라,2002,11.02~13.02,신규,5.0,123-1,,,11410,북아현동, 
124,20110112,3000.0,110.0,7.2,128.0,83.38,1.54,신촌럭키,1999,, ,10.0,144,,,11410,대현동, 
125,20110112,8500.0,0.0,7.2,51.0,40.95,1.25,삼우빌라,2002,, ,2.0,123-1,,,11410,북아현동, 
126,20110112,6000.0,170.0,7.2,206.0,84.99,2.42,돈의문센트레빌,2011,, ,3.0,261,,,11410,냉천동, 
127,20110112,35000.0,0.0,7.2,210.0,114.705,1.83,대우푸르지오,2002,, ,10.0,739,,,11410,연희동, 
128,20110113,16000.0,0.0,7.2,96.0,82.35,1.17,유원하나,1996,, ,17.0,454,,,11410,홍제동, 
129,20110113,2866.0,0.0,7.2,17.196,30.56,0.56,DMC래미안클라시스(임대),2000,, ,14.0,377-1,,,11410,남가좌동, 
130,20110113,14000.0,30.0,7.2,114.0,59.7,1.91,신촌럭키,1999,, ,7.0,144,,,11410,대현동, 
131,20110113,4000.0,100.0,7.2,124.0,57.78,2.15,천연뜨란채,2006,, ,12.0,145,,,11410,천연동, 
132,20110113,18000.0,0.0,7.2,108.0,84.96,1.27,홍은동벽산,1997,, ,15.0,455,,,11410,홍은동, 
133,20110114,30000.0,0.0,7.2,180.0,108.63,1.66,독립문삼호,1995,, ,16.0,100,,,11410,영천동, 
134,20110114,27000.0,0.0,7.2,162.0,84.95,1.91,성원,2001,, ,19.0,740,,,11410,연희동, 
135,20110114,15000.0,0.0,7.2,90.0,84.6,1.06,유원,1987,, ,1.0,22,,,11410,홍은동, 
136,20110114,13000.0,0.0,7.2,78.0,58.64,1.33,홍은동벽산,1997,, ,12.0,455,,,11410,홍은동, 
137,20110114,24000.0,0.0,7.2,144.0,116.28,1.24,인왕산벽산,2003,, ,3.0,465,,,11410,홍제동, 
138,20110114,18000.0,0.0,7.2,108.0,84.99,1.27,DMC휴먼빌아파트,2008,, ,1.0,456,,,11410,북가좌동, 
139,20110114,29000.0,0.0,7.2,174.0,114.75,1.52,홍제삼성래미안,2001,, ,5.0,461,,,11410,홍제동, 
140,20110114,24000.0,0.0,7.2,144.0,84.6,1.7,충림예하임,2010,, ,3.0,477,,,11410,충정로3가, 
141,20110114,16200.0,0.0,7.2,97.2,105.88,0.92,DMC한양,1987,, ,9.0,431,,,11410,북가좌동, 
142,20110114,5000.0,100.0,7.2,130.0,59.584,2.18,대우푸르지오,2002,, ,10.0,739,,,11410,연희동, 
143,20110114,13000.0,0.0,7.2,78.0,64.26,1.21,유원,1987,, ,13.0,22,,,11410,홍은동, 
144,20110114,18000.0,0.0,7.2,108.0,105.88,1.02,DMC한양,1987,, ,9.0,431,,,11410,북가좌동, 
145,20110115,20000.0,0.0,7.2,120.0,59.93,2.0,홍제원현대(459-0),2000,, ,14.0,459,,,11410,홍제동, 
146,20110115,20000.0,0.0,7.2,120.0,84.92,1.41,반석블레스,2013,11.02~13.02,신규,2.0,440-1,,,11410,홍은동, 
147,20110115,21000.0,0.0,7.2,126.0,84.96,1.48,반석블레스,2013,, ,3.0,440-1,,,11410,홍은동, 
148,20110115,19000.0,0.0,7.2,114.0,59.93,1.9,홍제원현대(459-0),2000,, ,13.0,459,,,11410,홍제동, 
149,20110115,3000.0,80.0,7.2,98.0,59.4,1.65,남가좌동현대,1999,, ,12.0,376,,,11410,남가좌동, 
150,20110115,11000.0,0.0,7.2,66.0,32.76,2.01,홍제삼성래미안,2001,, ,1.0,461,,,11410,홍제동, 
151,20110115,18000.0,0.0,7.2,108.0,84.78,1.27,홍은동벽산,1997,, ,12.0,455,,,11410,홍은동, 
152,20110115,15000.0,0.0,7.2,90.0,59.76,1.51,월드컵현대,1998,, ,15.0,371-1,,,11410,북가좌동, 
153,20110115,16000.0,0.0,7.2,96.0,58.5,1.64,풍림2,1990,, ,15.0,453-2,,,11410,홍은동, 
154,20110115,17000.0,0.0,7.2,102.0,59.97,1.7,DMC래미안클라시스,2000,, ,7.0,377,,,11410,남가좌동, 
155,20110115,14000.0,0.0,7.2,84.0,58.5,1.44,풍림2,1990,, ,6.0,453-2,,,11410,홍은동, 
156,20110115,18000.0,0.0,7.2,108.0,59.584,1.81,대우푸르지오,2002,, ,20.0,739,,,11410,연희동, 
157,20110115,3000.0,100.0,7.2,118.0,45.75,2.58,충정리시온,2004,, ,17.0,465,,,11410,충정로3가, 
158,20110115,10000.0,60.0,7.2,120.0,59.584,2.01,대우푸르지오,2002,, ,22.0,739,,,11410,연희동, 
159,20110115,22000.0,0.0,7.2,132.0,84.78,1.56,청구1차,1994,, ,9.0,453,,,11410,홍제동, 
160,20110115,23000.0,0.0,7.2,138.0,84.93,1.62,DMC아이파크,2009,, ,13.0,458,,,11410,북가좌동, 
161,20110115,25000.0,0.0,7.2,150.0,83.38,1.8,신촌럭키,1999,, ,9.0,144,,,11410,대현동, 
162,20110115,18000.0,0.0,7.2,108.0,84.78,1.27,홍은동벽산,1997,, ,10.0,455,,,11410,홍은동, 
163,20110115,25000.0,0.0,7.2,150.0,75.66,1.98,독립문삼호,1995,, ,3.0,100,,,11410,영천동, 
164,20110116,20000.0,0.0,7.2,120.0,59.79,2.01,대우푸르지오,2002,, ,17.0,739,,,11410,연희동, 
165,20110116,26000.0,0.0,7.2,156.0,84.33,1.85,홍제삼성래미안,2001,, ,11.0,461,,,11410,홍제동, 
166,20110117,14000.0,0.0,7.2,84.0,58.77,1.43,유원하나,1996,, ,4.0,454,,,11410,홍제동, 
167,20110117,29000.0,0.0,7.2,174.0,75.55,2.3,천연뜨란채,2006,, ,9.0,145,,,11410,천연동, 
168,20110117,30000.0,0.0,7.2,180.0,114.75,1.57,홍제삼성래미안,2001,, ,9.0,461,,,11410,홍제동, 
169,20110117,18000.0,0.0,7.2,108.0,84.84,1.27,두산,1997,, ,5.0,456,,,11410,홍은동, 
170,20110117,22500.0,0.0,7.2,135.0,84.98,1.59,쌍용스윗닷홈,2005,, ,15.0,380,,,11410,남가좌동, 
171,20110117,26000.0,0.0,7.2,156.0,84.33,1.85,홍제삼성래미안,2001,, ,3.0,461,,,11410,홍제동, 
172,20110117,15000.0,0.0,7.2,90.0,82.35,1.09,유원하나,1996,, ,10.0,454,,,11410,홍제동, 
173,20110118,30000.0,0.0,7.2,180.0,84.909,2.12,에스케이뷰,2008,, ,6.0,118,,,11410,합동, 
174,20110118,19000.0,0.0,7.2,114.0,59.7,1.91,신촌럭키,1999,, ,4.0,144,,,11410,대현동, 
175,20110118,21000.0,0.0,7.2,126.0,84.91,1.48,북아현경남,1996,, ,6.0,1006,,,11410,북아현동, 
176,20110118,15000.0,0.0,7.2,90.0,84.33,1.07,DMC한양,1987,, ,4.0,431,,,11410,북가좌동, 
177,20110118,14000.0,0.0,7.2,84.0,55.35,1.52,성원,1998,, ,9.0,456,,,11410,홍제동, 
178,20110118,10000.0,200.0,7.2,260.0,84.909,3.06,에스케이뷰,2008,11.02~13.02,신규,13.0,118,,,11410,합동, 
179,20110118,16000.0,0.0,7.2,96.0,84.33,1.14,DMC한양,1987,, ,2.0,431,,,11410,북가좌동, 
180,20110118,16000.0,0.0,7.2,96.0,59.94,1.6,문화촌현대,2002,, ,9.0,463,,,11410,홍제동, 
181,20110118,2428.0,0.0,7.2,14.568000000000001,32.67,0.45,홍제원현대(459-1),2000,, ,16.0,459-1,,,11410,홍제동, 
182,20110118,26000.0,0.0,7.2,156.0,83.38,1.87,신촌럭키,1999,11.02~13.02,신규,7.0,144,,,11410,대현동, 
183,20110118,23000.0,0.0,7.2,138.0,84.95,1.62,성원,2001,, ,3.0,740,,,11410,연희동, 
184,20110118,15000.0,0.0,7.2,90.0,59.96,1.5,임광,1999,, ,15.0,738,,,11410,연희동, 
185,20110118,6000.0,0.0,7.2,36.0,49.59,0.73,은하,1971,, ,5.0,105-4,,,11410,연희동, 
186,20110118,22000.0,50.0,7.2,182.0,84.87,2.14,독립문극동(200-0),1998,, ,14.0,200,,,11410,현저동, 
187,20110118,16000.0,0.0,7.2,96.0,59.98,1.6,반석블레스,2013,, ,4.0,440-1,,,11410,홍은동, 
188,20110119,28000.0,0.0,7.2,168.0,114.94,1.46,DMC아이파크,2009,, ,3.0,458,,,11410,북가좌동, 
189,20110119,15000.0,0.0,7.2,90.0,60.06,1.5,홍제한양,1993,, ,1.0,82,,,11410,홍제동, 
190,20110119,23000.0,0.0,7.2,138.0,84.9,1.63,홍제원현대(459-0),2000,, ,4.0,459,,,11410,홍제동, 
191,20110119,5000.0,65.0,7.2,95.0,58.64,1.62,홍은동벽산,1997,, ,3.0,455,,,11410,홍은동, 
192,20110119,13500.0,0.0,7.2,81.0,65.43,1.24,홍은미성,1985,, ,5.0,186-1,,,11410,홍은동, 
193,20110119,13500.0,0.0,7.2,81.0,84.92,0.95,극동,1995,11.02~13.02,신규,6.0,454,,,11410,홍은동, 
194,20110119,20000.0,0.0,7.2,120.0,84.24,1.42,피어리스,1987,, ,11.0,222,,,11410,충정로3가, 
195,20110120,25000.0,0.0,7.2,150.0,84.95,1.77,DMC아이파크,2009,, ,8.0,458,,,11410,북가좌동, 
196,20110120,18000.0,0.0,7.2,108.0,116.76,0.92,DMC한양,1987,, ,13.0,431,,,11410,북가좌동, 
197,20110120,20000.0,0.0,7.2,120.0,84.98,1.41,쌍용스윗닷홈,2005,, ,10.0,380,,,11410,남가좌동, 
198,20110120,19000.0,0.0,7.2,114.0,75.15,1.52,홍제현대,1992,, ,2.0,331,,,11410,홍제동, 
199,20110120,13000.0,80.0,7.2,158.0,84.78,1.86,청구1차,1994,, ,13.0,453,,,11410,홍제동, 
200,20110120,24000.0,0.0,7.2,144.0,114.88,1.25,DMC래미안클라시스,2000,, ,3.0,377,,,11410,남가좌동, 
201,20110120,17000.0,15.0,7.2,117.0,59.86,1.95,동부센트레빌,2002,, ,9.0,260,,,11410,냉천동, 
202,20110120,25000.0,0.0,7.2,150.0,84.95,1.77,성원,2001,, ,10.0,740,,,11410,연희동, 
203,20110120,25000.0,0.0,7.2,150.0,84.9,1.77,인왕산현대,2000,, ,7.0,460,,,11410,홍제동, 
204,20110120,18000.0,0.0,7.2,108.0,59.4,1.82,독립문파크빌,2000,, ,7.0,1019,,,11410,현저동, 
205,20110120,28000.0,0.0,7.2,168.0,122.91,1.37,경남(2차),1999,, ,6.0,118-9,,,11410,북아현동, 
206,20110120,14000.0,25.0,7.2,109.0,59.96,1.82,두산,1999,, ,6.0,1009,,,11410,북아현동, 
207,20110120,16000.0,0.0,7.2,96.0,59.4,1.62,남가좌동현대,1999,, ,7.0,376,,,11410,남가좌동, 
208,20110120,20000.0,0.0,7.2,120.0,59.7,2.01,신촌럭키,1999,, ,6.0,144,,,11410,대현동, 
209,20110120,23000.0,0.0,7.2,138.0,84.96,1.62,반석블레스,2013,, ,4.0,440-1,,,11410,홍은동, 
210,20110120,36000.0,0.0,7.2,216.0,147.33,1.47,신원지벤스타6,2005,, ,4.0,393-3,,,11410,홍은동, 
211,20110120,19000.0,0.0,7.2,114.0,75.15,1.52,홍제현대,1992,, ,5.0,331,,,11410,홍제동, 
212,20110121,15000.0,0.0,7.2,90.0,59.76,1.51,월드컵현대,1998,, ,10.0,371-1,,,11410,북가좌동, 
213,20110121,18500.0,0.0,7.2,111.0,59.96,1.85,두산,1999,, ,6.0,1009,,,11410,북아현동, 
214,20110121,17000.0,0.0,7.2,102.0,59.96,1.7,임광,1999,, ,18.0,738,,,11410,연희동, 
215,20110121,25000.0,0.0,7.2,150.0,84.93,1.77,DMC아이파크,2009,, ,5.0,458,,,11410,북가좌동, 
216,20110121,38000.0,0.0,7.2,228.0,114.51,1.99,독립문극동(200-0),1998,, ,12.0,200,,,11410,현저동, 
217,20110121,18000.0,0.0,7.2,108.0,99.57,1.08,창덕에버빌,1998,, ,5.0,105-1,,,11410,남가좌동, 
218,20110121,10000.0,60.0,7.2,120.0,59.79,2.01,대우푸르지오,2002,, ,4.0,739,,,11410,연희동, 
219,20110121,20000.0,0.0,7.2,120.0,220.96,0.54,유진맨션,1970,, ,2.0,48,,,11410,홍은동, 
220,20110121,12000.0,0.0,7.2,72.0,65.34,1.1,DMC한양,1987,, ,12.0,431,,,11410,북가좌동, 
221,20110121,2428.0,0.0,7.2,14.568000000000001,32.67,0.45,홍제원현대(459-1),2000,, ,8.0,459-1,,,11410,홍제동, 
222,20110121,19000.0,0.0,7.2,114.0,84.96,1.34,홍은동벽산,1997,, ,6.0,455,,,11410,홍은동, 
223,20110121,3114.0,0.0,7.2,18.684,32.76,0.57,남가좌동현대(임대),1999,, ,10.0,376-2,,,11410,남가좌동, 
224,20110121,21000.0,0.0,7.2,126.0,84.78,1.49,청구1차,1994,, ,12.0,453,,,11410,홍제동, 
225,20110121,24000.0,0.0,7.2,144.0,84.6,1.7,충림예하임,2010,, ,2.0,477,,,11410,충정로3가, 
226,20110122,21500.0,0.0,7.2,129.0,59.58,2.17,독립문극동(200-0),1998,, ,20.0,200,,,11410,현저동, 
227,20110122,20000.0,0.0,7.2,120.0,59.58,2.01,독립문극동(200-0),1998,, ,21.0,200,,,11410,현저동, 
228,20110122,16000.0,10.0,7.2,106.0,59.93,1.77,인왕산현대,2000,, ,17.0,460,,,11410,홍제동, 
229,20110122,13000.0,0.0,7.2,78.0,64.26,1.21,유원,1987,, ,4.0,22,,,11410,홍은동, 
230,20110122,22000.0,0.0,7.2,132.0,84.9,1.55,남가좌동현대,1999,, ,15.0,376,,,11410,남가좌동, 
231,20110122,16500.0,0.0,7.2,99.0,60.06,1.65,홍제한양,1993,, ,10.0,82,,,11410,홍제동, 
232,20110122,5000.0,100.0,7.2,130.0,112.14,1.16,유원하나,1996,, ,6.0,454,,,11410,홍제동, 
233,20110122,18000.0,0.0,7.2,108.0,59.97,1.8,DMC래미안클라시스,2000,, ,11.0,377,,,11410,남가좌동, 
234,20110122,20000.0,0.0,7.2,120.0,59.788,2.01,래미안남가좌2차,2005,, ,12.0,379,,,11410,남가좌동, 
235,20110122,17000.0,0.0,7.2,102.0,60.06,1.7,홍제한양,1993,, ,3.0,82,,,11410,홍제동, 
236,20110122,4000.0,90.0,7.2,114.0,44.88,2.54,충정리시온,2004,11.02~13.02,신규,11.0,465,,,11410,충정로3가, 
237,20110122,16500.0,0.0,7.2,99.0,59.97,1.65,DMC래미안클라시스,2000,, ,18.0,377,,,11410,남가좌동, 
238,20110122,15500.0,0.0,7.2,93.0,59.4,1.57,남가좌동현대,1999,, ,2.0,376,,,11410,남가좌동, 
239,20110122,28000.0,0.0,7.2,168.0,114.51,1.47,독립문극동(200-0),1998,, ,1.0,200,,,11410,현저동, 
240,20110122,20000.0,0.0,7.2,120.0,59.93,2.0,인왕산현대,2000,, ,17.0,460,,,11410,홍제동, 
241,20110122,23000.0,0.0,7.2,138.0,84.96,1.62,반석블레스,2013,, ,7.0,440-1,,,11410,홍은동, 
242,20110122,30000.0,0.0,7.2,180.0,114.72,1.57,인왕산현대,2000,, ,6.0,460,,,11410,홍제동, 
243,20110122,8500.0,0.0,7.2,51.0,59.77,0.85,북아현경남,1996,, ,3.0,1006,,,11410,북아현동, 
244,20110122,16000.0,0.0,7.2,96.0,60.06,1.6,홍제한양,1993,, ,2.0,82,,,11410,홍제동, 
245,20110123,15000.0,0.0,7.2,90.0,59.94,1.5,문화촌현대,2002,, ,17.0,463,,,11410,홍제동, 
246,20110123,17000.0,0.0,7.2,102.0,59.788,1.71,래미안남가좌2차,2005,, ,1.0,379,,,11410,남가좌동, 
247,20110124,18200.0,0.0,7.2,109.2,84.92,1.29,극동,1995,, ,15.0,454,,,11410,홍은동, 
248,20110124,15000.0,0.0,7.2,90.0,59.96,1.5,두산,1999,, ,1.0,1009,,,11410,북아현동, 
249,20110124,13000.0,0.0,7.2,78.0,44.2,1.76,태영으뜸(데시앙),1998,, ,5.0,373,,,11410,홍제동, 
250,20110124,4000.0,90.0,7.2,114.0,59.7,1.91,신촌럭키,1999,, ,8.0,144,,,11410,대현동, 
251,20110124,13500.0,0.0,7.2,81.0,59.23,1.37,중앙하이츠,2001,, ,11.0,342,,,11410,홍제동, 
252,20110124,3000.0,150.0,7.2,168.0,59.98,2.8,돈의문센트레빌,2011,, ,2.0,261,,,11410,냉천동, 
253,20110124,18000.0,0.0,7.2,108.0,59.4,1.82,독립문파크빌,2000,, ,9.0,1019,,,11410,현저동, 
254,20110124,1210.0,15.0,7.2,22.259999999999998,32.76,0.68,남가좌동현대(임대),1999,, ,15.0,376-2,,,11410,남가좌동, 
255,20110124,17000.0,0.0,7.2,102.0,59.93,1.7,DMC래미안클라시스,2000,, ,6.0,377,,,11410,남가좌동, 
256,20110124,26000.0,0.0,7.2,156.0,84.84,1.84,홍은센트레빌,2009,, ,15.0,461,,,11410,홍은동, 
